,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",53,35,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,377,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",160,124,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",14,20,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,22,13,22,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,11,9,50.0,32.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,2,4,9.1,19.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,13,0.0,70.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,13,0.0,70.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,9,7,40.9,29.8
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,11,9,11,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,9,7,81.8,19.7
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,4,6,36.4,41.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School,338,80,338,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",44,24,13.0,5.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,18,14,5.3,3.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),160,49,47.3,7.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),61,24,18.0,6.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,55,20,16.3,5.5
Estimate Educational Attainment Population 25 Years And Over,1211,115,1211,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,27,22,2.2,1.8
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",71,34,5.9,2.6
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),476,91,39.3,5.5
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",250,52,20.6,3.9
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,94,28,7.8,2.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,211,47,17.4,4.3
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,82,32,6.8,2.6
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,1113,106,91.9,3.4
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,293,57,24.2,4.9
Estimate Veteran Status Civilian Population 18 Years And Over,1340,147,1340,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,98,25,7.3,2.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,1697,198,1697,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,263,70,15.5,4.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,357,86,357,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,18,15,5.0,4.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,1033,139,1033,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,136,48,13.2,4.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,307,53,307,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,109,42,35.5,10.3
Estimate Residence 1 Year Ago Population 1 Year And Over,1677,197,1677,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,1617,195,96.4,1.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),60,28,3.6,1.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,60,28,3.6,1.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,43,22,2.6,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,17,13,1.0,0.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,4,6,0.2,0.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,13,11,0.8,0.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,13,0.0,2.4
Estimate Place Of Birth Total Population,1697,198,1697,(X)
Estimate Place Of Birth Total Population Native,1651,199,97.3,2.4
Estimate Place Of Birth Total Population Native Born In United States,1643,201,96.8,2.5
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,1343,199,79.1,4.5
Estimate Place Of Birth Total Population Native Born In United States Different State,300,61,17.7,3.8
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",8,8,0.5,0.5
Estimate Place Of Birth Total Population Foreign Born,46,42,2.7,2.4
Estimate U.S. Citizenship Status Foreign-Born Population,46,42,46,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,19,13,41.3,25.2
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,27,32,58.7,25.2
Estimate Year Of Entry Population Born Outside The United States,54,43,54,(X)
Estimate Year Of Entry Population Born Outside The United States Native,8,8,8,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,13,0.0,100.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,8,8,100.0,100.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,46,42,46,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,24,30,52.2,32.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,22,16,47.8,32.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",46,42,46,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",35,41,76.1,30.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",0,13,0.0,48.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,13,0.0,48.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,48.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",4,6,8.7,15.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",7,6,15.2,21.8
Estimate Language Spoken At Home Population 5 Years And Over,1587,178,1587,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,1534,179,96.7,2.0
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,53,32,3.3,2.0
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",15,19,0.9,1.2
Estimate Language Spoken At Home Population 5 Years And Over Spanish,8,9,0.5,0.6
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",3,5,0.2,0.3
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,32,27,2.0,1.7
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",12,18,0.8,1.1
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,0,13,0.0,2.5
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,13,0.0,2.5
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,13,14,0.8,0.9
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,13,0.0,2.5
Estimate Ancestry Total Population,1697,198,1697,(X)
Estimate Ancestry Total Population American,90,59,5.3,3.5
Estimate Ancestry Total Population Arab,0,13,0.0,2.3
Estimate Ancestry Total Population Czech,3,4,0.2,0.3
Estimate Ancestry Total Population Danish,0,13,0.0,2.3
Estimate Ancestry Total Population Dutch,24,18,1.4,1.1
Estimate Ancestry Total Population English,274,59,16.1,3.5
Estimate Ancestry Total Population French (Except Basque),277,90,16.3,4.7
Estimate Ancestry Total Population French Canadian,169,45,10.0,2.5
Estimate Ancestry Total Population German,113,49,6.7,2.7
Estimate Ancestry Total Population Greek,0,13,0.0,2.3
Estimate Ancestry Total Population Hungarian,3,4,0.2,0.2
Estimate Ancestry Total Population Irish,300,74,17.7,4.1
Estimate Ancestry Total Population Italian,145,50,8.5,3.0
Estimate Ancestry Total Population Lithuanian,11,9,0.6,0.5
Estimate Ancestry Total Population Norwegian,5,5,0.3,0.3
Estimate Ancestry Total Population Polish,264,79,15.6,3.9
Estimate Ancestry Total Population Portuguese,10,8,0.6,0.5
Estimate Ancestry Total Population Russian,22,25,1.3,1.5
Estimate Ancestry Total Population Scotch-Irish,11,12,0.6,0.7
Estimate Ancestry Total Population Scottish,19,15,1.1,0.9
Estimate Ancestry Total Population Slovak,0,13,0.0,2.3
Estimate Ancestry Total Population Subsaharan African,0,13,0.0,2.3
Estimate Ancestry Total Population Swedish,58,36,3.4,1.9
Estimate Ancestry Total Population Swiss,6,7,0.4,0.4
Estimate Ancestry Total Population Ukrainian,0,13,0.0,2.3
Estimate Ancestry Total Population Welsh,2,4,0.1,0.2
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,13,0.0,2.3
Estimate Computers And Internet Use Total Households,681,72,681,(X)
Estimate Computers And Internet Use Total Households With A Computer,620,67,91.0,5.2
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,594,69,87.2,5.7
