,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,6502,1077,46.5,5.6
Estimate Year Of Entry Population Born Outside The United States,15314,1134,15314,(X)
Estimate Year Of Entry Population Born Outside The United States Native,1317,450,1317,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,495,335,37.6,16.7
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,822,253,62.4,16.7
Estimate Year Of Entry Population Born Outside The United States Foreign Born,13997,1101,13997,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,5146,788,36.8,4.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,8851,838,63.2,4.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",13997,1101,13997,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",2915,587,20.8,4.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",5514,728,39.4,4.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",531,319,3.8,2.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",67,54,0.5,0.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",4628,902,33.1,5.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",342,199,2.4,1.5
Estimate Language Spoken At Home Population 5 Years And Over,60420,608,60420,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,42943,1441,71.1,2.2
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,17477,1307,28.9,2.2
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",5685,1071,9.4,1.8
Estimate Language Spoken At Home Population 5 Years And Over Spanish,3757,979,6.2,1.6
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",1131,735,1.9,1.2
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,9242,975,15.3,1.6
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",2800,489,4.6,0.8
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,3956,719,6.5,1.2
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",1625,516,2.7,0.9
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,522,229,0.9,0.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",129,135,0.2,0.2
Estimate Ancestry Total Population,62996,430,62996,(X)
Estimate Ancestry Total Population American,2601,605,4.1,1.0
Estimate Ancestry Total Population Arab,640,214,1.0,0.3
Estimate Ancestry Total Population Czech,25,29,0.0,0.1
Estimate Ancestry Total Population Danish,97,69,0.2,0.1
Estimate Ancestry Total Population Dutch,170,115,0.3,0.2
Estimate Ancestry Total Population English,3774,611,6.0,1.0
Estimate Ancestry Total Population French (Except Basque),1532,311,2.4,0.5
Estimate Ancestry Total Population French Canadian,1282,295,2.0,0.5
Estimate Ancestry Total Population German,3840,661,6.1,1.1
Estimate Ancestry Total Population Greek,526,214,0.8,0.3
Estimate Ancestry Total Population Hungarian,169,105,0.3,0.2
Estimate Ancestry Total Population Irish,11743,1038,18.6,1.6
Estimate Ancestry Total Population Italian,10980,1238,17.4,2.0
Estimate Ancestry Total Population Lithuanian,232,125,0.4,0.2
Estimate Ancestry Total Population Norwegian,110,72,0.2,0.1
Estimate Ancestry Total Population Polish,1980,543,3.1,0.9
Estimate Ancestry Total Population Portuguese,1397,443,2.2,0.7
Estimate Ancestry Total Population Russian,979,338,1.6,0.5
Estimate Ancestry Total Population Scotch-Irish,299,133,0.5,0.2
Estimate Ancestry Total Population Scottish,1309,366,2.1,0.6
Estimate Ancestry Total Population Slovak,12,16,0.0,0.1
Estimate Ancestry Total Population Subsaharan African,807,376,1.3,0.6
Estimate Ancestry Total Population Swedish,508,128,0.8,0.2
Estimate Ancestry Total Population Swiss,10,14,0.0,0.1
Estimate Ancestry Total Population Ukrainian,127,83,0.2,0.1
Estimate Ancestry Total Population Welsh,175,85,0.3,0.1
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),3062,671,4.9,1.1
Estimate Computers And Internet Use Total Households,24771,665,24771,(X)
Estimate Computers And Internet Use Total Households With A Computer,23532,684,95.0,1.1
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,22939,648,92.6,1.3
