,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Marital Status Males 15 Years And Over Never Married,1954,282,34.3,3.7
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",2616,214,45.9,4.6
Estimate Marital Status Males 15 Years And Over Separated,157,85,2.8,1.5
Estimate Marital Status Males 15 Years And Over Widowed,167,70,2.9,1.2
Estimate Marital Status Males 15 Years And Over Divorced,810,209,14.2,3.4
Estimate Marital Status Females 15 Years And Over,5999,342,5999,(X)
Estimate Marital Status Females 15 Years And Over Never Married,1897,351,31.6,4.8
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",2692,230,44.9,4.5
Estimate Marital Status Females 15 Years And Over Separated,70,52,1.2,0.9
Estimate Marital Status Females 15 Years And Over Widowed,419,105,7.0,1.7
Estimate Marital Status Females 15 Years And Over Divorced,921,206,15.4,3.4
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,121,63,121,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",11,14,9.1,12.1
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",6,8,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",39,23,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,103,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",80,52,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",9,13,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,351,141,351,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,121,81,34.5,19.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,21,0.0,10.8
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,51,58,14.5,15.3
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,21,0.0,10.8
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,70,59,19.9,16.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,121,81,121,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,94,63,77.7,19.3
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,92,72,76.0,35.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School,2784,269,2784,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",203,87,7.3,3.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,180,90,6.5,3.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),1105,214,39.7,6.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),626,159,22.5,5.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,670,183,24.1,6.1
Estimate Educational Attainment Population 25 Years And Over,10129,309,10129,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,258,117,2.5,1.1
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",724,244,7.1,2.4
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),3891,405,38.4,3.5
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",2061,270,20.3,2.7
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,1177,244,11.6,2.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,1333,231,13.2,2.4
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,685,147,6.8,1.5
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,9147,390,90.3,2.7
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,2018,289,19.9,3.1
Estimate Veteran Status Civilian Population 18 Years And Over,11306,333,11306,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,1045,179,9.2,1.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,13717,294,13717,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,2554,362,18.6,2.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,2530,283,2530,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,135,81,5.3,3.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,8688,361,8688,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,1530,314,17.6,3.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,2499,282,2499,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,889,194,35.6,6.2
Estimate Residence 1 Year Ago Population 1 Year And Over,13805,267,13805,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,12556,481,91.0,2.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),1249,392,9.0,2.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,1200,389,8.7,2.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,817,323,5.9,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,383,219,2.8,1.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,227,115,1.6,0.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,156,185,1.1,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,49,64,0.4,0.5
Estimate Place Of Birth Total Population,13870,261,13870,(X)
Estimate Place Of Birth Total Population Native,13350,377,96.3,1.8
Estimate Place Of Birth Total Population Native Born In United States,13243,380,95.5,1.9
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,11291,363,81.4,2.2
Estimate Place Of Birth Total Population Native Born In United States Different State,1952,300,14.1,2.1
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",107,67,0.8,0.5
Estimate Place Of Birth Total Population Foreign Born,520,256,3.7,1.8
Estimate U.S. Citizenship Status Foreign-Born Population,520,256,520,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,226,105,43.5,23.2
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,294,232,56.5,23.2
Estimate Year Of Entry Population Born Outside The United States,627,266,627,(X)
Estimate Year Of Entry Population Born Outside The United States Native,107,67,107,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,41,44,38.3,28.7
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,66,45,61.7,28.7
Estimate Year Of Entry Population Born Outside The United States Foreign Born,520,256,520,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,60,69,11.5,13.9
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,460,250,88.5,13.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",520,256,520,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",130,83,25.0,17.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",68,48,13.1,10.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,21,0.0,7.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,21,0.0,7.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",233,217,44.8,25.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",89,73,17.1,13.2
Estimate Language Spoken At Home Population 5 Years And Over,13215,326,13215,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,12522,451,94.8,2.2
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,693,286,5.2,2.2
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",195,114,1.5,0.9
Estimate Language Spoken At Home Population 5 Years And Over Spanish,297,223,2.2,1.7
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",116,100,0.9,0.8
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,280,160,2.1,1.2
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",58,61,0.4,0.5
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,84,59,0.6,0.5
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",21,28,0.2,0.2
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,32,34,0.2,0.3
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,21,0.0,0.3
Estimate Ancestry Total Population,13870,261,13870,(X)
Estimate Ancestry Total Population American,2067,539,14.9,3.8
Estimate Ancestry Total Population Arab,0,21,0.0,0.3
Estimate Ancestry Total Population Czech,3,4,0.0,0.1
Estimate Ancestry Total Population Danish,26,23,0.2,0.2
Estimate Ancestry Total Population Dutch,54,40,0.4,0.3
Estimate Ancestry Total Population English,1950,388,14.1,2.8
Estimate Ancestry Total Population French (Except Basque),1624,350,11.7,2.5
Estimate Ancestry Total Population French Canadian,1011,238,7.3,1.7
Estimate Ancestry Total Population German,635,164,4.6,1.2
Estimate Ancestry Total Population Greek,50,41,0.4,0.3
Estimate Ancestry Total Population Hungarian,21,24,0.2,0.2
Estimate Ancestry Total Population Irish,1741,290,12.6,2.1
Estimate Ancestry Total Population Italian,1385,365,10.0,2.6
Estimate Ancestry Total Population Lithuanian,242,119,1.7,0.9
Estimate Ancestry Total Population Norwegian,42,42,0.3,0.3
Estimate Ancestry Total Population Polish,635,180,4.6,1.3
Estimate Ancestry Total Population Portuguese,204,91,1.5,0.7
Estimate Ancestry Total Population Russian,9,14,0.1,0.1
Estimate Ancestry Total Population Scotch-Irish,47,48,0.3,0.3
Estimate Ancestry Total Population Scottish,315,155,2.3,1.1
Estimate Ancestry Total Population Slovak,0,21,0.0,0.3
Estimate Ancestry Total Population Subsaharan African,80,116,0.6,0.8
Estimate Ancestry Total Population Swedish,343,124,2.5,0.9
Estimate Ancestry Total Population Swiss,22,25,0.2,0.2
Estimate Ancestry Total Population Ukrainian,54,58,0.4,0.4
Estimate Ancestry Total Population Welsh,32,31,0.2,0.2
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),44,42,0.3,0.3
Estimate Computers And Internet Use Total Households,5450,248,5450,(X)
Estimate Computers And Internet Use Total Households With A Computer,5008,262,91.9,2.5
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,4867,273,89.3,2.6
