,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate U.S. Citizenship Status Foreign-Born Population,2962,492,2962,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,1179,236,39.8,8.7
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,1783,471,60.2,8.7
Estimate Year Of Entry Population Born Outside The United States,3315,494,3315,(X)
Estimate Year Of Entry Population Born Outside The United States Native,353,147,353,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,63,46,17.8,12.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,290,135,82.2,12.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,2962,492,2962,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,1431,445,48.3,9.4
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,1531,257,51.7,9.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",2962,492,2962,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",923,273,31.2,7.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",991,249,33.5,7.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",105,78,3.5,2.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",39,34,1.3,1.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",730,309,24.6,8.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",174,125,5.9,4.2
Estimate Language Spoken At Home Population 5 Years And Over,13035,975,13035,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,9452,912,72.5,4.5
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,3583,647,27.5,4.5
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",824,261,6.3,2.0
Estimate Language Spoken At Home Population 5 Years And Over Spanish,976,360,7.5,2.6
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",167,93,1.3,0.7
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,1548,389,11.9,2.8
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",305,161,2.3,1.2
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,788,258,6.0,2.1
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",328,192,2.5,1.5
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,271,149,2.1,1.1
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",24,37,0.2,0.3
Estimate Ancestry Total Population,13401,995,13401,(X)
Estimate Ancestry Total Population American,150,81,1.1,0.6
Estimate Ancestry Total Population Arab,245,140,1.8,1.0
Estimate Ancestry Total Population Czech,157,169,1.2,1.3
Estimate Ancestry Total Population Danish,51,61,0.4,0.5
Estimate Ancestry Total Population Dutch,47,51,0.4,0.4
Estimate Ancestry Total Population English,1078,213,8.0,1.5
Estimate Ancestry Total Population French (Except Basque),568,261,4.2,1.8
Estimate Ancestry Total Population French Canadian,387,169,2.9,1.3
Estimate Ancestry Total Population German,1119,301,8.4,2.2
Estimate Ancestry Total Population Greek,179,116,1.3,0.8
Estimate Ancestry Total Population Hungarian,48,43,0.4,0.3
Estimate Ancestry Total Population Irish,2932,458,21.9,2.9
Estimate Ancestry Total Population Italian,1555,329,11.6,2.4
Estimate Ancestry Total Population Lithuanian,53,61,0.4,0.4
Estimate Ancestry Total Population Norwegian,139,79,1.0,0.6
Estimate Ancestry Total Population Polish,712,243,5.3,1.8
Estimate Ancestry Total Population Portuguese,78,59,0.6,0.4
Estimate Ancestry Total Population Russian,233,107,1.7,0.8
Estimate Ancestry Total Population Scotch-Irish,82,52,0.6,0.4
Estimate Ancestry Total Population Scottish,316,200,2.4,1.4
Estimate Ancestry Total Population Slovak,26,38,0.2,0.3
Estimate Ancestry Total Population Subsaharan African,59,46,0.4,0.3
Estimate Ancestry Total Population Swedish,56,33,0.4,0.3
Estimate Ancestry Total Population Swiss,31,39,0.2,0.3
Estimate Ancestry Total Population Ukrainian,82,53,0.6,0.4
Estimate Ancestry Total Population Welsh,94,56,0.7,0.4
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),94,66,0.7,0.5
Estimate Computers And Internet Use Total Households,7358,476,7358,(X)
Estimate Computers And Internet Use Total Households With A Computer,7184,468,97.6,1.2
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,7050,461,95.8,1.5
