,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,19,0.0,59.1
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,56,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",23,30,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,162,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",70,88,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,59,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,145,77,145,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,71,62,49.0,33.6
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,19,0.0,23.8
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,19,0.0,23.8
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,7,12,4.8,8.5
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,64,61,44.1,33.6
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,71,62,71,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,71,62,100.0,39.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,32,47,45.1,54.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School,1641,260,1641,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",142,164,8.7,9.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,0,19,0.0,2.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),825,220,50.3,13.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),384,216,23.4,12.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,290,98,17.7,6.2
Estimate Educational Attainment Population 25 Years And Over,4321,252,4321,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,94,118,2.2,2.7
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",118,87,2.7,2.0
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),995,262,23.0,5.8
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",921,266,21.3,5.9
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,657,237,15.2,5.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,1027,236,23.8,5.5
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,509,170,11.8,4.0
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,4109,267,95.1,3.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,1536,292,35.5,6.9
Estimate Veteran Status Civilian Population 18 Years And Over,4764,248,4764,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,226,139,4.7,2.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,6316,58,6316,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,592,224,9.4,3.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,1552,247,1552,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,46,45,3.0,3.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,3692,322,3692,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,323,154,8.7,4.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,1072,306,1072,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,223,149,20.8,10.0
Estimate Residence 1 Year Ago Population 1 Year And Over,6282,75,6282,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,5933,192,94.4,2.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),349,174,5.6,2.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,333,163,5.3,2.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,166,119,2.6,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,167,84,2.7,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,98,62,1.6,1.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,69,66,1.1,1.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,16,36,0.3,0.6
Estimate Place Of Birth Total Population,6316,58,6316,(X)
Estimate Place Of Birth Total Population Native,6216,88,98.4,1.1
Estimate Place Of Birth Total Population Native Born In United States,6162,98,97.6,1.3
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,5088,331,80.6,5.1
Estimate Place Of Birth Total Population Native Born In United States Different State,1074,311,17.0,4.9
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",54,38,0.9,0.6
Estimate Place Of Birth Total Population Foreign Born,100,67,1.6,1.1
Estimate U.S. Citizenship Status Foreign-Born Population,100,67,100,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,62,49,62.0,37.0
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,38,46,38.0,37.0
Estimate Year Of Entry Population Born Outside The United States,154,79,154,(X)
Estimate Year Of Entry Population Born Outside The United States Native,54,38,54,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,13,19,24.1,37.4
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,41,39,75.9,37.4
Estimate Year Of Entry Population Born Outside The United States Foreign Born,100,67,100,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,16,36,16.0,35.5
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,84,58,84.0,35.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",100,67,100,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",20,23,20.0,23.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",0,19,0.0,31.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,19,0.0,31.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,19,0.0,31.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",64,57,64.0,34.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",16,25,16.0,24.5
Estimate Language Spoken At Home Population 5 Years And Over,5959,184,5959,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,5732,244,96.2,2.6
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,227,152,3.8,2.6
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",32,45,0.5,0.8
Estimate Language Spoken At Home Population 5 Years And Over Spanish,37,42,0.6,0.7
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,19,0.0,0.7
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,174,139,2.9,2.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",16,29,0.3,0.5
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,0,19,0.0,0.7
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,19,0.0,0.7
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,16,36,0.3,0.6
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",16,36,0.3,0.6
Estimate Ancestry Total Population,6316,58,6316,(X)
Estimate Ancestry Total Population American,1125,665,17.8,10.5
Estimate Ancestry Total Population Arab,0,19,0.0,0.6
Estimate Ancestry Total Population Czech,7,13,0.1,0.2
Estimate Ancestry Total Population Danish,0,19,0.0,0.6
Estimate Ancestry Total Population Dutch,26,29,0.4,0.5
Estimate Ancestry Total Population English,755,200,12.0,3.2
Estimate Ancestry Total Population French (Except Basque),1079,438,17.1,6.9
Estimate Ancestry Total Population French Canadian,637,217,10.1,3.4
Estimate Ancestry Total Population German,370,205,5.9,3.3
Estimate Ancestry Total Population Greek,51,95,0.8,1.5
Estimate Ancestry Total Population Hungarian,28,31,0.4,0.5
Estimate Ancestry Total Population Irish,1147,342,18.2,5.4
Estimate Ancestry Total Population Italian,648,279,10.3,4.4
Estimate Ancestry Total Population Lithuanian,85,63,1.3,1.0
Estimate Ancestry Total Population Norwegian,16,26,0.3,0.4
Estimate Ancestry Total Population Polish,110,80,1.7,1.3
Estimate Ancestry Total Population Portuguese,160,118,2.5,1.9
Estimate Ancestry Total Population Russian,28,38,0.4,0.6
Estimate Ancestry Total Population Scotch-Irish,12,20,0.2,0.3
Estimate Ancestry Total Population Scottish,130,68,2.1,1.1
Estimate Ancestry Total Population Slovak,0,19,0.0,0.6
Estimate Ancestry Total Population Subsaharan African,0,19,0.0,0.6
Estimate Ancestry Total Population Swedish,121,95,1.9,1.5
Estimate Ancestry Total Population Swiss,0,19,0.0,0.6
Estimate Ancestry Total Population Ukrainian,0,19,0.0,0.6
Estimate Ancestry Total Population Welsh,13,21,0.2,0.3
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),59,64,0.9,1.0
Estimate Computers And Internet Use Total Households,2141,150,2141,(X)
Estimate Computers And Internet Use Total Households With A Computer,2114,152,98.7,1.5
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,2044,162,95.5,3.8
