,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",1810,342,20.0,3.2
Estimate Marital Status Males 15 Years And Over Separated,289,183,3.2,2.0
Estimate Marital Status Males 15 Years And Over Widowed,70,54,0.8,0.6
Estimate Marital Status Males 15 Years And Over Divorced,207,115,2.3,1.3
Estimate Marital Status Females 15 Years And Over,8477,740,8477,(X)
Estimate Marital Status Females 15 Years And Over Never Married,6052,669,71.4,3.5
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",1772,270,20.9,3.0
Estimate Marital Status Females 15 Years And Over Separated,17,29,0.2,0.3
Estimate Marital Status Females 15 Years And Over Widowed,295,143,3.5,1.7
Estimate Marital Status Females 15 Years And Over Divorced,341,140,4.0,1.7
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,12,21,12,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",0,21,0.0,95.0
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",0,7,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",2,3,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,166,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",2,3,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,42,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,104,136,104,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,83,133,79.8,48.6
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,83,133,79.8,48.6
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,21,0.0,30.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,21,0.0,30.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,21,0.0,30.9
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,83,133,83,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,83,133,100.0,35.9
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,21,0.0,35.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School,6227,681,6227,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",47,72,0.8,1.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,50,59,0.8,1.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),577,219,9.3,3.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),390,148,6.3,2.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,5163,581,82.9,4.1
Estimate Educational Attainment Population 25 Years And Over,12794,1379,12794,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,312,144,2.4,1.0
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",103,88,0.8,0.7
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),1295,457,10.1,3.2
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",908,309,7.1,2.4
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,417,125,3.3,1.0
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,5315,884,41.5,4.4
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,4444,610,34.7,4.5
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,12379,1305,96.8,1.4
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,9759,1088,76.3,3.9
Estimate Veteran Status Civilian Population 18 Years And Over,17172,1313,17172,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,293,128,1.7,0.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,18427,1569,18427,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,1295,412,7.0,1.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,1265,450,1265,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,100,109,7.9,8.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,16075,1235,16075,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,845,327,5.3,1.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,1087,241,1087,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,350,171,32.2,10.8
Estimate Residence 1 Year Ago Population 1 Year And Over,18419,1567,18419,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,12265,1499,66.6,4.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),6154,876,33.4,4.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,4989,799,27.1,4.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,1688,344,9.2,2.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,3301,637,17.9,3.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,1280,396,6.9,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,2021,387,11.0,2.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,1165,293,6.3,1.6
Estimate Place Of Birth Total Population,18437,1569,18437,(X)
Estimate Place Of Birth Total Population Native,12136,1240,65.8,3.2
Estimate Place Of Birth Total Population Native Born In United States,11728,1227,63.6,3.2
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,5033,917,27.3,3.5
Estimate Place Of Birth Total Population Native Born In United States Different State,6695,712,36.3,3.5
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",408,139,2.2,0.8
Estimate Place Of Birth Total Population Foreign Born,6301,762,34.2,3.2
Estimate U.S. Citizenship Status Foreign-Born Population,6301,762,6301,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,1847,304,29.3,4.6
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,4454,682,70.7,4.6
Estimate Year Of Entry Population Born Outside The United States,6709,765,6709,(X)
Estimate Year Of Entry Population Born Outside The United States Native,408,139,408,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,174,81,42.6,17.8
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,234,118,57.4,17.8
Estimate Year Of Entry Population Born Outside The United States Foreign Born,6301,762,6301,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,4201,673,66.7,5.1
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,2100,349,33.3,5.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",6301,762,6301,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",962,301,15.3,4.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",4058,607,64.4,5.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",158,161,2.5,2.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,21,0.0,0.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",1091,385,17.3,5.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",32,28,0.5,0.5
Estimate Language Spoken At Home Population 5 Years And Over,18296,1500,18296,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,11044,1227,60.4,3.8
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,7252,824,39.6,3.8
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",2734,428,14.9,2.4
Estimate Language Spoken At Home Population 5 Years And Over Spanish,1531,505,8.4,2.7
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",459,212,2.5,1.1
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,1838,457,10.0,2.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",380,162,2.1,0.9
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,3395,459,18.6,2.7
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",1831,385,10.0,2.2
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,488,357,2.7,1.9
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",64,72,0.3,0.4
Estimate Ancestry Total Population,18437,1569,18437,(X)
Estimate Ancestry Total Population American,410,180,2.2,1.0
Estimate Ancestry Total Population Arab,214,160,1.2,0.8
Estimate Ancestry Total Population Czech,35,31,0.2,0.2
Estimate Ancestry Total Population Danish,36,45,0.2,0.2
Estimate Ancestry Total Population Dutch,127,68,0.7,0.4
Estimate Ancestry Total Population English,861,229,4.7,1.3
Estimate Ancestry Total Population French (Except Basque),418,160,2.3,0.9
Estimate Ancestry Total Population French Canadian,329,219,1.8,1.2
Estimate Ancestry Total Population German,1232,356,6.7,1.8
Estimate Ancestry Total Population Greek,394,268,2.1,1.4
Estimate Ancestry Total Population Hungarian,18,20,0.1,0.1
Estimate Ancestry Total Population Irish,1782,395,9.7,2.2
Estimate Ancestry Total Population Italian,1187,326,6.4,1.8
Estimate Ancestry Total Population Lithuanian,49,40,0.3,0.2
Estimate Ancestry Total Population Norwegian,65,66,0.4,0.4
Estimate Ancestry Total Population Polish,335,123,1.8,0.7
Estimate Ancestry Total Population Portuguese,191,139,1.0,0.7
Estimate Ancestry Total Population Russian,169,77,0.9,0.4
Estimate Ancestry Total Population Scotch-Irish,42,35,0.2,0.2
Estimate Ancestry Total Population Scottish,291,156,1.6,0.8
Estimate Ancestry Total Population Slovak,7,12,0.0,0.1
Estimate Ancestry Total Population Subsaharan African,147,105,0.8,0.6
Estimate Ancestry Total Population Swedish,358,295,1.9,1.6
Estimate Ancestry Total Population Swiss,49,50,0.3,0.3
Estimate Ancestry Total Population Ukrainian,36,27,0.2,0.1
Estimate Ancestry Total Population Welsh,69,45,0.4,0.2
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),488,179,2.6,1.0
Estimate Computers And Internet Use Total Households,8082,475,8082,(X)
Estimate Computers And Internet Use Total Households With A Computer,7909,470,97.9,1.3
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,7319,445,90.6,3.6
