,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,25,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",134,63,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",10,11,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,1080,515,1080,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,212,121,19.6,14.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,4,6,0.4,0.7
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,85,92,7.9,9.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,34,28,3.1,3.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,89,56,8.2,6.6
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,212,121,212,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,193,117,91.0,12.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,44,40,20.8,19.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School,9845,779,9845,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",595,239,6.0,2.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,771,211,7.8,2.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),3585,488,36.4,3.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),1742,351,17.7,3.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,3152,446,32.0,4.1
Estimate Educational Attainment Population 25 Years And Over,27619,891,27619,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,1381,319,5.0,1.2
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",1869,377,6.8,1.3
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),8962,967,32.4,3.1
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",6360,634,23.0,2.5
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,2501,370,9.1,1.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,4391,575,15.9,1.9
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,2155,326,7.8,1.1
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,24369,935,88.2,1.8
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,6546,742,23.7,2.4
Estimate Veteran Status Civilian Population 18 Years And Over,33004,726,33004,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,2187,362,6.6,1.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,41320,184,41320,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,6519,698,15.8,1.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,8672,721,8672,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,552,175,6.4,1.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,27268,804,27268,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,3932,566,14.4,2.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,5380,571,5380,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,2035,332,37.8,4.4
Estimate Residence 1 Year Ago Population 1 Year And Over,41331,200,41331,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,36192,758,87.6,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),5139,808,12.4,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,4618,731,11.2,1.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,3079,695,7.4,1.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,1539,420,3.7,1.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,1029,375,2.5,0.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,510,219,1.2,0.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,521,328,1.3,0.8
Estimate Place Of Birth Total Population,41766,62,41766,(X)
Estimate Place Of Birth Total Population Native,37788,757,90.5,1.8
Estimate Place Of Birth Total Population Native Born In United States,33725,877,80.7,2.1
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,26859,1185,64.3,2.8
Estimate Place Of Birth Total Population Native Born In United States Different State,6866,894,16.4,2.1
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",4063,693,9.7,1.7
Estimate Place Of Birth Total Population Foreign Born,3978,748,9.5,1.8
Estimate U.S. Citizenship Status Foreign-Born Population,3978,748,3978,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,2045,440,51.4,9.5
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,1933,598,48.6,9.5
Estimate Year Of Entry Population Born Outside The United States,8041,882,8041,(X)
Estimate Year Of Entry Population Born Outside The United States Native,4063,693,4063,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,1417,491,34.9,9.1
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,2646,488,65.1,9.1
Estimate Year Of Entry Population Born Outside The United States Foreign Born,3978,748,3978,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,1373,584,34.5,10.5
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,2605,463,65.5,10.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",3978,748,3978,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",677,262,17.0,6.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",335,150,8.4,3.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",654,467,16.4,10.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",9,17,0.2,0.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",2044,528,51.4,10.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",259,99,6.5,2.7
Estimate Language Spoken At Home Population 5 Years And Over,39364,417,39364,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,28300,1135,71.9,2.7
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,11064,1065,28.1,2.7
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",3481,652,8.8,1.6
Estimate Language Spoken At Home Population 5 Years And Over Spanish,8720,1013,22.2,2.6
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",2695,606,6.8,1.5
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,1429,402,3.6,1.0
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",423,225,1.1,0.6
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,369,186,0.9,0.5
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",218,129,0.6,0.3
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,546,299,1.4,0.8
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",145,113,0.4,0.3
Estimate Ancestry Total Population,41766,62,41766,(X)
Estimate Ancestry Total Population American,2205,1046,5.3,2.5
Estimate Ancestry Total Population Arab,173,127,0.4,0.3
Estimate Ancestry Total Population Czech,84,75,0.2,0.2
Estimate Ancestry Total Population Danish,12,18,0.0,0.1
Estimate Ancestry Total Population Dutch,180,97,0.4,0.2
Estimate Ancestry Total Population English,2444,453,5.9,1.1
Estimate Ancestry Total Population French (Except Basque),4120,667,9.9,1.6
Estimate Ancestry Total Population French Canadian,3045,612,7.3,1.5
Estimate Ancestry Total Population German,2175,424,5.2,1.0
Estimate Ancestry Total Population Greek,459,243,1.1,0.6
Estimate Ancestry Total Population Hungarian,135,114,0.3,0.3
Estimate Ancestry Total Population Irish,6132,892,14.7,2.1
Estimate Ancestry Total Population Italian,4585,637,11.0,1.5
Estimate Ancestry Total Population Lithuanian,196,120,0.5,0.3
Estimate Ancestry Total Population Norwegian,291,280,0.7,0.7
Estimate Ancestry Total Population Polish,1261,425,3.0,1.0
Estimate Ancestry Total Population Portuguese,505,141,1.2,0.3
Estimate Ancestry Total Population Russian,121,64,0.3,0.2
Estimate Ancestry Total Population Scotch-Irish,113,67,0.3,0.2
Estimate Ancestry Total Population Scottish,578,266,1.4,0.6
Estimate Ancestry Total Population Slovak,5,10,0.0,0.1
Estimate Ancestry Total Population Subsaharan African,807,510,1.9,1.2
Estimate Ancestry Total Population Swedish,652,318,1.6,0.8
Estimate Ancestry Total Population Swiss,5,11,0.0,0.1
Estimate Ancestry Total Population Ukrainian,280,204,0.7,0.5
Estimate Ancestry Total Population Welsh,64,43,0.2,0.1
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),292,146,0.7,0.3
Estimate Computers And Internet Use Total Households,16383,546,16383,(X)
Estimate Computers And Internet Use Total Households With A Computer,15117,523,92.3,1.8
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,14240,630,86.9,2.5
