,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,28,26,0.8,0.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,13,0.0,1.1
Estimate Place Of Birth Total Population,3650,45,3650,(X)
Estimate Place Of Birth Total Population Native,3562,65,97.6,1.3
Estimate Place Of Birth Total Population Native Born In United States,3527,75,96.6,1.7
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,2622,173,71.8,4.8
Estimate Place Of Birth Total Population Native Born In United States Different State,905,163,24.8,4.4
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",35,44,1.0,1.2
Estimate Place Of Birth Total Population Foreign Born,88,49,2.4,1.3
Estimate U.S. Citizenship Status Foreign-Born Population,88,49,88,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,71,43,80.7,20.3
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,17,19,19.3,20.3
Estimate Year Of Entry Population Born Outside The United States,123,62,123,(X)
Estimate Year Of Entry Population Born Outside The United States Native,35,44,35,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,13,0.0,55.6
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,35,44,100.0,55.6
Estimate Year Of Entry Population Born Outside The United States Foreign Born,88,49,88,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,7,11,8.0,11.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,81,42,92.0,11.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",88,49,88,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",49,38,55.7,29.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",0,13,0.0,34.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",9,14,10.2,15.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,34.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",15,18,17.0,20.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",15,17,17.0,18.7
Estimate Language Spoken At Home Population 5 Years And Over,3344,156,3344,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,3270,169,97.8,1.5
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,74,49,2.2,1.5
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",35,35,1.0,1.1
Estimate Language Spoken At Home Population 5 Years And Over Spanish,10,16,0.3,0.5
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,13,0.0,1.2
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,64,47,1.9,1.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",35,35,1.0,1.1
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,0,13,0.0,1.2
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,13,0.0,1.2
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,0,13,0.0,1.2
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,13,0.0,1.2
Estimate Ancestry Total Population,3650,45,3650,(X)
Estimate Ancestry Total Population American,97,76,2.7,2.1
Estimate Ancestry Total Population Arab,32,33,0.9,0.9
Estimate Ancestry Total Population Czech,23,34,0.6,0.9
Estimate Ancestry Total Population Danish,0,13,0.0,1.1
Estimate Ancestry Total Population Dutch,46,46,1.3,1.3
Estimate Ancestry Total Population English,730,182,20.0,5.0
Estimate Ancestry Total Population French (Except Basque),117,66,3.2,1.8
Estimate Ancestry Total Population French Canadian,127,91,3.5,2.5
Estimate Ancestry Total Population German,289,137,7.9,3.7
Estimate Ancestry Total Population Greek,29,48,0.8,1.3
Estimate Ancestry Total Population Hungarian,0,13,0.0,1.1
Estimate Ancestry Total Population Irish,734,189,20.1,5.2
Estimate Ancestry Total Population Italian,433,178,11.9,4.9
Estimate Ancestry Total Population Lithuanian,5,8,0.1,0.2
Estimate Ancestry Total Population Norwegian,17,19,0.5,0.5
Estimate Ancestry Total Population Polish,78,52,2.1,1.4
Estimate Ancestry Total Population Portuguese,82,60,2.2,1.7
Estimate Ancestry Total Population Russian,19,21,0.5,0.6
Estimate Ancestry Total Population Scotch-Irish,31,29,0.8,0.8
Estimate Ancestry Total Population Scottish,205,95,5.6,2.6
Estimate Ancestry Total Population Slovak,6,9,0.2,0.2
Estimate Ancestry Total Population Subsaharan African,0,13,0.0,1.1
Estimate Ancestry Total Population Swedish,106,104,2.9,2.9
Estimate Ancestry Total Population Swiss,0,13,0.0,1.1
Estimate Ancestry Total Population Ukrainian,0,13,0.0,1.1
Estimate Ancestry Total Population Welsh,0,13,0.0,1.1
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,13,0.0,1.1
Estimate Computers And Internet Use Total Households,1335,136,1335,(X)
Estimate Computers And Internet Use Total Households With A Computer,1319,134,98.8,1.5
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,1270,148,95.1,4.1
