,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,479,185,479,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",303,148,63.3,20.2
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",107,49,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",115,42,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,81,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",248,93,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",9,17,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,441,231,441,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,82,88,18.6,16.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,24,55,5.4,12.5
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,38,62,8.6,12.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,16,26,3.6,6.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,4,13,0.9,3.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,82,88,82,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,66,72,80.5,36.2
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,62,83,75.6,45.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,4361,874,4361,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",225,146,5.2,3.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,383,155,8.8,3.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),1865,505,42.8,6.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),836,290,19.2,6.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,1052,436,24.1,7.4
Estimate Educational Attainment Population 25 Years And Over,10418,733,10418,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,808,293,7.8,2.7
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",734,238,7.0,2.2
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),4287,557,41.1,4.6
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",1890,451,18.1,4.0
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,976,285,9.4,2.8
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,1048,257,10.1,2.4
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,675,262,6.5,2.6
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,8876,641,85.2,3.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,1723,347,16.5,3.4
Estimate Veteran Status Civilian Population 18 Years And Over,12103,934,12103,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,435,185,3.6,1.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,16287,1416,16287,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,2183,377,13.4,2.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,4335,748,4335,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,199,133,4.6,2.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,10663,880,10663,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,1565,324,14.7,3.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,1289,278,1289,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,419,184,32.5,11.7
Estimate Residence 1 Year Ago Population 1 Year And Over,16207,1426,16207,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,13578,1479,83.8,5.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),2629,834,16.2,5.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,2507,792,15.5,4.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,1795,696,11.1,4.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,712,394,4.4,2.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,292,214,1.8,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,420,337,2.6,2.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,122,115,0.8,0.7
Estimate Place Of Birth Total Population,16438,1426,16438,(X)
Estimate Place Of Birth Total Population Native,12202,1315,74.2,4.5
Estimate Place Of Birth Total Population Native Born In United States,11461,1336,69.7,5.0
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,9932,1336,60.4,5.0
Estimate Place Of Birth Total Population Native Born In United States Different State,1529,447,9.3,2.9
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",741,227,4.5,1.4
Estimate Place Of Birth Total Population Foreign Born,4236,816,25.8,4.5
Estimate U.S. Citizenship Status Foreign-Born Population,4236,816,4236,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,2494,603,58.9,10.4
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,1742,593,41.1,10.4
Estimate Year Of Entry Population Born Outside The United States,4977,887,4977,(X)
Estimate Year Of Entry Population Born Outside The United States Native,741,227,741,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,212,167,28.6,18.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,529,170,71.4,18.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,4236,816,4236,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,1373,602,32.4,11.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,2863,635,67.6,11.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",4236,816,4236,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",407,299,9.6,7.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",1077,444,25.4,9.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",1104,527,26.1,10.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",125,137,3.0,3.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",1523,643,36.0,13.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,21,0.0,0.9
Estimate Language Spoken At Home Population 5 Years And Over,15184,1340,15184,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,9827,1313,64.7,5.0
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,5357,763,35.3,5.0
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",1899,492,12.5,3.2
Estimate Language Spoken At Home Population 5 Years And Over Spanish,2365,644,15.6,4.4
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",1002,442,6.6,3.0
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,1270,504,8.4,3.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",216,133,1.4,0.9
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,1099,305,7.2,2.1
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",465,156,3.1,1.1
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,623,319,4.1,2.0
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",216,183,1.4,1.2
Estimate Ancestry Total Population,16438,1426,16438,(X)
Estimate Ancestry Total Population American,358,269,2.2,1.6
Estimate Ancestry Total Population Arab,232,236,1.4,1.4
Estimate Ancestry Total Population Czech,0,21,0.0,0.2
Estimate Ancestry Total Population Danish,0,21,0.0,0.2
Estimate Ancestry Total Population Dutch,0,21,0.0,0.2
Estimate Ancestry Total Population English,386,205,2.3,1.3
Estimate Ancestry Total Population French (Except Basque),1354,683,8.2,3.9
Estimate Ancestry Total Population French Canadian,809,288,4.9,1.8
Estimate Ancestry Total Population German,832,378,5.1,2.2
Estimate Ancestry Total Population Greek,245,188,1.5,1.1
Estimate Ancestry Total Population Hungarian,0,21,0.0,0.2
Estimate Ancestry Total Population Irish,2080,800,12.7,4.5
Estimate Ancestry Total Population Italian,586,284,3.6,1.7
Estimate Ancestry Total Population Lithuanian,0,21,0.0,0.2
Estimate Ancestry Total Population Norwegian,24,30,0.1,0.2
Estimate Ancestry Total Population Polish,216,197,1.3,1.2
Estimate Ancestry Total Population Portuguese,1111,530,6.8,3.2
Estimate Ancestry Total Population Russian,6,11,0.0,0.1
Estimate Ancestry Total Population Scotch-Irish,51,58,0.3,0.4
Estimate Ancestry Total Population Scottish,83,85,0.5,0.5
Estimate Ancestry Total Population Slovak,0,21,0.0,0.2
Estimate Ancestry Total Population Subsaharan African,1554,718,9.5,4.1
Estimate Ancestry Total Population Swedish,0,21,0.0,0.2
Estimate Ancestry Total Population Swiss,0,21,0.0,0.2
Estimate Ancestry Total Population Ukrainian,0,21,0.0,0.2
Estimate Ancestry Total Population Welsh,0,21,0.0,0.2
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),260,227,1.6,1.4
Estimate Computers And Internet Use Total Households,5864,406,5864,(X)
Estimate Computers And Internet Use Total Households With A Computer,5261,414,89.7,4.0
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,4942,401,84.3,5.0
