,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Marital Status Males 15 Years And Over Widowed,261,157,2.5,1.5
Estimate Marital Status Males 15 Years And Over Divorced,820,260,7.7,2.5
Estimate Marital Status Females 15 Years And Over,9694,457,9694,(X)
Estimate Marital Status Females 15 Years And Over Never Married,2747,485,28.3,4.4
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",4777,384,49.3,4.4
Estimate Marital Status Females 15 Years And Over Separated,6,9,0.1,0.1
Estimate Marital Status Females 15 Years And Over Widowed,792,221,8.2,2.2
Estimate Marital Status Females 15 Years And Over Divorced,1372,265,14.2,2.6
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,249,150,249,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",29,43,11.6,18.3
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",12,17,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",56,33,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,92,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",59,39,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",65,63,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,624,312,624,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,330,259,52.9,25.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,38,46,6.1,7.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,240,238,38.5,27.1
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,25,0.0,6.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,52,80,8.3,12.5
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,330,259,330,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,203,154,61.5,14.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,278,246,84.2,24.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School,4513,475,4513,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",360,145,8.0,3.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,114,89,2.5,2.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),2000,405,44.3,7.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),1108,294,24.6,5.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,931,286,20.6,6.0
Estimate Educational Attainment Population 25 Years And Over,17371,570,17371,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,329,135,1.9,0.8
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",613,185,3.5,1.1
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),5873,710,33.8,4.1
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",3652,527,21.0,3.0
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,2126,450,12.2,2.6
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,3323,626,19.1,3.4
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,1455,286,8.4,1.6
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,16429,575,94.6,1.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,4778,686,27.5,3.6
Estimate Veteran Status Civilian Population 18 Years And Over,19399,426,19399,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,1551,292,8.0,1.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,23754,211,23754,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,2871,481,12.1,2.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,4687,429,4687,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,150,82,3.2,1.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,14390,523,14390,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,1482,374,10.3,2.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,4677,475,4677,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,1239,246,26.5,4.9
Estimate Residence 1 Year Ago Population 1 Year And Over,24042,115,24042,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,22131,567,92.1,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),1911,552,7.9,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,1876,552,7.8,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,1362,453,5.7,1.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,514,281,2.1,1.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,383,198,1.6,0.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,131,181,0.5,0.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,35,47,0.1,0.2
Estimate Place Of Birth Total Population,24219,40,24219,(X)
Estimate Place Of Birth Total Population Native,23268,350,96.1,1.4
Estimate Place Of Birth Total Population Native Born In United States,23097,444,95.4,1.8
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,20100,706,83.0,2.9
Estimate Place Of Birth Total Population Native Born In United States Different State,2997,530,12.4,2.2
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",171,168,0.7,0.7
Estimate Place Of Birth Total Population Foreign Born,951,345,3.9,1.4
Estimate U.S. Citizenship Status Foreign-Born Population,951,345,951,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,624,264,65.6,19.5
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,327,239,34.4,19.5
Estimate Year Of Entry Population Born Outside The United States,1122,441,1122,(X)
Estimate Year Of Entry Population Born Outside The United States Native,171,168,171,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,18,26,10.5,21.6
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,153,169,89.5,21.6
Estimate Year Of Entry Population Born Outside The United States Foreign Born,951,345,951,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,185,155,19.5,13.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,766,280,80.5,13.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",951,345,951,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",345,186,36.3,17.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",122,108,12.8,11.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",79,58,8.3,6.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,25,0.0,4.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",405,293,42.6,21.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,25,0.0,4.1
Estimate Language Spoken At Home Population 5 Years And Over,22741,286,22741,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,21849,435,96.1,1.8
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,892,405,3.9,1.8
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",294,162,1.3,0.7
Estimate Language Spoken At Home Population 5 Years And Over Spanish,231,165,1.0,0.7
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",40,60,0.2,0.3
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,588,356,2.6,1.6
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",206,120,0.9,0.5
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,66,88,0.3,0.4
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",48,82,0.2,0.4
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,7,15,0.0,0.1
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,25,0.0,0.2
Estimate Ancestry Total Population,24219,40,24219,(X)
Estimate Ancestry Total Population American,1487,514,6.1,2.1
Estimate Ancestry Total Population Arab,151,98,0.6,0.4
Estimate Ancestry Total Population Czech,0,25,0.0,0.2
Estimate Ancestry Total Population Danish,12,23,0.0,0.1
Estimate Ancestry Total Population Dutch,115,104,0.5,0.4
Estimate Ancestry Total Population English,4115,851,17.0,3.5
Estimate Ancestry Total Population French (Except Basque),1206,369,5.0,1.5
Estimate Ancestry Total Population French Canadian,1006,336,4.2,1.4
Estimate Ancestry Total Population German,2332,689,9.6,2.8
Estimate Ancestry Total Population Greek,192,140,0.8,0.6
Estimate Ancestry Total Population Hungarian,0,25,0.0,0.2
Estimate Ancestry Total Population Irish,6322,1008,26.1,4.2
Estimate Ancestry Total Population Italian,2983,614,12.3,2.5
Estimate Ancestry Total Population Lithuanian,218,102,0.9,0.4
Estimate Ancestry Total Population Norwegian,203,200,0.8,0.8
Estimate Ancestry Total Population Polish,650,250,2.7,1.0
Estimate Ancestry Total Population Portuguese,1200,340,5.0,1.4
Estimate Ancestry Total Population Russian,23,39,0.1,0.2
Estimate Ancestry Total Population Scotch-Irish,246,147,1.0,0.6
Estimate Ancestry Total Population Scottish,875,271,3.6,1.1
Estimate Ancestry Total Population Slovak,24,36,0.1,0.1
Estimate Ancestry Total Population Subsaharan African,169,141,0.7,0.6
Estimate Ancestry Total Population Swedish,719,348,3.0,1.4
Estimate Ancestry Total Population Swiss,13,20,0.1,0.1
Estimate Ancestry Total Population Ukrainian,34,37,0.1,0.2
Estimate Ancestry Total Population Welsh,45,49,0.2,0.2
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),106,141,0.4,0.6
Estimate Computers And Internet Use Total Households,9727,442,9727,(X)
Estimate Computers And Internet Use Total Households With A Computer,9290,410,95.5,1.5
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,8816,414,90.6,2.3
