,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,99,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",141,96,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",71,56,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,315,126,315,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,151,89,47.9,20.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,21,0.0,11.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,14,16,4.4,5.2
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,65,74,20.6,19.7
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,72,43,22.9,14.3
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,151,89,151,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,137,85,90.7,11.6
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,31,26,20.5,21.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School,3500,860,3500,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",181,160,5.2,4.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,193,114,5.5,3.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),2020,614,57.7,8.7
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),443,166,12.7,4.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,663,290,18.9,6.7
Estimate Educational Attainment Population 25 Years And Over,7274,726,7274,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,1410,322,19.4,3.8
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",1089,258,15.0,3.1
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),2305,435,31.7,5.1
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",1096,287,15.1,3.9
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,660,265,9.1,3.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,348,129,4.8,1.6
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,366,144,5.0,2.0
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,4775,546,65.6,4.4
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,714,192,9.8,2.4
Estimate Veteran Status Civilian Population 18 Years And Over,8870,919,8870,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,188,79,2.1,0.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,12384,1526,12384,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,3159,465,25.5,4.3
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,3651,868,3651,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,370,161,10.1,4.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,7534,905,7534,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,2085,361,27.7,5.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,1199,270,1199,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,704,228,58.7,11.6
Estimate Residence 1 Year Ago Population 1 Year And Over,12204,1448,12204,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,10368,1309,85.0,4.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),1836,589,15.0,4.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,1739,566,14.2,4.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,1461,543,12.0,4.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,278,164,2.3,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,159,125,1.3,1.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,119,120,1.0,1.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,97,113,0.8,0.9
Estimate Place Of Birth Total Population,12527,1525,12527,(X)
Estimate Place Of Birth Total Population Native,11484,1422,91.7,2.2
Estimate Place Of Birth Total Population Native Born In United States,7207,1106,57.5,5.1
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,5321,802,42.5,5.2
Estimate Place Of Birth Total Population Native Born In United States Different State,1886,776,15.1,5.5
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",4277,810,34.1,5.2
Estimate Place Of Birth Total Population Foreign Born,1043,307,8.3,2.2
Estimate U.S. Citizenship Status Foreign-Born Population,1043,307,1043,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,680,256,65.2,11.1
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,363,137,34.8,11.1
Estimate Year Of Entry Population Born Outside The United States,5320,892,5320,(X)
Estimate Year Of Entry Population Born Outside The United States Native,4277,810,4277,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,1595,588,37.3,9.5
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,2682,525,62.7,9.5
Estimate Year Of Entry Population Born Outside The United States Foreign Born,1043,307,1043,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,336,160,32.2,12.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,707,248,67.8,12.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",1043,307,1043,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",77,71,7.4,6.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",36,47,3.5,4.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",80,63,7.7,6.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,21,0.0,3.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",845,290,81.0,9.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",5,8,0.5,0.7
Estimate Language Spoken At Home Population 5 Years And Over,11498,1330,11498,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,4496,816,39.1,5.8
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,7002,1098,60.9,5.8
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",3572,746,31.1,5.4
Estimate Language Spoken At Home Population 5 Years And Over Spanish,6667,1100,58.0,5.9
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",3451,769,30.0,5.6
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,190,117,1.7,1.0
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",64,71,0.6,0.6
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,5,11,0.0,0.1
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,21,0.0,0.3
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,140,134,1.2,1.2
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",57,71,0.5,0.6
Estimate Ancestry Total Population,12527,1525,12527,(X)
Estimate Ancestry Total Population American,232,150,1.9,1.2
Estimate Ancestry Total Population Arab,64,66,0.5,0.5
Estimate Ancestry Total Population Czech,0,21,0.0,0.3
Estimate Ancestry Total Population Danish,0,21,0.0,0.3
Estimate Ancestry Total Population Dutch,0,21,0.0,0.3
Estimate Ancestry Total Population English,55,47,0.4,0.4
Estimate Ancestry Total Population French (Except Basque),129,114,1.0,0.9
Estimate Ancestry Total Population French Canadian,126,120,1.0,1.0
Estimate Ancestry Total Population German,110,116,0.9,0.9
Estimate Ancestry Total Population Greek,14,19,0.1,0.1
Estimate Ancestry Total Population Hungarian,0,21,0.0,0.3
Estimate Ancestry Total Population Irish,221,156,1.8,1.2
Estimate Ancestry Total Population Italian,222,155,1.8,1.2
Estimate Ancestry Total Population Lithuanian,8,12,0.1,0.1
Estimate Ancestry Total Population Norwegian,0,21,0.0,0.3
Estimate Ancestry Total Population Polish,74,63,0.6,0.5
Estimate Ancestry Total Population Portuguese,24,37,0.2,0.3
Estimate Ancestry Total Population Russian,31,48,0.2,0.4
Estimate Ancestry Total Population Scotch-Irish,0,21,0.0,0.3
Estimate Ancestry Total Population Scottish,0,21,0.0,0.3
Estimate Ancestry Total Population Slovak,0,21,0.0,0.3
Estimate Ancestry Total Population Subsaharan African,258,184,2.1,1.5
Estimate Ancestry Total Population Swedish,0,21,0.0,0.3
Estimate Ancestry Total Population Swiss,0,21,0.0,0.3
Estimate Ancestry Total Population Ukrainian,0,21,0.0,0.3
Estimate Ancestry Total Population Welsh,8,15,0.1,0.1
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),127,94,1.0,0.7
Estimate Computers And Internet Use Total Households,5206,459,5206,(X)
Estimate Computers And Internet Use Total Households With A Computer,4295,447,82.5,4.2
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,3554,469,68.3,5.0
