,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,5,6,100.0,100.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,169,83,169,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",45,49,26.6,19.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,27,24,16.0,9.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),44,27,26.0,16.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),20,13,11.8,7.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,33,17,19.5,10.7
Estimate Educational Attainment Population 25 Years And Over,694,118,694,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,0,13,0.0,5.6
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",24,21,3.5,2.7
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),172,36,24.8,5.1
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",129,33,18.6,4.4
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,93,36,13.4,4.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,173,49,24.9,5.7
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,103,44,14.8,5.1
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,670,108,96.5,2.7
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,276,82,39.8,8.4
Estimate Veteran Status Civilian Population 18 Years And Over,777,138,777,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,25,13,3.2,1.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,949,200,949,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,76,33,8.0,3.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,172,86,172,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,1,3,0.6,2.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,628,137,628,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,52,28,8.3,4.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,149,27,149,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,23,11,15.4,7.4
Estimate Residence 1 Year Ago Population 1 Year And Over,938,198,938,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,865,199,92.2,2.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),73,24,7.8,2.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,73,24,7.8,2.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,34,20,3.6,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,39,22,4.2,2.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,18,16,1.9,1.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,21,14,2.2,1.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,13,0.0,4.2
Estimate Place Of Birth Total Population,949,200,949,(X)
Estimate Place Of Birth Total Population Native,929,199,97.9,1.3
Estimate Place Of Birth Total Population Native Born In United States,923,197,97.3,1.6
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,660,132,69.5,8.5
Estimate Place Of Birth Total Population Native Born In United States Different State,263,113,27.7,8.2
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",6,6,0.6,0.6
Estimate Place Of Birth Total Population Foreign Born,20,12,2.1,1.3
Estimate U.S. Citizenship Status Foreign-Born Population,20,12,20,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,12,10,60.0,33.7
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,8,7,40.0,33.7
Estimate Year Of Entry Population Born Outside The United States,26,15,26,(X)
Estimate Year Of Entry Population Born Outside The United States Native,6,6,6,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,13,0.0,100.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,6,6,100.0,100.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,20,12,20,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,0,13,0.0,73.6
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,20,12,100.0,73.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",20,12,20,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",12,10,60.0,32.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",0,13,0.0,73.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,13,0.0,73.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,73.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",0,13,0.0,73.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",8,7,40.0,32.3
Estimate Language Spoken At Home Population 5 Years And Over,877,163,877,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,863,163,98.4,1.2
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,14,11,1.6,1.2
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",0,13,0.0,4.5
Estimate Language Spoken At Home Population 5 Years And Over Spanish,4,5,0.5,0.5
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,13,0.0,4.5
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,10,9,1.1,1.0
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",0,13,0.0,4.5
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,0,13,0.0,4.5
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,13,0.0,4.5
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,0,13,0.0,4.5
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,13,0.0,4.5
Estimate Ancestry Total Population,949,200,949,(X)
Estimate Ancestry Total Population American,42,32,4.4,3.4
Estimate Ancestry Total Population Arab,3,5,0.3,0.6
Estimate Ancestry Total Population Czech,0,13,0.0,4.1
Estimate Ancestry Total Population Danish,0,13,0.0,4.1
Estimate Ancestry Total Population Dutch,4,5,0.4,0.5
Estimate Ancestry Total Population English,103,36,10.9,4.2
Estimate Ancestry Total Population French (Except Basque),131,50,13.8,5.5
Estimate Ancestry Total Population French Canadian,37,18,3.9,2.0
Estimate Ancestry Total Population German,81,36,8.5,3.5
Estimate Ancestry Total Population Greek,6,6,0.6,0.6
Estimate Ancestry Total Population Hungarian,2,3,0.2,0.3
Estimate Ancestry Total Population Irish,152,41,16.0,4.5
Estimate Ancestry Total Population Italian,107,34,11.3,4.0
Estimate Ancestry Total Population Lithuanian,5,7,0.5,0.7
Estimate Ancestry Total Population Norwegian,32,33,3.4,3.0
Estimate Ancestry Total Population Polish,75,21,7.9,2.4
Estimate Ancestry Total Population Portuguese,20,13,2.1,1.3
Estimate Ancestry Total Population Russian,2,3,0.2,0.3
Estimate Ancestry Total Population Scotch-Irish,4,4,0.4,0.4
Estimate Ancestry Total Population Scottish,80,47,8.4,4.0
Estimate Ancestry Total Population Slovak,2,3,0.2,0.3
Estimate Ancestry Total Population Subsaharan African,0,13,0.0,4.1
Estimate Ancestry Total Population Swedish,7,9,0.7,0.9
Estimate Ancestry Total Population Swiss,4,4,0.4,0.4
Estimate Ancestry Total Population Ukrainian,2,3,0.2,0.3
Estimate Ancestry Total Population Welsh,7,9,0.7,0.9
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,13,0.0,4.1
Estimate Computers And Internet Use Total Households,372,68,372,(X)
Estimate Computers And Internet Use Total Households With A Computer,352,68,94.6,4.2
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,344,65,92.5,4.9
