,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,37978,1354,37978,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,4687,659,12.3,1.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,8330,842,8330,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,718,327,8.6,3.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,25275,1119,25275,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,2324,437,9.2,1.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,4373,533,4373,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,1645,338,37.6,6.9
Estimate Residence 1 Year Ago Population 1 Year And Over,38457,1386,38457,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,31466,1405,81.8,2.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),6991,959,18.2,2.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,5756,737,15.0,1.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,3561,603,9.3,1.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,2195,486,5.7,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,1315,349,3.4,0.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,880,323,2.3,0.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,1235,560,3.2,1.4
Estimate Place Of Birth Total Population,38842,1392,38842,(X)
Estimate Place Of Birth Total Population Native,23347,1445,60.1,3.2
Estimate Place Of Birth Total Population Native Born In United States,21763,1357,56.0,3.1
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,15787,1242,40.6,2.7
Estimate Place Of Birth Total Population Native Born In United States Different State,5976,679,15.4,1.8
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",1584,403,4.1,1.0
Estimate Place Of Birth Total Population Foreign Born,15495,1410,39.9,3.2
Estimate U.S. Citizenship Status Foreign-Born Population,15495,1410,15495,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,5196,790,33.5,5.0
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,10299,1350,66.5,5.0
Estimate Year Of Entry Population Born Outside The United States,17079,1385,17079,(X)
Estimate Year Of Entry Population Born Outside The United States Native,1584,403,1584,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,469,232,29.6,12.0
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,1115,326,70.4,12.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born,15495,1410,15495,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,6741,1108,43.5,5.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,8754,1007,56.5,5.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",15495,1410,15495,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",767,259,4.9,1.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",2785,686,18.0,4.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",718,287,4.6,1.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,28,0.0,0.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",10931,1434,70.5,5.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",294,249,1.9,1.6
Estimate Language Spoken At Home Population 5 Years And Over,36244,1292,36244,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,16724,1256,46.1,3.3
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,19520,1450,53.9,3.3
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",9674,1184,26.7,3.0
Estimate Language Spoken At Home Population 5 Years And Over Spanish,8242,1215,22.7,3.0
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",4013,884,11.1,2.3
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,8991,1252,24.8,3.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",4814,890,13.3,2.4
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,1666,469,4.6,1.3
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",788,344,2.2,1.0
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,621,283,1.7,0.8
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",59,59,0.2,0.2
Estimate Ancestry Total Population,38842,1392,38842,(X)
Estimate Ancestry Total Population American,1030,342,2.7,0.9
Estimate Ancestry Total Population Arab,179,160,0.5,0.4
Estimate Ancestry Total Population Czech,56,63,0.1,0.2
Estimate Ancestry Total Population Danish,141,150,0.4,0.4
Estimate Ancestry Total Population Dutch,59,42,0.2,0.1
Estimate Ancestry Total Population English,2539,564,6.5,1.4
Estimate Ancestry Total Population French (Except Basque),868,355,2.2,0.9
Estimate Ancestry Total Population French Canadian,622,262,1.6,0.7
Estimate Ancestry Total Population German,1108,292,2.9,0.8
Estimate Ancestry Total Population Greek,194,116,0.5,0.3
Estimate Ancestry Total Population Hungarian,6,10,0.0,0.1
Estimate Ancestry Total Population Irish,3954,639,10.2,1.7
Estimate Ancestry Total Population Italian,2548,424,6.6,1.1
Estimate Ancestry Total Population Lithuanian,102,100,0.3,0.3
Estimate Ancestry Total Population Norwegian,129,105,0.3,0.3
Estimate Ancestry Total Population Polish,801,318,2.1,0.8
Estimate Ancestry Total Population Portuguese,504,191,1.3,0.5
Estimate Ancestry Total Population Russian,503,240,1.3,0.6
Estimate Ancestry Total Population Scotch-Irish,75,59,0.2,0.2
Estimate Ancestry Total Population Scottish,621,332,1.6,0.9
Estimate Ancestry Total Population Slovak,11,17,0.0,0.1
Estimate Ancestry Total Population Subsaharan African,828,324,2.1,0.8
Estimate Ancestry Total Population Swedish,452,275,1.2,0.7
Estimate Ancestry Total Population Swiss,32,33,0.1,0.1
Estimate Ancestry Total Population Ukrainian,147,139,0.4,0.4
Estimate Ancestry Total Population Welsh,96,61,0.2,0.2
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),505,248,1.3,0.6
Estimate Computers And Internet Use Total Households,14810,566,14810,(X)
Estimate Computers And Internet Use Total Households With A Computer,13936,529,94.1,1.4
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,13571,514,91.6,1.6
