,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,1043,280,5.5,1.4
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,3704,600,19.4,2.9
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,2053,440,10.7,2.2
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,14911,967,78.0,2.3
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,5757,798,30.1,3.6
Estimate Veteran Status Civilian Population 18 Years And Over,22510,1171,22510,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,514,151,2.3,0.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,28232,1693,28232,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,5150,949,18.2,3.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,5774,847,5774,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,621,595,10.8,9.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,18456,1200,18456,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,2791,504,15.1,2.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,4002,522,4002,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,1738,392,43.4,7.4
Estimate Residence 1 Year Ago Population 1 Year And Over,28153,1665,28153,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,24463,1745,86.9,2.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),3690,794,13.1,2.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,3543,780,12.6,2.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,2032,764,7.2,2.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,1511,391,5.4,1.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,739,206,2.6,0.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,772,258,2.7,0.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,147,125,0.5,0.4
Estimate Place Of Birth Total Population,28307,1685,28307,(X)
Estimate Place Of Birth Total Population Native,20727,1678,73.2,3.5
Estimate Place Of Birth Total Population Native Born In United States,18197,1467,64.3,3.5
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,12979,1338,45.9,3.9
Estimate Place Of Birth Total Population Native Born In United States Different State,5218,633,18.4,1.9
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",2530,847,8.9,2.9
Estimate Place Of Birth Total Population Foreign Born,7580,1038,26.8,3.5
Estimate U.S. Citizenship Status Foreign-Born Population,7580,1038,7580,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,4223,728,55.7,7.2
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,3357,755,44.3,7.2
Estimate Year Of Entry Population Born Outside The United States,10110,1175,10110,(X)
Estimate Year Of Entry Population Born Outside The United States Native,2530,847,2530,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,978,746,38.7,19.4
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,1552,391,61.3,19.4
Estimate Year Of Entry Population Born Outside The United States Foreign Born,7580,1038,7580,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,2224,678,29.3,7.4
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,5356,830,70.7,7.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",7580,1038,7580,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",320,160,4.2,2.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",441,157,5.8,2.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",1964,572,25.9,6.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,25,0.0,0.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",4839,928,63.8,7.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",16,19,0.2,0.2
Estimate Language Spoken At Home Population 5 Years And Over,26824,1576,26824,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,14917,1219,55.6,3.3
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,11907,1139,44.4,3.3
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",5811,912,21.7,3.2
Estimate Language Spoken At Home Population 5 Years And Over Spanish,7568,1120,28.2,3.7
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",3852,815,14.4,2.9
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,2661,522,9.9,1.9
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",1365,410,5.1,1.6
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,285,144,1.1,0.5
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",64,48,0.2,0.2
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,1393,528,5.2,1.9
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",530,299,2.0,1.1
Estimate Ancestry Total Population,28307,1685,28307,(X)
Estimate Ancestry Total Population American,605,349,2.1,1.2
Estimate Ancestry Total Population Arab,186,163,0.7,0.6
Estimate Ancestry Total Population Czech,15,26,0.1,0.1
Estimate Ancestry Total Population Danish,9,14,0.0,0.1
Estimate Ancestry Total Population Dutch,22,33,0.1,0.1
Estimate Ancestry Total Population English,309,118,1.1,0.4
Estimate Ancestry Total Population French (Except Basque),94,44,0.3,0.2
Estimate Ancestry Total Population French Canadian,135,72,0.5,0.3
Estimate Ancestry Total Population German,493,168,1.7,0.6
Estimate Ancestry Total Population Greek,102,79,0.4,0.3
Estimate Ancestry Total Population Hungarian,23,26,0.1,0.1
Estimate Ancestry Total Population Irish,826,218,2.9,0.8
Estimate Ancestry Total Population Italian,572,242,2.0,0.9
Estimate Ancestry Total Population Lithuanian,36,38,0.1,0.1
Estimate Ancestry Total Population Norwegian,39,33,0.1,0.1
Estimate Ancestry Total Population Polish,229,179,0.8,0.6
Estimate Ancestry Total Population Portuguese,357,262,1.3,0.9
Estimate Ancestry Total Population Russian,180,110,0.6,0.4
Estimate Ancestry Total Population Scotch-Irish,40,48,0.1,0.2
Estimate Ancestry Total Population Scottish,136,73,0.5,0.3
Estimate Ancestry Total Population Slovak,0,25,0.0,0.1
Estimate Ancestry Total Population Subsaharan African,3138,704,11.1,2.5
Estimate Ancestry Total Population Swedish,83,66,0.3,0.2
Estimate Ancestry Total Population Swiss,14,16,0.0,0.1
Estimate Ancestry Total Population Ukrainian,51,51,0.2,0.2
Estimate Ancestry Total Population Welsh,9,12,0.0,0.1
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),1902,530,6.7,1.8
Estimate Computers And Internet Use Total Households,11953,619,11953,(X)
Estimate Computers And Internet Use Total Households With A Computer,10402,614,87.0,2.3
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,8993,597,75.2,3.1
