,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,13,0.0,30.6
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,19,27,18.1,31.7
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,10,16,9.5,16.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,78,84,78,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,43,43,55.1,14.7
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,78,84,100.0,37.2
Estimate School Enrollment Population 3 Years And Over Enrolled In School,935,253,935,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",59,59,6.3,6.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,26,22,2.8,2.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),376,109,40.2,9.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),353,196,37.8,14.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,121,77,12.9,7.9
Estimate Educational Attainment Population 25 Years And Over,3808,336,3808,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,37,28,1.0,0.7
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",182,116,4.8,2.9
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),1146,252,30.1,6.6
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",829,349,21.8,8.0
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,489,183,12.8,4.9
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,832,169,21.8,4.9
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,293,89,7.7,2.3
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,3589,327,94.2,3.1
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,1125,180,29.5,5.4
Estimate Veteran Status Civilian Population 18 Years And Over,3927,339,3927,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,633,209,16.1,5.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,4721,497,4721,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,621,151,13.2,3.3
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,937,242,937,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,26,30,2.8,3.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,2772,350,2772,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,255,143,9.2,5.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,1012,221,1012,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,340,112,33.6,9.2
Estimate Residence 1 Year Ago Population 1 Year And Over,4782,492,4782,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,4545,488,95.0,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),237,110,5.0,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,237,110,5.0,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,195,110,4.1,2.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,42,27,0.9,0.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,32,24,0.7,0.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,10,15,0.2,0.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,13,0.0,0.8
Estimate Place Of Birth Total Population,4864,499,4864,(X)
Estimate Place Of Birth Total Population Native,4824,507,99.2,0.7
Estimate Place Of Birth Total Population Native Born In United States,4813,507,99.0,0.7
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,3995,518,82.1,4.0
Estimate Place Of Birth Total Population Native Born In United States Different State,818,175,16.8,3.8
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",11,16,0.2,0.3
Estimate Place Of Birth Total Population Foreign Born,40,34,0.8,0.7
Estimate U.S. Citizenship Status Foreign-Born Population,40,34,40,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,32,32,80.0,33.0
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,8,13,20.0,33.0
Estimate Year Of Entry Population Born Outside The United States,51,33,51,(X)
Estimate Year Of Entry Population Born Outside The United States Native,11,16,11,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,13,0.0,99.2
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,11,16,100.0,99.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born,40,34,40,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,8,13,20.0,33.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,32,32,80.0,33.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",40,34,40,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",22,27,55.0,48.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",0,13,0.0,52.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,13,0.0,52.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,52.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",18,21,45.0,48.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,13,0.0,52.0
Estimate Language Spoken At Home Population 5 Years And Over,4682,497,4682,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,4621,499,98.7,1.2
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,61,56,1.3,1.2
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",8,13,0.2,0.3
Estimate Language Spoken At Home Population 5 Years And Over Spanish,8,12,0.2,0.2
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,13,0.0,0.8
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,53,48,1.1,1.0
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",8,13,0.2,0.3
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,0,13,0.0,0.8
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,13,0.0,0.8
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,0,13,0.0,0.8
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,13,0.0,0.8
Estimate Ancestry Total Population,4864,499,4864,(X)
Estimate Ancestry Total Population American,909,329,18.7,7.0
Estimate Ancestry Total Population Arab,10,16,0.2,0.3
Estimate Ancestry Total Population Czech,6,11,0.1,0.2
Estimate Ancestry Total Population Danish,0,13,0.0,0.8
Estimate Ancestry Total Population Dutch,41,52,0.8,1.0
Estimate Ancestry Total Population English,436,135,9.0,2.8
Estimate Ancestry Total Population French (Except Basque),757,278,15.6,5.8
Estimate Ancestry Total Population French Canadian,309,138,6.4,2.8
Estimate Ancestry Total Population German,231,111,4.7,2.4
Estimate Ancestry Total Population Greek,110,130,2.3,2.7
Estimate Ancestry Total Population Hungarian,7,11,0.1,0.2
Estimate Ancestry Total Population Irish,655,289,13.5,6.1
Estimate Ancestry Total Population Italian,638,216,13.1,4.1
Estimate Ancestry Total Population Lithuanian,59,57,1.2,1.2
Estimate Ancestry Total Population Norwegian,0,13,0.0,0.8
Estimate Ancestry Total Population Polish,590,255,12.1,4.8
Estimate Ancestry Total Population Portuguese,53,55,1.1,1.1
Estimate Ancestry Total Population Russian,50,66,1.0,1.3
Estimate Ancestry Total Population Scotch-Irish,9,15,0.2,0.3
Estimate Ancestry Total Population Scottish,131,80,2.7,1.7
Estimate Ancestry Total Population Slovak,0,13,0.0,0.8
Estimate Ancestry Total Population Subsaharan African,0,13,0.0,0.8
Estimate Ancestry Total Population Swedish,49,36,1.0,0.8
Estimate Ancestry Total Population Swiss,0,13,0.0,0.8
Estimate Ancestry Total Population Ukrainian,0,13,0.0,0.8
Estimate Ancestry Total Population Welsh,46,40,0.9,0.8
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,13,0.0,0.8
Estimate Computers And Internet Use Total Households,1968,212,1968,(X)
Estimate Computers And Internet Use Total Households With A Computer,1798,205,91.4,4.6
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,1766,203,89.7,4.8
