,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,20877,1040,20877,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,1442,317,6.9,1.5
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,2649,443,2649,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,1068,309,40.3,7.8
Estimate Residence 1 Year Ago Population 1 Year And Over,27043,1108,27043,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,22591,1137,83.5,2.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),4452,568,16.5,2.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,4256,546,15.7,2.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,1905,382,7.0,1.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,2351,436,8.7,1.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,1511,382,5.6,1.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,840,297,3.1,1.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,196,117,0.7,0.4
Estimate Place Of Birth Total Population,27359,1100,27359,(X)
Estimate Place Of Birth Total Population Native,18110,963,66.2,3.3
Estimate Place Of Birth Total Population Native Born In United States,17484,901,63.9,3.1
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,11229,806,41.0,2.9
Estimate Place Of Birth Total Population Native Born In United States Different State,6255,604,22.9,2.2
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",626,269,2.3,1.0
Estimate Place Of Birth Total Population Foreign Born,9249,1087,33.8,3.3
Estimate U.S. Citizenship Status Foreign-Born Population,9249,1087,9249,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,4024,683,43.5,5.7
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,5225,847,56.5,5.7
Estimate Year Of Entry Population Born Outside The United States,9875,1060,9875,(X)
Estimate Year Of Entry Population Born Outside The United States Native,626,269,626,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,225,172,35.9,17.1
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,401,162,64.1,17.1
Estimate Year Of Entry Population Born Outside The United States Foreign Born,9249,1087,9249,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,2560,609,27.7,5.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,6689,875,72.3,5.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",9249,1087,9249,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",1754,469,19.0,4.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",1756,378,19.0,3.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",204,110,2.2,1.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",78,78,0.8,0.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",5339,965,57.7,6.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",118,87,1.3,1.0
Estimate Language Spoken At Home Population 5 Years And Over,26168,1070,26168,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,14830,1041,56.7,4.2
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,11338,1350,43.3,4.2
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",5427,932,20.7,3.2
Estimate Language Spoken At Home Population 5 Years And Over Spanish,5277,1005,20.2,3.6
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",2754,736,10.5,2.7
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,4682,937,17.9,3.3
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",2174,627,8.3,2.3
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,1091,289,4.2,1.1
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",431,165,1.6,0.6
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,288,160,1.1,0.6
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",68,58,0.3,0.2
Estimate Ancestry Total Population,27359,1100,27359,(X)
Estimate Ancestry Total Population American,732,322,2.7,1.2
Estimate Ancestry Total Population Arab,316,159,1.2,0.6
Estimate Ancestry Total Population Czech,28,29,0.1,0.1
Estimate Ancestry Total Population Danish,30,48,0.1,0.2
Estimate Ancestry Total Population Dutch,110,63,0.4,0.2
Estimate Ancestry Total Population English,1772,344,6.5,1.2
Estimate Ancestry Total Population French (Except Basque),475,199,1.7,0.7
Estimate Ancestry Total Population French Canadian,607,201,2.2,0.7
Estimate Ancestry Total Population German,1598,414,5.8,1.5
Estimate Ancestry Total Population Greek,174,94,0.6,0.3
Estimate Ancestry Total Population Hungarian,121,85,0.4,0.3
Estimate Ancestry Total Population Irish,3940,567,14.4,2.2
Estimate Ancestry Total Population Italian,3111,486,11.4,1.8
Estimate Ancestry Total Population Lithuanian,95,78,0.3,0.3
Estimate Ancestry Total Population Norwegian,89,62,0.3,0.2
Estimate Ancestry Total Population Polish,918,276,3.4,1.0
Estimate Ancestry Total Population Portuguese,1566,464,5.7,1.7
Estimate Ancestry Total Population Russian,588,275,2.1,1.0
Estimate Ancestry Total Population Scotch-Irish,126,75,0.5,0.3
Estimate Ancestry Total Population Scottish,450,206,1.6,0.8
Estimate Ancestry Total Population Slovak,79,65,0.3,0.2
Estimate Ancestry Total Population Subsaharan African,290,250,1.1,0.9
Estimate Ancestry Total Population Swedish,286,108,1.0,0.4
Estimate Ancestry Total Population Swiss,101,78,0.4,0.3
Estimate Ancestry Total Population Ukrainian,97,77,0.4,0.3
Estimate Ancestry Total Population Welsh,94,58,0.3,0.2
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),884,416,3.2,1.5
Estimate Computers And Internet Use Total Households,11349,532,11349,(X)
Estimate Computers And Internet Use Total Households With A Computer,10679,507,94.1,1.5
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,10417,494,91.8,1.7
