,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,19,0.0,52.7
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,19,0.0,52.7
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,19,0.0,52.7
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,0,19,0,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,0,19,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,19,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,2176,372,2176,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",383,255,17.6,9.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,179,128,8.2,5.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),982,174,45.1,8.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),419,135,19.3,6.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,213,126,9.8,6.1
Estimate Educational Attainment Population 25 Years And Over,5639,321,5639,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,63,54,1.1,1.0
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",80,68,1.4,1.2
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),626,305,11.1,5.4
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",517,181,9.2,3.1
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,314,141,5.6,2.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,2070,452,36.7,7.0
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,1969,279,34.9,5.6
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,5496,333,97.5,1.7
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,4039,423,71.6,6.4
Estimate Veteran Status Civilian Population 18 Years And Over,5956,329,5956,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,424,160,7.1,2.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,8243,33,8243,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,726,277,8.8,3.3
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,2339,329,2339,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,72,88,3.1,3.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,4526,289,4526,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,299,217,6.6,4.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,1378,247,1378,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,355,166,25.8,10.5
Estimate Residence 1 Year Ago Population 1 Year And Over,8248,46,8248,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,7950,161,96.4,1.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),298,148,3.6,1.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,239,119,2.9,1.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,85,64,1.0,0.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,154,111,1.9,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,68,74,0.8,0.9
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,86,70,1.0,0.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,59,65,0.7,0.8
Estimate Place Of Birth Total Population,8295,26,8295,(X)
Estimate Place Of Birth Total Population Native,8133,107,98.0,1.2
Estimate Place Of Birth Total Population Native Born In United States,8033,130,96.8,1.5
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,5821,392,70.2,4.7
Estimate Place Of Birth Total Population Native Born In United States Different State,2212,405,26.7,4.9
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",100,82,1.2,1.0
Estimate Place Of Birth Total Population Foreign Born,162,101,2.0,1.2
Estimate U.S. Citizenship Status Foreign-Born Population,162,101,162,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,154,100,95.1,10.2
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,8,15,4.9,10.2
Estimate Year Of Entry Population Born Outside The United States,262,124,262,(X)
Estimate Year Of Entry Population Born Outside The United States Native,100,82,100,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,66,68,66.0,40.2
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,34,46,34.0,40.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born,162,101,162,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,8,15,4.9,10.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,154,100,95.1,10.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",162,101,162,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",109,72,67.3,28.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",17,28,10.5,14.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,19,0.0,21.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,19,0.0,21.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",0,19,0.0,21.7
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",36,49,22.2,27.2
Estimate Language Spoken At Home Population 5 Years And Over,7551,263,7551,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,7292,265,96.6,1.7
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,259,133,3.4,1.7
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",0,19,0.0,0.5
Estimate Language Spoken At Home Population 5 Years And Over Spanish,90,89,1.2,1.2
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,19,0.0,0.5
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,143,96,1.9,1.3
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",0,19,0.0,0.5
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,26,33,0.3,0.4
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,19,0.0,0.5
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,0,19,0.0,0.5
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,19,0.0,0.5
Estimate Ancestry Total Population,8295,26,8295,(X)
Estimate Ancestry Total Population American,228,158,2.7,1.9
Estimate Ancestry Total Population Arab,0,19,0.0,0.5
Estimate Ancestry Total Population Czech,0,19,0.0,0.5
Estimate Ancestry Total Population Danish,34,38,0.4,0.5
Estimate Ancestry Total Population Dutch,28,35,0.3,0.4
Estimate Ancestry Total Population English,1168,290,14.1,3.5
Estimate Ancestry Total Population French (Except Basque),211,180,2.5,2.2
Estimate Ancestry Total Population French Canadian,170,140,2.0,1.7
Estimate Ancestry Total Population German,723,350,8.7,4.2
Estimate Ancestry Total Population Greek,31,36,0.4,0.4
Estimate Ancestry Total Population Hungarian,162,137,2.0,1.6
Estimate Ancestry Total Population Irish,3590,609,43.3,7.3
Estimate Ancestry Total Population Italian,1566,413,18.9,5.0
Estimate Ancestry Total Population Lithuanian,32,48,0.4,0.6
Estimate Ancestry Total Population Norwegian,36,42,0.4,0.5
Estimate Ancestry Total Population Polish,367,513,4.4,6.2
Estimate Ancestry Total Population Portuguese,150,127,1.8,1.5
Estimate Ancestry Total Population Russian,0,19,0.0,0.5
Estimate Ancestry Total Population Scotch-Irish,111,133,1.3,1.6
Estimate Ancestry Total Population Scottish,196,121,2.4,1.5
Estimate Ancestry Total Population Slovak,0,19,0.0,0.5
Estimate Ancestry Total Population Subsaharan African,18,27,0.2,0.3
Estimate Ancestry Total Population Swedish,417,330,5.0,4.0
Estimate Ancestry Total Population Swiss,3,11,0.0,0.1
Estimate Ancestry Total Population Ukrainian,50,62,0.6,0.7
Estimate Ancestry Total Population Welsh,54,44,0.7,0.5
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),5,11,0.1,0.1
Estimate Computers And Internet Use Total Households,3146,206,3146,(X)
Estimate Computers And Internet Use Total Households With A Computer,3018,216,95.9,2.7
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,2948,212,93.7,3.4
