,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",34,31,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,109,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",49,47,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",29,37,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,461,230,461,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,65,76,14.1,14.9
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,21,0.0,8.3
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,21,0.0,8.3
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,21,0.0,8.3
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,65,76,14.1,14.9
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,65,76,65,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,33,38,50.8,3.1
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,65,76,100.0,40.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School,3379,413,3379,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",89,65,2.6,2.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,275,166,8.1,4.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),1560,303,46.2,6.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),567,154,16.8,4.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,888,242,26.3,5.8
Estimate Educational Attainment Population 25 Years And Over,11738,518,11738,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,274,110,2.3,0.9
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",582,184,5.0,1.5
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),3489,592,29.7,4.7
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",1800,305,15.3,2.6
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,1509,253,12.9,2.2
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,2770,373,23.6,3.1
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,1314,297,11.2,2.5
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,10882,480,92.7,1.7
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,4084,485,34.8,4.0
Estimate Veteran Status Civilian Population 18 Years And Over,12693,550,12693,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,1377,236,10.8,1.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,15662,585,15662,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,2157,330,13.8,2.1
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,3088,317,3088,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,139,92,4.5,2.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,8733,578,8733,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,926,207,10.6,2.2
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,3841,485,3841,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,1092,269,28.4,6.2
Estimate Residence 1 Year Ago Population 1 Year And Over,15675,578,15675,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,14955,633,95.4,2.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),720,324,4.6,2.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,720,324,4.6,2.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,542,250,3.5,1.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,178,199,1.1,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,28,42,0.2,0.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,150,196,1.0,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,21,0.0,0.3
Estimate Place Of Birth Total Population,15781,585,15781,(X)
Estimate Place Of Birth Total Population Native,14813,578,93.9,2.0
Estimate Place Of Birth Total Population Native Born In United States,14598,586,92.5,2.1
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,11913,696,75.5,4.0
Estimate Place Of Birth Total Population Native Born In United States Different State,2685,547,17.0,3.3
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",215,126,1.4,0.8
Estimate Place Of Birth Total Population Foreign Born,968,328,6.1,2.0
Estimate U.S. Citizenship Status Foreign-Born Population,968,328,968,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,870,324,89.9,7.3
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,98,70,10.1,7.3
Estimate Year Of Entry Population Born Outside The United States,1183,349,1183,(X)
Estimate Year Of Entry Population Born Outside The United States Native,215,126,215,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,39,45,18.1,16.3
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,176,102,81.9,16.3
Estimate Year Of Entry Population Born Outside The United States Foreign Born,968,328,968,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,249,238,25.7,20.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,719,215,74.3,20.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",968,328,968,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",467,153,48.2,14.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",191,138,19.7,13.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",277,245,28.6,20.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,21,0.0,4.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",16,20,1.7,2.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",17,27,1.8,3.0
Estimate Language Spoken At Home Population 5 Years And Over,15121,594,15121,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,13821,605,91.4,2.5
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,1300,394,8.6,2.5
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",261,106,1.7,0.7
Estimate Language Spoken At Home Population 5 Years And Over Spanish,97,89,0.6,0.6
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",15,23,0.1,0.2
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,953,358,6.3,2.3
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",184,91,1.2,0.6
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,75,102,0.5,0.7
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",20,33,0.1,0.2
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,175,164,1.2,1.1
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",42,51,0.3,0.3
Estimate Ancestry Total Population,15781,585,15781,(X)
Estimate Ancestry Total Population American,546,249,3.5,1.6
Estimate Ancestry Total Population Arab,319,183,2.0,1.2
Estimate Ancestry Total Population Czech,0,21,0.0,0.3
Estimate Ancestry Total Population Danish,14,22,0.1,0.1
Estimate Ancestry Total Population Dutch,23,26,0.1,0.2
Estimate Ancestry Total Population English,2300,449,14.6,2.7
Estimate Ancestry Total Population French (Except Basque),2379,577,15.1,3.5
Estimate Ancestry Total Population French Canadian,1120,282,7.1,1.8
Estimate Ancestry Total Population German,375,190,2.4,1.2
Estimate Ancestry Total Population Greek,46,51,0.3,0.3
Estimate Ancestry Total Population Hungarian,0,21,0.0,0.3
Estimate Ancestry Total Population Irish,3215,652,20.4,4.1
Estimate Ancestry Total Population Italian,1024,260,6.5,1.6
Estimate Ancestry Total Population Lithuanian,0,21,0.0,0.3
Estimate Ancestry Total Population Norwegian,53,66,0.3,0.4
Estimate Ancestry Total Population Polish,922,367,5.8,2.4
Estimate Ancestry Total Population Portuguese,4973,683,31.5,3.9
Estimate Ancestry Total Population Russian,64,68,0.4,0.4
Estimate Ancestry Total Population Scotch-Irish,0,21,0.0,0.3
Estimate Ancestry Total Population Scottish,277,181,1.8,1.2
Estimate Ancestry Total Population Slovak,0,21,0.0,0.3
Estimate Ancestry Total Population Subsaharan African,302,265,1.9,1.7
Estimate Ancestry Total Population Swedish,274,220,1.7,1.4
Estimate Ancestry Total Population Swiss,10,15,0.1,0.1
Estimate Ancestry Total Population Ukrainian,64,72,0.4,0.5
Estimate Ancestry Total Population Welsh,0,21,0.0,0.3
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,21,0.0,0.3
Estimate Computers And Internet Use Total Households,6314,300,6314,(X)
Estimate Computers And Internet Use Total Households With A Computer,5889,296,93.3,2.2
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,5496,315,87.0,3.9
