,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,19,0.0,50.8
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,19,0.0,50.8
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,19,0.0,50.8
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,19,0.0,50.8
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,0,19,0,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,0,19,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,19,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,2990,355,2990,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",57,58,1.9,2.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,72,60,2.4,2.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),1143,344,38.2,9.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),894,238,29.9,7.3
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,824,276,27.6,9.4
Estimate Educational Attainment Population 25 Years And Over,5957,271,5957,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,35,42,0.6,0.7
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",127,103,2.1,1.7
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),1464,376,24.6,5.7
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",1273,554,21.4,9.8
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,522,172,8.8,2.8
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,1572,374,26.4,6.0
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,964,231,16.2,3.6
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,5795,283,97.3,2.1
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,2536,467,42.6,7.1
Estimate Veteran Status Civilian Population 18 Years And Over,6709,371,6709,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,398,168,5.9,2.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,8976,22,8976,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,668,299,7.4,3.3
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,2267,373,2267,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,158,172,7.0,7.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,5771,347,5771,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,313,171,5.4,2.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,938,246,938,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,197,94,21.0,9.5
Estimate Residence 1 Year Ago Population 1 Year And Over,8943,50,8943,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,8405,315,94.0,3.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),538,313,6.0,3.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,538,313,6.0,3.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,413,266,4.6,3.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,125,153,1.4,1.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,4,9,0.0,0.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,121,152,1.4,1.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,19,0.0,0.4
Estimate Place Of Birth Total Population,8988,18,8988,(X)
Estimate Place Of Birth Total Population Native,8672,142,96.5,1.6
Estimate Place Of Birth Total Population Native Born In United States,8614,165,95.8,1.9
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,7375,568,82.1,6.3
Estimate Place Of Birth Total Population Native Born In United States Different State,1239,566,13.8,6.3
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",58,100,0.6,1.1
Estimate Place Of Birth Total Population Foreign Born,316,144,3.5,1.6
Estimate U.S. Citizenship Status Foreign-Born Population,316,144,316,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,316,144,100.0,11.9
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,0,19,0.0,11.9
Estimate Year Of Entry Population Born Outside The United States,374,167,374,(X)
Estimate Year Of Entry Population Born Outside The United States Native,58,100,58,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,58,100,100.0,43.2
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,0,19,0.0,43.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born,316,144,316,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,0,19,0.0,11.9
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,316,144,100.0,11.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",316,144,316,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",97,80,30.7,26.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",133,115,42.1,27.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,19,0.0,11.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,19,0.0,11.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",86,81,27.2,22.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,19,0.0,11.9
Estimate Language Spoken At Home Population 5 Years And Over,8708,173,8708,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,8242,314,94.6,3.1
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,466,268,5.4,3.1
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",154,126,1.8,1.4
Estimate Language Spoken At Home Population 5 Years And Over Spanish,110,113,1.3,1.3
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,19,0.0,0.5
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,112,114,1.3,1.3
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",39,49,0.4,0.6
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,244,234,2.8,2.7
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",115,123,1.3,1.4
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,0,19,0.0,0.5
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,19,0.0,0.5
Estimate Ancestry Total Population,8988,18,8988,(X)
Estimate Ancestry Total Population American,692,342,7.7,3.8
Estimate Ancestry Total Population Arab,0,19,0.0,0.4
Estimate Ancestry Total Population Czech,0,19,0.0,0.4
Estimate Ancestry Total Population Danish,14,22,0.2,0.2
Estimate Ancestry Total Population Dutch,45,50,0.5,0.6
Estimate Ancestry Total Population English,1170,613,13.0,6.8
Estimate Ancestry Total Population French (Except Basque),886,565,9.9,6.3
Estimate Ancestry Total Population French Canadian,549,284,6.1,3.2
Estimate Ancestry Total Population German,312,178,3.5,2.0
Estimate Ancestry Total Population Greek,141,193,1.6,2.1
Estimate Ancestry Total Population Hungarian,24,38,0.3,0.4
Estimate Ancestry Total Population Irish,2531,582,28.2,6.5
Estimate Ancestry Total Population Italian,1304,480,14.5,5.3
Estimate Ancestry Total Population Lithuanian,42,38,0.5,0.4
Estimate Ancestry Total Population Norwegian,10,14,0.1,0.2
Estimate Ancestry Total Population Polish,450,229,5.0,2.5
Estimate Ancestry Total Population Portuguese,24,29,0.3,0.3
Estimate Ancestry Total Population Russian,69,72,0.8,0.8
Estimate Ancestry Total Population Scotch-Irish,253,195,2.8,2.2
Estimate Ancestry Total Population Scottish,99,68,1.1,0.8
Estimate Ancestry Total Population Slovak,11,19,0.1,0.2
Estimate Ancestry Total Population Subsaharan African,0,19,0.0,0.4
Estimate Ancestry Total Population Swedish,752,365,8.4,4.1
Estimate Ancestry Total Population Swiss,0,19,0.0,0.4
Estimate Ancestry Total Population Ukrainian,29,48,0.3,0.5
Estimate Ancestry Total Population Welsh,205,263,2.3,2.9
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),46,72,0.5,0.8
Estimate Computers And Internet Use Total Households,3052,229,3052,(X)
Estimate Computers And Internet Use Total Households With A Computer,2959,213,97.0,3.0
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,2933,200,96.1,3.0
