,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Ancestry Total Population French Canadian,1651,418,9.1,2.3
Estimate Ancestry Total Population German,1158,269,6.4,1.5
Estimate Ancestry Total Population Greek,178,129,1.0,0.7
Estimate Ancestry Total Population Hungarian,86,90,0.5,0.5
Estimate Ancestry Total Population Irish,3848,669,21.3,3.7
Estimate Ancestry Total Population Italian,1647,300,9.1,1.7
Estimate Ancestry Total Population Lithuanian,69,49,0.4,0.3
Estimate Ancestry Total Population Norwegian,29,29,0.2,0.2
Estimate Ancestry Total Population Polish,2266,559,12.6,3.1
Estimate Ancestry Total Population Portuguese,427,420,2.4,2.3
Estimate Ancestry Total Population Russian,280,157,1.6,0.9
Estimate Ancestry Total Population Scotch-Irish,154,125,0.9,0.7
Estimate Ancestry Total Population Scottish,259,96,1.4,0.5
Estimate Ancestry Total Population Slovak,0,21,0.0,0.2
Estimate Ancestry Total Population Subsaharan African,88,53,0.5,0.3
Estimate Ancestry Total Population Swedish,184,121,1.0,0.7
Estimate Ancestry Total Population Swiss,58,56,0.3,0.3
Estimate Ancestry Total Population Ukrainian,86,58,0.5,0.3
Estimate Ancestry Total Population Welsh,49,46,0.3,0.3
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),65,46,0.4,0.3
Estimate Computers And Internet Use Total Households,7328,378,7328,(X)
Estimate Computers And Internet Use Total Households With A Computer,6846,402,93.4,2.3
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,6410,432,87.5,3.4
