,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate School Enrollment Population 3 Years And Over Enrolled In School,8638,562,8638,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",1029,226,11.9,2.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,484,130,5.6,1.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),3469,436,40.2,4.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),1941,252,22.5,2.9
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,1715,365,19.9,3.7
Estimate Educational Attainment Population 25 Years And Over,26460,469,26460,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,230,111,0.9,0.4
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",456,220,1.7,0.8
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),3763,579,14.2,2.2
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",2591,396,9.8,1.5
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,1355,239,5.1,0.9
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,8630,581,32.6,2.1
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,9435,618,35.7,2.3
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,25774,523,97.4,0.9
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,18065,675,68.3,2.2
Estimate Veteran Status Civilian Population 18 Years And Over,28256,453,28256,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,1127,254,4.0,0.9
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,36060,173,36060,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,3186,446,8.8,1.2
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,7979,451,7979,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,369,144,4.6,1.8
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,21785,698,21785,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,1206,301,5.5,1.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,6296,652,6296,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,1611,321,25.6,4.8
Estimate Residence 1 Year Ago Population 1 Year And Over,36100,160,36100,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,31237,884,86.5,2.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),4863,867,13.5,2.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,4219,779,11.7,2.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,2269,521,6.3,1.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,1950,541,5.4,1.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,1201,463,3.3,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,749,289,2.1,0.8
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,644,430,1.8,1.2
Estimate Place Of Birth Total Population,36354,130,36354,(X)
Estimate Place Of Birth Total Population Native,29139,811,80.2,2.2
Estimate Place Of Birth Total Population Native Born In United States,28553,855,78.5,2.3
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,19083,949,52.5,2.6
Estimate Place Of Birth Total Population Native Born In United States Different State,9470,1049,26.0,2.9
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",586,233,1.6,0.6
Estimate Place Of Birth Total Population Foreign Born,7215,783,19.8,2.2
Estimate U.S. Citizenship Status Foreign-Born Population,7215,783,7215,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,3243,510,44.9,6.3
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,3972,693,55.1,6.3
Estimate Year Of Entry Population Born Outside The United States,7801,826,7801,(X)
Estimate Year Of Entry Population Born Outside The United States Native,586,233,586,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,167,101,28.5,15.9
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,419,205,71.5,15.9
Estimate Year Of Entry Population Born Outside The United States Foreign Born,7215,783,7215,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,2788,668,38.6,7.0
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,4427,576,61.4,7.0
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",7215,783,7215,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",1679,376,23.3,5.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",3939,611,54.6,5.6
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",278,168,3.9,2.1
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",23,33,0.3,0.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",1108,335,15.4,4.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",188,117,2.6,1.6
Estimate Language Spoken At Home Population 5 Years And Over,34424,349,34424,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,26638,895,77.4,2.4
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,7786,812,22.6,2.4
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",2682,547,7.8,1.6
Estimate Language Spoken At Home Population 5 Years And Over Spanish,1241,524,3.6,1.5
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",407,207,1.2,0.6
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,3582,654,10.4,1.9
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",929,314,2.7,0.9
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,2736,613,7.9,1.8
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",1314,414,3.8,1.2
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,227,158,0.7,0.5
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",32,32,0.1,0.1
Estimate Ancestry Total Population,36354,130,36354,(X)
Estimate Ancestry Total Population American,1349,371,3.7,1.0
Estimate Ancestry Total Population Arab,291,143,0.8,0.4
Estimate Ancestry Total Population Czech,96,76,0.3,0.2
Estimate Ancestry Total Population Danish,122,139,0.3,0.4
Estimate Ancestry Total Population Dutch,115,88,0.3,0.2
Estimate Ancestry Total Population English,4482,687,12.3,1.9
Estimate Ancestry Total Population French (Except Basque),1016,356,2.8,1.0
Estimate Ancestry Total Population French Canadian,1112,281,3.1,0.8
Estimate Ancestry Total Population German,2292,482,6.3,1.3
Estimate Ancestry Total Population Greek,317,141,0.9,0.4
Estimate Ancestry Total Population Hungarian,45,43,0.1,0.1
Estimate Ancestry Total Population Irish,7804,697,21.5,1.9
Estimate Ancestry Total Population Italian,4385,657,12.1,1.8
Estimate Ancestry Total Population Lithuanian,298,249,0.8,0.7
Estimate Ancestry Total Population Norwegian,191,168,0.5,0.5
Estimate Ancestry Total Population Polish,1408,444,3.9,1.2
Estimate Ancestry Total Population Portuguese,467,190,1.3,0.5
Estimate Ancestry Total Population Russian,1176,327,3.2,0.9
Estimate Ancestry Total Population Scotch-Irish,337,136,0.9,0.4
Estimate Ancestry Total Population Scottish,1142,258,3.1,0.7
Estimate Ancestry Total Population Slovak,31,32,0.1,0.1
Estimate Ancestry Total Population Subsaharan African,406,243,1.1,0.7
Estimate Ancestry Total Population Swedish,684,284,1.9,0.8
Estimate Ancestry Total Population Swiss,73,63,0.2,0.2
Estimate Ancestry Total Population Ukrainian,203,146,0.6,0.4
Estimate Ancestry Total Population Welsh,103,88,0.3,0.2
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),298,194,0.8,0.5
Estimate Computers And Internet Use Total Households,15153,572,15153,(X)
Estimate Computers And Internet Use Total Households With A Computer,14520,565,95.8,1.2
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,14040,492,92.7,1.8
