,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Relationship Population In Households Other Nonrelatives,242,210,14.5,11.5
Estimate Marital Status Males 15 Years And Over,601,213,601,(X)
Estimate Marital Status Males 15 Years And Over Never Married,136,100,22.6,15.7
"Estimate Marital Status Males 15 Years And Over Now Married, Except Separated",371,181,61.7,15.9
Estimate Marital Status Males 15 Years And Over Separated,0,13,0.0,6.4
Estimate Marital Status Males 15 Years And Over Widowed,0,13,0.0,6.4
Estimate Marital Status Males 15 Years And Over Divorced,94,86,15.6,14.5
Estimate Marital Status Females 15 Years And Over,877,319,877,(X)
Estimate Marital Status Females 15 Years And Over Never Married,251,196,28.6,20.8
"Estimate Marital Status Females 15 Years And Over Now Married, Except Separated",498,276,56.8,22.5
Estimate Marital Status Females 15 Years And Over Separated,0,13,0.0,4.5
Estimate Marital Status Females 15 Years And Over Widowed,71,73,8.1,8.5
Estimate Marital Status Females 15 Years And Over Divorced,57,64,6.5,7.0
Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months,19,43,19,(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married)",19,43,100.0,75.5
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Unmarried Women (Widowed, Divorced, And Never Married) Per 1,000 Unmarried Women",101,229,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 50 Years Old",40,88,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,582,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",132,385,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",0,123,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,0,13,0,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,0,13,0,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,13,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,168,131,168,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",0,13,0.0,21.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,0,13,0.0,21.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),117,114,69.6,34.6
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),32,52,19.0,30.5
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,19,43,11.3,25.4
Estimate Educational Attainment Population 25 Years And Over,1380,365,1380,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,0,13,0.0,2.9
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",65,77,4.7,5.5
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),461,311,33.4,20.3
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",244,174,17.7,12.8
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,40,53,2.9,3.9
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,295,181,21.4,12.0
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,275,163,19.9,10.8
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,1315,349,95.3,5.5
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,570,258,41.3,15.5
Estimate Veteran Status Civilian Population 18 Years And Over,1442,385,1442,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,69,52,4.8,3.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,1723,502,1723,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,367,285,21.3,16.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,320,215,320,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,35,56,10.9,17.7
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,1009,365,1009,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,269,275,26.7,25.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,394,176,394,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,63,65,16.0,16.2
Estimate Residence 1 Year Ago Population 1 Year And Over,1762,502,1762,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,1490,469,84.6,10.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),272,188,15.4,10.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,243,197,13.8,11.2
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,78,125,4.4,7.0
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,165,145,9.4,8.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,150,147,8.5,8.6
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,15,27,0.9,1.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,29,40,1.6,2.2
Estimate Place Of Birth Total Population,1762,502,1762,(X)
Estimate Place Of Birth Total Population Native,1703,480,96.7,5.5
Estimate Place Of Birth Total Population Native Born In United States,1671,466,94.8,6.0
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,1172,416,66.5,14.2
Estimate Place Of Birth Total Population Native Born In United States Different State,499,237,28.3,12.0
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",32,51,1.8,2.8
Estimate Place Of Birth Total Population Foreign Born,59,100,3.3,5.5
Estimate U.S. Citizenship Status Foreign-Born Population,59,100,59,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,0,13,0.0,42.8
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,59,100,100.0,42.8
Estimate Year Of Entry Population Born Outside The United States,91,113,91,(X)
Estimate Year Of Entry Population Born Outside The United States Native,32,51,32,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,13,0.0,58.2
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,32,51,100.0,58.2
Estimate Year Of Entry Population Born Outside The United States Foreign Born,59,100,59,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,0,13,0.0,42.8
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,59,100,100.0,42.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",59,100,59,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",0,13,0.0,42.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",0,13,0.0,42.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,13,0.0,42.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,42.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",59,100,100.0,42.8
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",0,13,0.0,42.8
Estimate Language Spoken At Home Population 5 Years And Over,1652,461,1652,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,1523,435,92.2,10.9
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,129,189,7.8,10.9
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",59,100,3.6,5.9
Estimate Language Spoken At Home Population 5 Years And Over Spanish,13,29,0.8,1.9
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,13,0.0,2.4
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,116,188,7.0,10.8
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",59,100,3.6,5.9
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,0,13,0.0,2.4
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,13,0.0,2.4
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,0,13,0.0,2.4
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,13,0.0,2.4
Estimate Ancestry Total Population,1762,502,1762,(X)
Estimate Ancestry Total Population American,30,52,1.7,3.0
Estimate Ancestry Total Population Arab,0,13,0.0,2.2
Estimate Ancestry Total Population Czech,0,13,0.0,2.2
Estimate Ancestry Total Population Danish,0,13,0.0,2.2
Estimate Ancestry Total Population Dutch,27,44,1.5,2.5
Estimate Ancestry Total Population English,208,120,11.8,7.6
Estimate Ancestry Total Population French (Except Basque),344,222,19.5,10.9
Estimate Ancestry Total Population French Canadian,114,180,6.5,9.8
Estimate Ancestry Total Population German,118,120,6.7,6.6
Estimate Ancestry Total Population Greek,0,13,0.0,2.2
Estimate Ancestry Total Population Hungarian,8,15,0.5,0.8
Estimate Ancestry Total Population Irish,404,275,22.9,15.4
Estimate Ancestry Total Population Italian,434,294,24.6,15.5
Estimate Ancestry Total Population Lithuanian,20,28,1.1,1.5
Estimate Ancestry Total Population Norwegian,33,57,1.9,3.4
Estimate Ancestry Total Population Polish,0,13,0.0,2.2
Estimate Ancestry Total Population Portuguese,83,99,4.7,5.3
Estimate Ancestry Total Population Russian,0,13,0.0,2.2
Estimate Ancestry Total Population Scotch-Irish,0,13,0.0,2.2
Estimate Ancestry Total Population Scottish,0,13,0.0,2.2
Estimate Ancestry Total Population Slovak,0,13,0.0,2.2
Estimate Ancestry Total Population Subsaharan African,29,40,1.6,2.2
Estimate Ancestry Total Population Swedish,65,77,3.7,4.7
Estimate Ancestry Total Population Swiss,0,13,0.0,2.2
Estimate Ancestry Total Population Ukrainian,0,13,0.0,2.2
Estimate Ancestry Total Population Welsh,0,13,0.0,2.2
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),29,40,1.6,2.2
Estimate Computers And Internet Use Total Households,685,220,685,(X)
Estimate Computers And Internet Use Total Households With A Computer,658,220,96.1,6.4
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,600,217,87.6,10.8
