,Estimate,Margin of Error,Percent,Percent Margin of Error
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,323,349,8.3,8.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,0,13,0.0,1.0
Estimate Place Of Birth Total Population,3907,522,3907,(X)
Estimate Place Of Birth Total Population Native,3734,494,95.6,3.2
Estimate Place Of Birth Total Population Native Born In United States,3693,486,94.5,3.2
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,1840,413,47.1,7.6
Estimate Place Of Birth Total Population Native Born In United States Different State,1853,372,47.4,8.5
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",41,34,1.0,0.9
Estimate Place Of Birth Total Population Foreign Born,173,132,4.4,3.2
Estimate U.S. Citizenship Status Foreign-Born Population,173,132,173,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,156,128,90.2,16.6
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,17,26,9.8,16.6
Estimate Year Of Entry Population Born Outside The United States,214,133,214,(X)
Estimate Year Of Entry Population Born Outside The United States Native,41,34,41,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,7,10,17.1,27.5
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,34,33,82.9,27.5
Estimate Year Of Entry Population Born Outside The United States Foreign Born,173,132,173,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,14,25,8.1,15.9
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,159,128,91.9,15.9
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",173,132,173,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",3,5,1.7,3.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",41,44,23.7,29.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",0,13,0.0,20.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,20.5
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",105,122,60.7,39.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",24,39,13.9,24.3
Estimate Language Spoken At Home Population 5 Years And Over,3833,532,3833,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,3262,522,85.1,11.5
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,571,471,14.9,11.5
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",117,123,3.1,3.1
Estimate Language Spoken At Home Population 5 Years And Over Spanish,40,34,1.0,0.9
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",0,13,0.0,1.0
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,430,467,11.2,11.6
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",116,123,3.0,3.1
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,101,140,2.6,3.7
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",1,3,0.0,0.1
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,0,13,0.0,1.0
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",0,13,0.0,1.0
Estimate Ancestry Total Population,3907,522,3907,(X)
Estimate Ancestry Total Population American,288,210,7.4,5.6
Estimate Ancestry Total Population Arab,0,13,0.0,1.0
Estimate Ancestry Total Population Czech,22,31,0.6,0.8
Estimate Ancestry Total Population Danish,0,13,0.0,1.0
Estimate Ancestry Total Population Dutch,9,15,0.2,0.4
Estimate Ancestry Total Population English,337,132,8.6,3.6
Estimate Ancestry Total Population French (Except Basque),208,187,5.3,4.8
Estimate Ancestry Total Population French Canadian,58,53,1.5,1.4
Estimate Ancestry Total Population German,425,161,10.9,3.8
Estimate Ancestry Total Population Greek,10,18,0.3,0.5
Estimate Ancestry Total Population Hungarian,0,13,0.0,1.0
Estimate Ancestry Total Population Irish,875,270,22.4,6.2
Estimate Ancestry Total Population Italian,409,169,10.5,4.3
Estimate Ancestry Total Population Lithuanian,34,47,0.9,1.2
Estimate Ancestry Total Population Norwegian,185,202,4.7,5.0
Estimate Ancestry Total Population Polish,57,48,1.5,1.2
Estimate Ancestry Total Population Portuguese,170,136,4.4,3.5
Estimate Ancestry Total Population Russian,16,19,0.4,0.5
Estimate Ancestry Total Population Scotch-Irish,22,31,0.6,0.8
Estimate Ancestry Total Population Scottish,74,62,1.9,1.6
Estimate Ancestry Total Population Slovak,7,20,0.2,0.5
Estimate Ancestry Total Population Subsaharan African,290,346,7.4,8.5
Estimate Ancestry Total Population Swedish,58,41,1.5,1.0
Estimate Ancestry Total Population Swiss,0,13,0.0,1.0
Estimate Ancestry Total Population Ukrainian,27,38,0.7,1.0
Estimate Ancestry Total Population Welsh,0,13,0.0,1.0
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),1,3,0.0,0.1
Estimate Computers And Internet Use Total Households,1558,229,1558,(X)
Estimate Computers And Internet Use Total Households With A Computer,1496,227,96.0,3.0
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,1430,236,91.8,5.1
