,Estimate,Margin of Error,Percent,Percent Margin of Error
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 15 To 19 Years Old",0,520,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 20 To 34 Years Old",14,22,(X),(X)
"Estimate Fertility Number Of Women 15 To 50 Years Old Who Had A Birth In The Past 12 Months Per 1,000 Women 35 To 50 Years Old",46,46,(X),(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years,23,16,23,(X)
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Grandparents Responsible For Grandchildren,0,13,0.0,68.6
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren Less Than 1 Year,0,13,0.0,68.6
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 1 Or 2 Years,0,13,0.0,68.6
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 3 Or 4 Years,0,13,0.0,68.6
Estimate Grandparents Number Of Grandparents Living With Own Grandchildren Under 18 Years Years Responsible For Grandchildren 5 Or More Years,0,13,0.0,68.6
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years,0,13,0,(X)
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Female,0,13,-666666666.0,-222222222.0
Estimate Grandparents Number Of Grandparents Responsible For Own Grandchildren Under 18 Years Who Are Married,0,13,-666666666.0,-222222222.0
Estimate School Enrollment Population 3 Years And Over Enrolled In School,334,85,334,(X)
"Estimate School Enrollment Population 3 Years And Over Enrolled In School Nursery School, Preschool",19,20,5.7,5.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School Kindergarten,18,18,5.4,5.8
Estimate School Enrollment Population 3 Years And Over Enrolled In School Elementary School (Grades 1-8),160,58,47.9,11.1
Estimate School Enrollment Population 3 Years And Over Enrolled In School High School (Grades 9-12),77,41,23.1,9.4
Estimate School Enrollment Population 3 Years And Over Enrolled In School College Or Graduate School,60,23,18.0,6.2
Estimate Educational Attainment Population 25 Years And Over,1555,175,1555,(X)
Estimate Educational Attainment Population 25 Years And Over Less Than 9Th Grade,17,11,1.1,0.8
"Estimate Educational Attainment Population 25 Years And Over 9Th To 12Th Grade, No Diploma",55,26,3.5,1.7
Estimate Educational Attainment Population 25 Years And Over High School Graduate (Includes Equivalency),452,109,29.1,5.5
"Estimate Educational Attainment Population 25 Years And Over Some College, No Degree",277,64,17.8,4.1
Estimate Educational Attainment Population 25 Years And Over Associate'S Degree,150,53,9.6,2.8
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree,363,76,23.3,4.5
Estimate Educational Attainment Population 25 Years And Over Graduate Or Professional Degree,241,65,15.5,3.8
Estimate Educational Attainment Population 25 Years And Over High School Graduate Or Higher,1483,180,95.4,1.9
Estimate Educational Attainment Population 25 Years And Over Bachelor'S Degree Or Higher,604,105,38.8,5.7
Estimate Veteran Status Civilian Population 18 Years And Over,1657,188,1657,(X)
Estimate Veteran Status Civilian Population 18 Years And Over Civilian Veterans,125,29,7.5,2.0
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population,1987,223,1987,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Total Civilian Noninstitutionalized Population With A Disability,202,46,10.2,2.4
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years,330,79,330,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population Under 18 Years With A Disability,12,9,3.6,2.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years,1249,177,1249,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 18 To 64 Years With A Disability,82,32,6.6,2.6
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over,408,59,408,(X)
Estimate Disability Status Of The Civilian Noninstitutionalized Population 65 Years And Over With A Disability,108,33,26.5,7.8
Estimate Residence 1 Year Ago Population 1 Year And Over,1985,224,1985,(X)
Estimate Residence 1 Year Ago Population 1 Year And Over Same House,1839,218,92.6,2.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad),146,50,7.4,2.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S.,143,49,7.2,2.4
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Same County,85,44,4.3,2.1
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County,58,30,2.9,1.5
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Same State,19,13,1.0,0.7
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Different House In The U.S. Different County Different State,39,26,2.0,1.3
Estimate Residence 1 Year Ago Population 1 Year And Over Different House (In The U.S. Or Abroad) Abroad,3,4,0.2,0.2
Estimate Place Of Birth Total Population,1991,224,1991,(X)
Estimate Place Of Birth Total Population Native,1879,213,94.4,3.4
Estimate Place Of Birth Total Population Native Born In United States,1859,213,93.4,3.6
Estimate Place Of Birth Total Population Native Born In United States State Of Residence,1127,173,56.6,5.2
Estimate Place Of Birth Total Population Native Born In United States Different State,732,115,36.8,5.0
"Estimate Place Of Birth Total Population Native Born In Puerto Rico, U.S. Island Areas, Or Born Abroad To American Parent(S)",20,13,1.0,0.7
Estimate Place Of Birth Total Population Foreign Born,112,70,5.6,3.4
Estimate U.S. Citizenship Status Foreign-Born Population,112,70,112,(X)
Estimate U.S. Citizenship Status Foreign-Born Population Naturalized U.S. Citizen,83,60,74.1,23.3
Estimate U.S. Citizenship Status Foreign-Born Population Not A U.S. Citizen,29,29,25.9,23.3
Estimate Year Of Entry Population Born Outside The United States,132,74,132,(X)
Estimate Year Of Entry Population Born Outside The United States Native,20,13,20,(X)
Estimate Year Of Entry Population Born Outside The United States Native Entered 2010 Or Later,0,13,0.0,73.6
Estimate Year Of Entry Population Born Outside The United States Native Entered Before 2010,20,13,100.0,73.6
Estimate Year Of Entry Population Born Outside The United States Foreign Born,112,70,112,(X)
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered 2010 Or Later,22,28,19.6,23.4
Estimate Year Of Entry Population Born Outside The United States Foreign Born Entered Before 2010,90,62,80.4,23.4
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea",112,70,112,(X)
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Europe",68,61,60.7,29.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Asia",18,12,16.1,12.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Africa",13,21,11.6,17.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Oceania",0,13,0.0,29.2
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Latin America",5,8,4.5,8.3
"Estimate World Region Of Birth Of Foreign Born Foreign-Born Population, Excluding Population Born At Sea Northern America",8,8,7.1,8.2
Estimate Language Spoken At Home Population 5 Years And Over,1929,223,1929,(X)
Estimate Language Spoken At Home Population 5 Years And Over English Only,1813,211,94.0,3.7
Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English,116,74,6.0,3.7
"Estimate Language Spoken At Home Population 5 Years And Over Language Other Than English Speak English Less Than ""Very Well""",27,25,1.4,1.3
Estimate Language Spoken At Home Population 5 Years And Over Spanish,12,10,0.6,0.5
"Estimate Language Spoken At Home Population 5 Years And Over Spanish Speak English Less Than ""Very Well""",3,4,0.2,0.2
Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages,76,64,3.9,3.2
"Estimate Language Spoken At Home Population 5 Years And Over Other Indo-European Languages Speak English Less Than ""Very Well""",11,11,0.6,0.6
Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages,15,11,0.8,0.6
"Estimate Language Spoken At Home Population 5 Years And Over Asian And Pacific Islander Languages Speak English Less Than ""Very Well""",0,13,0.0,2.0
Estimate Language Spoken At Home Population 5 Years And Over Other Languages,13,21,0.7,1.1
"Estimate Language Spoken At Home Population 5 Years And Over Other Languages Speak English Less Than ""Very Well""",13,21,0.7,1.1
Estimate Ancestry Total Population,1991,224,1991,(X)
Estimate Ancestry Total Population American,259,112,13.0,5.2
Estimate Ancestry Total Population Arab,0,13,0.0,2.0
Estimate Ancestry Total Population Czech,14,12,0.7,0.6
Estimate Ancestry Total Population Danish,49,43,2.5,2.1
Estimate Ancestry Total Population Dutch,2,4,0.1,0.2
Estimate Ancestry Total Population English,280,74,14.1,3.5
Estimate Ancestry Total Population French (Except Basque),145,43,7.3,2.3
Estimate Ancestry Total Population French Canadian,89,43,4.5,2.1
Estimate Ancestry Total Population German,267,85,13.4,3.9
Estimate Ancestry Total Population Greek,23,27,1.2,1.3
Estimate Ancestry Total Population Hungarian,23,29,1.2,1.5
Estimate Ancestry Total Population Irish,393,129,19.7,5.7
Estimate Ancestry Total Population Italian,219,70,11.0,3.3
Estimate Ancestry Total Population Lithuanian,16,17,0.8,0.8
Estimate Ancestry Total Population Norwegian,28,20,1.4,1.0
Estimate Ancestry Total Population Polish,181,47,9.1,2.3
Estimate Ancestry Total Population Portuguese,45,56,2.3,2.7
Estimate Ancestry Total Population Russian,6,6,0.3,0.3
Estimate Ancestry Total Population Scotch-Irish,22,17,1.1,0.8
Estimate Ancestry Total Population Scottish,42,16,2.1,0.8
Estimate Ancestry Total Population Slovak,0,13,0.0,2.0
Estimate Ancestry Total Population Subsaharan African,13,21,0.7,1.0
Estimate Ancestry Total Population Swedish,40,15,2.0,0.8
Estimate Ancestry Total Population Swiss,0,13,0.0,2.0
Estimate Ancestry Total Population Ukrainian,4,5,0.2,0.3
Estimate Ancestry Total Population Welsh,5,6,0.3,0.3
Estimate Ancestry Total Population West Indian (Excluding Hispanic Origin Groups),0,13,0.0,2.0
Estimate Computers And Internet Use Total Households,830,91,830,(X)
Estimate Computers And Internet Use Total Households With A Computer,794,89,95.7,1.8
Estimate Computers And Internet Use Total Households With A Broadband Internet Subscription,725,95,87.3,3.5
