"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01588!!Estimate","ZCTA5 01588!!Margin of Error","ZCTA5 01588!!Percent","ZCTA5 01588!!Percent Margin of Error"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","2,293","±413","32.3%","±6.0"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","7,878","±577","7,878","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","494","±163","6.3%","±2.0"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","10,103","±709","10,103","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","1,432","±350","14.2%","±3.4"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","2,328","±454","2,328","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","182","±120","7.8%","±4.9"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","6,494","±550","6,494","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","827","±279","12.7%","±4.1"
"    65 years and over","1,122,280","±664","1,122,280","(X)","1,281","±209","1,281","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","423","±125","33.0%","±10.0"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","10,081","±677","10,081","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","9,091","±661","90.2%","±3.6"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","990","±376","9.8%","±3.6"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","990","±376","9.8%","±3.6"
"                Same county","446,141","±8,933","6.4%","±0.1","884","±359","8.8%","±3.4"
"                Different county","354,693","±6,215","5.1%","±0.1","106","±77","1.1%","±0.8"
"                    Same state","205,752","±5,091","3.0%","±0.1","5","±12","0.0%","±0.1"
"                    Different state","148,941","±3,990","2.2%","±0.1","101","±74","1.0%","±0.7"
"            Abroad","61,536","±2,941","0.9%","±0.1","0","±21","0.0%","±0.4"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","10,206","±707","10,206","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","9,527","±719","93.3%","±2.9"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","9,498","±724","93.1%","±2.9"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","7,413","±726","72.6%","±5.5"
"                Different state","1,398,292","±9,460","20.0%","±0.1","2,085","±506","20.4%","±4.6"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","29","±49","0.3%","±0.5"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","679","±298","6.7%","±2.9"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","679","±298","679","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","368","±183","54.2%","±12.1"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","311","±157","45.8%","±12.1"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","708","±294","708","(X)"
"        Native","209,292","±4,176","209,292","(X)","29","±49","29","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","24","±42","82.8%","±82.8"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","5","±21","17.2%","±78.8"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","679","±298","679","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","196","±132","28.9%","±14.3"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","483","±224","71.1%","±14.3"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","679","±298","679","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","80","±64","11.8%","±11.7"
"        Asia","372,717","±3,581","30.8%","±0.3","72","±65","10.6%","±11.9"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±21","0.0%","±5.7"
"        Oceania","4,098","±490","0.3%","±0.1","0","±21","0.0%","±5.7"
"        Latin America","456,601","±7,328","37.7%","±0.5","527","±315","77.6%","±18.4"
"        Northern America","28,855","±1,370","2.4%","±0.1","0","±21","0.0%","±5.7"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","9,437","±633","9,437","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","8,098","±679","85.8%","±5.2"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","1,339","±507","14.2%","±5.2"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","361","±209","3.8%","±2.2"
"        Spanish","623,189","±4,858","9.4%","±0.1","1,039","±450","11.0%","±4.6"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","288","±194","3.1%","±2.1"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","239","±167","2.5%","±1.8"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","73","±72","0.8%","±0.8"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","61","±92","0.6%","±1.0"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","0","±21","0.0%","±0.4"
"        Other languages","99,560","±3,943","1.5%","±0.1","0","±21","0.0%","±0.4"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±21","0.0%","±0.4"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","10,206","±707","10,206","(X)"
"        American","260,364","±6,504","3.7%","±0.1","645","±412","6.3%","±4.0"
"        Arab","72,487","±3,641","1.0%","±0.1","0","±21","0.0%","±0.4"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±21","0.0%","±0.4"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±21","0.0%","±0.4"
"        Dutch","34,354","±1,922","0.5%","±0.1","226","±132","2.2%","±1.3"
"        English","655,283","±8,406","9.4%","±0.1","1,245","±389","12.2%","±3.8"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","1,434","±409","14.1%","±3.9"
"        French Canadian","235,524","±4,384","3.4%","±0.1","690","±271","6.8%","±2.7"
"        German","387,135","±7,027","5.5%","±0.1","814","±364","8.0%","±3.4"
"        Greek","76,566","±3,218","1.1%","±0.1","58","±65","0.6%","±0.6"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±21","0.0%","±0.4"
"        Irish","1,345,219","±11,619","19.2%","±0.2","1,841","±556","18.0%","±5.4"
"        Italian","815,794","±9,186","11.7%","±0.1","1,578","±447","15.5%","±4.6"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","9","±14","0.1%","±0.1"
"        Norwegian","35,032","±1,997","0.5%","±0.1","32","±54","0.3%","±0.5"
"        Polish","283,050","±4,814","4.0%","±0.1","336","±175","3.3%","±1.8"
"        Portuguese","270,183","±5,260","3.9%","±0.1","200","±153","2.0%","±1.5"
"        Russian","91,511","±3,161","1.3%","±0.1","33","±45","0.3%","±0.5"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","85","±82","0.8%","±0.8"
"        Scottish","134,503","±3,385","1.9%","±0.1","18","±23","0.2%","±0.2"
"        Slovak","7,069","±828","0.1%","±0.1","22","±20","0.2%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","40","±58","0.4%","±0.6"
"        Swedish","102,031","±2,873","1.5%","±0.1","587","±427","5.8%","±4.1"
"        Swiss","10,126","±912","0.1%","±0.1","0","±21","0.0%","±0.4"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±21","0.0%","±0.4"
"        Welsh","23,388","±1,506","0.3%","±0.1","9","±15","0.1%","±0.1"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±21","0.0%","±0.4"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","4,005","±300","4,005","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","3,825","±299","95.5%","±2.2"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","3,496","±266","87.3%","±4.8"
