"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01238!!Estimate","ZCTA5 01238!!Margin of Error","ZCTA5 01238!!Percent","ZCTA5 01238!!Percent Margin of Error"
"        Separated","37,600","±1,670","1.3%","±0.1","0","±19","0.0%","±1.8"
"        Widowed","65,484","±1,934","2.3%","±0.1","3","±15","0.1%","±0.7"
"        Divorced","227,113","±4,005","8.0%","±0.1","213","±127","9.5%","±5.3"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","2,732","±289","2,732","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","705","±265","25.8%","±8.2"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","1,248","±184","45.7%","±7.1"
"        Separated","55,256","±1,859","1.8%","±0.1","25","±34","0.9%","±1.2"
"        Widowed","239,073","±3,906","7.9%","±0.1","327","±160","12.0%","±5.6"
"        Divorced","324,764","±4,024","10.7%","±0.1","427","±169","15.6%","±6.2"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","57","±41","57","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","20","±30","35.1%","±45.6"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","28","±43","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","49","±36","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±279","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","34","±61","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","71","±63","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","105","±80","105","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","52","±54","49.5%","±27.8"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±19","0.0%","±30.6"
"            1 or 2 years","6,316","±677","5.0%","±0.5","31","±45","29.5%","±33.5"
"            3 or 4 years","5,630","±671","4.5%","±0.5","6","±11","5.7%","±10.5"
"            5 or more years","13,647","±1,024","10.9%","±0.8","15","±25","14.3%","±19.4"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","52","±54","52","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","34","±35","65.4%","±22.2"
"        Who are married","19,550","±1,487","64.5%","±2.5","37","±49","71.2%","±44.4"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","1,041","±284","1,041","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","17","±28","1.6%","±2.7"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","13","±13","1.2%","±1.3"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","502","±245","48.2%","±15.8"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","245","±115","23.5%","±10.4"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","264","±122","25.4%","±11.2"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","4,381","±422","4,381","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","45","±47","1.0%","±1.1"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","99","±69","2.3%","±1.6"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","1,282","±329","29.3%","±6.4"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","977","±278","22.3%","±6.0"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","386","±143","8.8%","±3.2"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","723","±206","16.5%","±4.5"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","869","±218","19.8%","±4.8"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","4,237","±417","96.7%","±2.3"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","1,592","±329","36.3%","±7.1"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","4,712","±460","4,712","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","483","±178","10.3%","±3.5"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","5,480","±451","5,480","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","778","±246","14.2%","±4.3"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","900","±232","900","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","78","±70","8.7%","±7.8"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","3,022","±405","3,022","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","302","±144","10.0%","±4.6"
"    65 years and over","1,122,280","±664","1,122,280","(X)","1,558","±271","1,558","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","398","±159","25.5%","±9.2"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","5,544","±463","5,544","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","4,827","±487","87.1%","±5.4"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","717","±306","12.9%","±5.4"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","709","±306","12.8%","±5.4"
"                Same county","446,141","±8,933","6.4%","±0.1","335","±189","6.0%","±3.4"
"                Different county","354,693","±6,215","5.1%","±0.1","374","±195","6.7%","±3.4"
"                    Same state","205,752","±5,091","3.0%","±0.1","182","±159","3.3%","±2.8"
"                    Different state","148,941","±3,990","2.2%","±0.1","192","±124","3.5%","±2.2"
"            Abroad","61,536","±2,941","0.9%","±0.1","8","±9","0.1%","±0.2"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","5,626","±467","5,626","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","5,283","±495","93.9%","±3.8"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","5,257","±501","93.4%","±4.0"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","3,612","±471","64.2%","±6.5"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,645","±318","29.2%","±4.9"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","26","±42","0.5%","±0.7"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","343","±212","6.1%","±3.8"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","343","±212","343","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","142","±99","41.4%","±18.3"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","201","±146","58.6%","±18.3"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","369","±225","369","(X)"
"        Native","209,292","±4,176","209,292","(X)","26","±42","26","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","0","±19","0.0%","±64.5"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","26","±42","100.0%","±64.5"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","343","±212","343","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","54","±59","15.7%","±12.8"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","289","±171","84.3%","±12.8"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","343","±212","343","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","55","±47","16.0%","±16.2"
"        Asia","372,717","±3,581","30.8%","±0.3","138","±125","40.2%","±33.4"
"        Africa","113,823","±3,313","9.4%","±0.3","12","±24","3.5%","±7.7"
"        Oceania","4,098","±490","0.3%","±0.1","0","±19","0.0%","±11.0"
"        Latin America","456,601","±7,328","37.7%","±0.5","138","±171","40.2%","±38.2"
"        Northern America","28,855","±1,370","2.4%","±0.1","0","±19","0.0%","±11.0"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","5,492","±459","5,492","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","5,055","±509","92.0%","±4.9"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","437","±272","8.0%","±4.9"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","222","±181","4.0%","±3.3"
"        Spanish","623,189","±4,858","9.4%","±0.1","195","±219","3.6%","±4.0"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","119","±167","2.2%","±3.0"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","147","±123","2.7%","±2.2"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","62","±53","1.1%","±1.0"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","29","±50","0.5%","±0.9"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","29","±50","0.5%","±0.9"
"        Other languages","99,560","±3,943","1.5%","±0.1","66","±112","1.2%","±2.0"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","12","±24","0.2%","±0.4"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","5,626","±467","5,626","(X)"
"        American","260,364","±6,504","3.7%","±0.1","290","±186","5.2%","±3.2"
"        Arab","72,487","±3,641","1.0%","±0.1","110","±136","2.0%","±2.4"
"        Czech","12,119","±1,098","0.2%","±0.1","89","±100","1.6%","±1.8"
"        Danish","14,346","±1,162","0.2%","±0.1","39","±47","0.7%","±0.8"
"        Dutch","34,354","±1,922","0.5%","±0.1","35","±36","0.6%","±0.6"
"        English","655,283","±8,406","9.4%","±0.1","765","±376","13.6%","±6.6"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","657","±307","11.7%","±5.4"
"        French Canadian","235,524","±4,384","3.4%","±0.1","135","±110","2.4%","±1.9"
"        German","387,135","±7,027","5.5%","±0.1","463","±237","8.2%","±4.1"
"        Greek","76,566","±3,218","1.1%","±0.1","34","±55","0.6%","±1.0"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±19","0.0%","±0.7"
"        Irish","1,345,219","±11,619","19.2%","±0.2","1,099","±352","19.5%","±6.1"
"        Italian","815,794","±9,186","11.7%","±0.1","1,475","±400","26.2%","±6.6"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","6","±5","0.1%","±0.1"
"        Norwegian","35,032","±1,997","0.5%","±0.1","0","±19","0.0%","±0.7"
"        Polish","283,050","±4,814","4.0%","±0.1","572","±307","10.2%","±5.4"
"        Portuguese","270,183","±5,260","3.9%","±0.1","18","±29","0.3%","±0.5"
"        Russian","91,511","±3,161","1.3%","±0.1","100","±88","1.8%","±1.6"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","35","±42","0.6%","±0.7"
"        Scottish","134,503","±3,385","1.9%","±0.1","115","±85","2.0%","±1.5"
"        Slovak","7,069","±828","0.1%","±0.1","0","±19","0.0%","±0.7"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","13","±28","0.2%","±0.5"
"        Swedish","102,031","±2,873","1.5%","±0.1","26","±29","0.5%","±0.5"
"        Swiss","10,126","±912","0.1%","±0.1","8","±11","0.1%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","19","±27","0.3%","±0.5"
"        Welsh","23,388","±1,506","0.3%","±0.1","4","±8","0.1%","±0.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±19","0.0%","±0.7"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","2,292","±259","2,292","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","2,198","±256","95.9%","±2.6"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","2,146","±239","93.6%","±2.8"
