"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02199!!Estimate","ZCTA5 02199!!Margin of Error","ZCTA5 02199!!Percent","ZCTA5 02199!!Percent Margin of Error"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","947","±211","947","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","29","±35","3.1%","±3.6"
"    65 years and over","1,122,280","±664","1,122,280","(X)","201","±100","201","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","84","±58","41.8%","±24.4"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","1,223","±278","1,223","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","845","±274","69.1%","±13.6"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","378","±172","30.9%","±13.6"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","324","±162","26.5%","±12.8"
"                Same county","446,141","±8,933","6.4%","±0.1","95","±90","7.8%","±7.2"
"                Different county","354,693","±6,215","5.1%","±0.1","229","±113","18.7%","±9.4"
"                    Same state","205,752","±5,091","3.0%","±0.1","47","±42","3.8%","±3.5"
"                    Different state","148,941","±3,990","2.2%","±0.1","182","±103","14.9%","±8.6"
"            Abroad","61,536","±2,941","0.9%","±0.1","54","±79","4.4%","±6.6"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","1,232","±275","1,232","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","817","±212","66.3%","±11.4"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","802","±208","65.1%","±11.4"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","414","±153","33.6%","±9.5"
"                Different state","1,398,292","±9,460","20.0%","±0.1","388","±142","31.5%","±11.0"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","15","±26","1.2%","±2.1"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","415","±179","33.7%","±11.4"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","415","±179","415","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","58","±46","14.0%","±13.6"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","357","±186","86.0%","±13.6"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","430","±182","430","(X)"
"        Native","209,292","±4,176","209,292","(X)","15","±26","15","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","15","±26","100.0%","±84.9"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","0","±13","0.0%","±84.9"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","415","±179","415","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","347","±188","83.6%","±14.9"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","68","±47","16.4%","±14.9"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","415","±179","415","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","67","±43","16.1%","±13.2"
"        Asia","372,717","±3,581","30.8%","±0.3","298","±176","71.8%","±21.3"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±13","0.0%","±9.2"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±9.2"
"        Latin America","456,601","±7,328","37.7%","±0.5","50","±78","12.0%","±18.2"
"        Northern America","28,855","±1,370","2.4%","±0.1","0","±13","0.0%","±9.2"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","1,176","±241","1,176","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","704","±185","59.9%","±12.2"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","472","±185","40.1%","±12.2"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","150","±137","12.8%","±11.3"
"        Spanish","623,189","±4,858","9.4%","±0.1","92","±74","7.8%","±6.1"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","50","±78","4.3%","±6.8"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","167","±124","14.2%","±9.6"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","0","±13","0.0%","±3.3"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","207","±140","17.6%","±11.2"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","100","±116","8.5%","±9.6"
"        Other languages","99,560","±3,943","1.5%","±0.1","6","±10","0.5%","±0.8"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±13","0.0%","±3.3"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","1,232","±275","1,232","(X)"
"        American","260,364","±6,504","3.7%","±0.1","0","±13","0.0%","±3.2"
"        Arab","72,487","±3,641","1.0%","±0.1","6","±10","0.5%","±0.8"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±13","0.0%","±3.2"
"        Danish","14,346","±1,162","0.2%","±0.1","8","±14","0.6%","±1.2"
"        Dutch","34,354","±1,922","0.5%","±0.1","0","±13","0.0%","±3.2"
"        English","655,283","±8,406","9.4%","±0.1","84","±60","6.8%","±5.0"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","57","±81","4.6%","±6.3"
"        French Canadian","235,524","±4,384","3.4%","±0.1","0","±13","0.0%","±3.2"
"        German","387,135","±7,027","5.5%","±0.1","100","±90","8.1%","±7.4"
"        Greek","76,566","±3,218","1.1%","±0.1","28","±41","2.3%","±3.3"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±13","0.0%","±3.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","110","±88","8.9%","±6.4"
"        Italian","815,794","±9,186","11.7%","±0.1","76","±62","6.2%","±5.0"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","0","±13","0.0%","±3.2"
"        Norwegian","35,032","±1,997","0.5%","±0.1","0","±13","0.0%","±3.2"
"        Polish","283,050","±4,814","4.0%","±0.1","0","±13","0.0%","±3.2"
"        Portuguese","270,183","±5,260","3.9%","±0.1","0","±13","0.0%","±3.2"
"        Russian","91,511","±3,161","1.3%","±0.1","101","±88","8.2%","±7.2"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","10","±17","0.8%","±1.3"
"        Scottish","134,503","±3,385","1.9%","±0.1","16","±19","1.3%","±1.5"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±3.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±13","0.0%","±3.2"
"        Swedish","102,031","±2,873","1.5%","±0.1","9","±15","0.7%","±1.2"
"        Swiss","10,126","±912","0.1%","±0.1","0","±13","0.0%","±3.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±13","0.0%","±3.2"
"        Welsh","23,388","±1,506","0.3%","±0.1","0","±13","0.0%","±3.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","39","±63","3.2%","±5.1"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","833","±161","833","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","833","±161","100.0%","±4.7"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","788","±159","94.6%","±5.4"
