"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01104!!Estimate","ZCTA5 01104!!Margin of Error","ZCTA5 01104!!Percent","ZCTA5 01104!!Percent Margin of Error"
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","14,443","±1,112","14,443","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","1,536","±380","10.6%","±2.6"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","2,203","±397","15.3%","±2.6"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","4,942","±693","34.2%","±4.1"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","2,396","±512","16.6%","±3.2"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,278","±399","8.8%","±2.6"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","1,292","±307","8.9%","±2.0"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","796","±268","5.5%","±1.8"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","10,704","±1,013","74.1%","±3.1"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","2,088","±442","14.5%","±2.9"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","16,820","±1,333","16,820","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","542","±150","3.2%","±0.9"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","23,089","±1,818","23,089","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","5,234","±844","22.7%","±3.1"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","6,397","±862","6,397","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","993","±496","15.5%","±7.2"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","13,778","±1,317","13,778","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","2,856","±613","20.7%","±4.0"
"    65 years and over","1,122,280","±664","1,122,280","(X)","2,914","±434","2,914","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","1,385","±307","47.5%","±8.2"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","22,974","±1,770","22,974","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","21,018","±1,877","91.5%","±2.7"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","1,956","±605","8.5%","±2.7"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","1,701","±571","7.4%","±2.6"
"                Same county","446,141","±8,933","6.4%","±0.1","1,426","±534","6.2%","±2.4"
"                Different county","354,693","±6,215","5.1%","±0.1","275","±140","1.2%","±0.6"
"                    Same state","205,752","±5,091","3.0%","±0.1","109","±83","0.5%","±0.4"
"                    Different state","148,941","±3,990","2.2%","±0.1","166","±118","0.7%","±0.5"
"            Abroad","61,536","±2,941","0.9%","±0.1","255","±156","1.1%","±0.7"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","23,226","±1,819","23,226","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","21,102","±1,642","90.9%","±2.2"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","15,428","±1,289","66.4%","±3.0"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","13,528","±1,352","58.2%","±3.3"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,900","±394","8.2%","±1.9"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","5,674","±890","24.4%","±3.3"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","2,124","±570","9.1%","±2.2"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","2,124","±570","2,124","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","1,175","±397","55.3%","±12.3"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","949","±377","44.7%","±12.3"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","7,798","±996","7,798","(X)"
"        Native","209,292","±4,176","209,292","(X)","5,674","±890","5,674","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","1,360","±550","24.0%","±8.7"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","4,314","±815","76.0%","±8.7"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","2,124","±570","2,124","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","674","±348","31.7%","±13.0"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","1,450","±451","68.3%","±13.0"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","2,124","±570","2,124","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","129","±65","6.1%","±3.4"
"        Asia","372,717","±3,581","30.8%","±0.3","236","±198","11.1%","±9.2"
"        Africa","113,823","±3,313","9.4%","±0.3","244","±131","11.5%","±6.6"
"        Oceania","4,098","±490","0.3%","±0.1","0","±25","0.0%","±1.9"
"        Latin America","456,601","±7,328","37.7%","±0.5","1,493","±553","70.3%","±12.5"
"        Northern America","28,855","±1,370","2.4%","±0.1","22","±23","1.0%","±1.2"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","22,007","±1,685","22,007","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","10,717","±1,241","48.7%","±4.3"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","11,290","±1,293","51.3%","±4.3"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","4,642","±794","21.1%","±3.2"
"        Spanish","623,189","±4,858","9.4%","±0.1","10,387","±1,310","47.2%","±4.4"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","4,265","±784","19.4%","±3.1"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","379","±164","1.7%","±0.8"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","218","±97","1.0%","±0.5"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","203","±185","0.9%","±0.8"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","73","±88","0.3%","±0.4"
"        Other languages","99,560","±3,943","1.5%","±0.1","321","±180","1.5%","±0.8"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","86","±87","0.4%","±0.4"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","23,226","±1,819","23,226","(X)"
"        American","260,364","±6,504","3.7%","±0.1","619","±250","2.7%","±1.1"
"        Arab","72,487","±3,641","1.0%","±0.1","162","±126","0.7%","±0.6"
"        Czech","12,119","±1,098","0.2%","±0.1","26","±32","0.1%","±0.1"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±25","0.0%","±0.2"
"        Dutch","34,354","±1,922","0.5%","±0.1","0","±25","0.0%","±0.2"
"        English","655,283","±8,406","9.4%","±0.1","387","±127","1.7%","±0.6"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","974","±268","4.2%","±1.2"
"        French Canadian","235,524","±4,384","3.4%","±0.1","503","±261","2.2%","±1.1"
"        German","387,135","±7,027","5.5%","±0.1","238","±129","1.0%","±0.6"
"        Greek","76,566","±3,218","1.1%","±0.1","64","±57","0.3%","±0.3"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±25","0.0%","±0.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","1,480","±637","6.4%","±2.7"
"        Italian","815,794","±9,186","11.7%","±0.1","1,246","±635","5.4%","±2.7"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","0","±25","0.0%","±0.2"
"        Norwegian","35,032","±1,997","0.5%","±0.1","19","±25","0.1%","±0.1"
"        Polish","283,050","±4,814","4.0%","±0.1","482","±202","2.1%","±0.9"
"        Portuguese","270,183","±5,260","3.9%","±0.1","117","±64","0.5%","±0.3"
"        Russian","91,511","±3,161","1.3%","±0.1","39","±35","0.2%","±0.2"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","77","±102","0.3%","±0.4"
"        Scottish","134,503","±3,385","1.9%","±0.1","106","±71","0.5%","±0.3"
"        Slovak","7,069","±828","0.1%","±0.1","2","±7","0.0%","±0.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","225","±106","1.0%","±0.5"
"        Swedish","102,031","±2,873","1.5%","±0.1","8","±12","0.0%","±0.1"
"        Swiss","10,126","±912","0.1%","±0.1","0","±25","0.0%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","56","±46","0.2%","±0.2"
"        Welsh","23,388","±1,506","0.3%","±0.1","18","±21","0.1%","±0.1"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","512","±441","2.2%","±1.9"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","9,208","±693","9,208","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","7,743","±720","84.1%","±3.5"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","6,867","±709","74.6%","±4.3"
