"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01245!!Estimate","ZCTA5 01245!!Margin of Error","ZCTA5 01245!!Percent","ZCTA5 01245!!Percent Margin of Error"
"        Native","5,782,135","±10,227","82.7%","±0.1","755","±181","97.9%","±2.3"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","740","±185","96.0%","±4.1"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","422","±167","54.7%","±11.7"
"                Different state","1,398,292","±9,460","20.0%","±0.1","318","±77","41.2%","±10.9"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","15","±25","1.9%","±3.4"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","16","±18","2.1%","±2.3"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","16","±18","16","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","16","±18","100.0%","±82.2"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","0","±13","0.0%","±82.3"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","31","±31","31","(X)"
"        Native","209,292","±4,176","209,292","(X)","15","±25","15","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","0","±13","0.0%","±84.9"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","15","±25","100.0%","±84.9"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","16","±18","16","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","0","±13","0.0%","±82.3"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","16","±18","100.0%","±82.2"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","16","±18","16","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","16","±18","100.0%","±82.2"
"        Asia","372,717","±3,581","30.8%","±0.3","0","±13","0.0%","±82.3"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±13","0.0%","±82.3"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±82.3"
"        Latin America","456,601","±7,328","37.7%","±0.5","0","±13","0.0%","±82.3"
"        Northern America","28,855","±1,370","2.4%","±0.1","0","±13","0.0%","±82.3"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","766","±184","766","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","729","±185","95.2%","±4.4"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","37","±32","4.8%","±4.4"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","27","±30","3.5%","±4.1"
"        Spanish","623,189","±4,858","9.4%","±0.1","11","±24","1.4%","±3.3"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","11","±24","1.4%","±3.3"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","26","±20","3.4%","±2.5"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","16","±18","2.1%","±2.3"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","0","±13","0.0%","±5.1"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","0","±13","0.0%","±5.1"
"        Other languages","99,560","±3,943","1.5%","±0.1","0","±13","0.0%","±5.1"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±13","0.0%","±5.1"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","771","±184","771","(X)"
"        American","260,364","±6,504","3.7%","±0.1","19","±21","2.5%","±2.9"
"        Arab","72,487","±3,641","1.0%","±0.1","0","±13","0.0%","±5.1"
"        Czech","12,119","±1,098","0.2%","±0.1","16","±18","2.1%","±2.3"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±13","0.0%","±5.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","0","±13","0.0%","±5.1"
"        English","655,283","±8,406","9.4%","±0.1","154","±86","20.0%","±10.0"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","41","±32","5.3%","±4.2"
"        French Canadian","235,524","±4,384","3.4%","±0.1","10","±11","1.3%","±1.4"
"        German","387,135","±7,027","5.5%","±0.1","159","±99","20.6%","±9.8"
"        Greek","76,566","±3,218","1.1%","±0.1","3","±5","0.4%","±0.6"
"        Hungarian","19,068","±1,432","0.3%","±0.1","4","±5","0.5%","±0.6"
"        Irish","1,345,219","±11,619","19.2%","±0.2","128","±75","16.6%","±7.9"
"        Italian","815,794","±9,186","11.7%","±0.1","169","±90","21.9%","±8.5"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","0","±13","0.0%","±5.1"
"        Norwegian","35,032","±1,997","0.5%","±0.1","7","±7","0.9%","±1.0"
"        Polish","283,050","±4,814","4.0%","±0.1","18","±14","2.3%","±2.0"
"        Portuguese","270,183","±5,260","3.9%","±0.1","0","±13","0.0%","±5.1"
"        Russian","91,511","±3,161","1.3%","±0.1","75","±34","9.7%","±4.7"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","4","±5","0.5%","±0.7"
"        Scottish","134,503","±3,385","1.9%","±0.1","23","±18","3.0%","±2.4"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±5.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±13","0.0%","±5.1"
"        Swedish","102,031","±2,873","1.5%","±0.1","10","±11","1.3%","±1.4"
"        Swiss","10,126","±912","0.1%","±0.1","0","±13","0.0%","±5.1"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±13","0.0%","±5.1"
"        Welsh","23,388","±1,506","0.3%","±0.1","0","±13","0.0%","±5.1"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±13","0.0%","±5.1"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","355","±92","355","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","345","±89","97.2%","±3.3"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","326","±89","91.8%","±5.7"
