"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02081!!Estimate","ZCTA5 02081!!Margin of Error","ZCTA5 02081!!Percent","ZCTA5 02081!!Percent Margin of Error"
"        Separated","37,600","±1,670","1.3%","±0.1","109","±137","1.4%","±1.7"
"        Widowed","65,484","±1,934","2.3%","±0.1","76","±51","1.0%","±0.6"
"        Divorced","227,113","±4,005","8.0%","±0.1","347","±125","4.4%","±1.6"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","8,551","±598","8,551","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","2,347","±415","27.4%","±3.7"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","4,404","±342","51.5%","±4.1"
"        Separated","55,256","±1,859","1.8%","±0.1","166","±90","1.9%","±1.0"
"        Widowed","239,073","±3,906","7.9%","±0.1","963","±277","11.3%","±3.1"
"        Divorced","324,764","±4,024","10.7%","±0.1","671","±188","7.8%","±2.1"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","192","±107","192","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","36","±60","18.8%","±27.6"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","17","±29","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","45","±24","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±57","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","124","±86","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","16","±14","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","268","±134","268","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","63","±53","23.5%","±14.5"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±25","0.0%","±13.8"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±25","0.0%","±13.8"
"            3 or 4 years","5,630","±671","4.5%","±0.5","21","±35","7.8%","±11.9"
"            5 or more years","13,647","±1,024","10.9%","±0.8","42","±42","15.7%","±13.7"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","63","±53","63","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","63","±53","100.0%","±41.5"
"        Who are married","19,550","±1,487","64.5%","±2.5","25","±29","39.7%","±45.3"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","5,329","±474","5,329","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","588","±177","11.0%","±3.4"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","224","±99","4.2%","±2.0"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","2,022","±322","37.9%","±4.9"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","1,626","±320","30.5%","±4.9"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","869","±222","16.3%","±3.8"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","13,864","±818","13,864","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","279","±197","2.0%","±1.4"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","407","±179","2.9%","±1.3"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","2,590","±481","18.7%","±3.1"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","1,826","±378","13.2%","±2.5"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,060","±275","7.6%","±2.0"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","5,017","±543","36.2%","±3.7"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","2,685","±444","19.4%","±2.9"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","13,178","±796","95.1%","±1.9"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","7,702","±672","55.6%","±4.0"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","15,197","±803","15,197","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","945","±277","6.2%","±1.8"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","19,938","±945","19,938","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","1,832","±360","9.2%","±1.8"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","5,071","±510","5,071","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","291","±143","5.7%","±2.9"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","11,599","±742","11,599","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","717","±225","6.2%","±1.9"
"    65 years and over","1,122,280","±664","1,122,280","(X)","3,268","±402","3,268","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","824","±245","25.2%","±6.6"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","20,057","±898","20,057","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","18,654","±976","93.0%","±2.4"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","1,403","±492","7.0%","±2.4"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","1,403","±492","7.0%","±2.4"
"                Same county","446,141","±8,933","6.4%","±0.1","715","±268","3.6%","±1.3"
"                Different county","354,693","±6,215","5.1%","±0.1","688","±417","3.4%","±2.1"
"                    Same state","205,752","±5,091","3.0%","±0.1","591","±408","2.9%","±2.0"
"                    Different state","148,941","±3,990","2.2%","±0.1","97","±68","0.5%","±0.3"
"            Abroad","61,536","±2,941","0.9%","±0.1","0","±25","0.0%","±0.2"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","20,287","±919","20,287","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","18,341","±920","90.4%","±2.6"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","17,826","±964","87.9%","±2.9"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","14,477","±915","71.4%","±3.4"
"                Different state","1,398,292","±9,460","20.0%","±0.1","3,349","±509","16.5%","±2.4"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","515","±325","2.5%","±1.6"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","1,946","±547","9.6%","±2.6"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","1,946","±547","1,946","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","1,255","±293","64.5%","±19.7"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","691","±523","35.5%","±19.7"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","2,461","±599","2,461","(X)"
"        Native","209,292","±4,176","209,292","(X)","515","±325","515","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","223","±185","43.3%","±18.1"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","292","±176","56.7%","±18.1"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","1,946","±547","1,946","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","465","±487","23.9%","±20.8"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","1,481","±329","76.1%","±20.8"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","1,946","±547","1,946","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","751","±248","38.6%","±13.5"
"        Asia","372,717","±3,581","30.8%","±0.3","443","±184","22.8%","±10.2"
"        Africa","113,823","±3,313","9.4%","±0.3","94","±82","4.8%","±4.2"
"        Oceania","4,098","±490","0.3%","±0.1","69","±104","3.5%","±5.4"
"        Latin America","456,601","±7,328","37.7%","±0.5","528","±450","27.1%","±18.5"
"        Northern America","28,855","±1,370","2.4%","±0.1","61","±63","3.1%","±3.1"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","18,900","±917","18,900","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","16,502","±1,029","87.3%","±3.6"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","2,398","±688","12.7%","±3.6"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","578","±337","3.1%","±1.7"
"        Spanish","623,189","±4,858","9.4%","±0.1","634","±384","3.4%","±2.0"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","23","±28","0.1%","±0.1"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","1,445","±594","7.6%","±3.1"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","474","±327","2.5%","±1.7"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","72","±76","0.4%","±0.4"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","46","±57","0.2%","±0.3"
"        Other languages","99,560","±3,943","1.5%","±0.1","247","±140","1.3%","±0.7"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","35","±40","0.2%","±0.2"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","20,287","±919","20,287","(X)"
"        American","260,364","±6,504","3.7%","±0.1","513","±246","2.5%","±1.2"
"        Arab","72,487","±3,641","1.0%","±0.1","471","±245","2.3%","±1.2"
"        Czech","12,119","±1,098","0.2%","±0.1","34","±44","0.2%","±0.2"
"        Danish","14,346","±1,162","0.2%","±0.1","48","±62","0.2%","±0.3"
"        Dutch","34,354","±1,922","0.5%","±0.1","75","±67","0.4%","±0.3"
"        English","655,283","±8,406","9.4%","±0.1","2,294","±476","11.3%","±2.3"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","709","±351","3.5%","±1.7"
"        French Canadian","235,524","±4,384","3.4%","±0.1","673","±255","3.3%","±1.3"
"        German","387,135","±7,027","5.5%","±0.1","1,210","±349","6.0%","±1.7"
"        Greek","76,566","±3,218","1.1%","±0.1","385","±241","1.9%","±1.2"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±25","0.0%","±0.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","7,109","±896","35.0%","±4.0"
"        Italian","815,794","±9,186","11.7%","±0.1","2,848","±515","14.0%","±2.4"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","92","±57","0.5%","±0.3"
"        Norwegian","35,032","±1,997","0.5%","±0.1","39","±39","0.2%","±0.2"
"        Polish","283,050","±4,814","4.0%","±0.1","777","±284","3.8%","±1.4"
"        Portuguese","270,183","±5,260","3.9%","±0.1","360","±166","1.8%","±0.8"
"        Russian","91,511","±3,161","1.3%","±0.1","306","±198","1.5%","±1.0"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","199","±109","1.0%","±0.5"
"        Scottish","134,503","±3,385","1.9%","±0.1","413","±157","2.0%","±0.8"
"        Slovak","7,069","±828","0.1%","±0.1","0","±25","0.0%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","134","±110","0.7%","±0.5"
"        Swedish","102,031","±2,873","1.5%","±0.1","397","±175","2.0%","±0.9"
"        Swiss","10,126","±912","0.1%","±0.1","74","±59","0.4%","±0.3"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","84","±82","0.4%","±0.4"
"        Welsh","23,388","±1,506","0.3%","±0.1","44","±59","0.2%","±0.3"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","242","±327","1.2%","±1.6"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","7,251","±420","7,251","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","6,944","±401","95.8%","±2.3"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","6,818","±398","94.0%","±2.6"
