"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01346!!Estimate","ZCTA5 01346!!Margin of Error","ZCTA5 01346!!Percent","ZCTA5 01346!!Percent Margin of Error"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","8","±9","2.6%","±2.8"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","2","±3","0.7%","±1.0"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","96","±28","31.4%","±10.8"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","32","±20","10.5%","±5.9"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","24","±12","7.8%","±4.3"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","94","±74","30.7%","±17.7"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","50","±22","16.3%","±7.1"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","296","±92","96.7%","±2.9"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","144","±79","47.1%","±14.9"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","348","±103","348","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","18","±9","5.2%","±2.9"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","407","±112","407","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","47","±19","11.5%","±5.1"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","59","±28","59","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","6","±6","10.2%","±9.4"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","209","±66","209","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","17","±10","8.1%","±5.3"
"    65 years and over","1,122,280","±664","1,122,280","(X)","139","±75","139","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","24","±14","17.3%","±12.8"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","401","±109","401","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","362","±98","90.3%","±7.0"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","39","±32","9.7%","±7.0"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","16","±10","4.0%","±2.9"
"                Same county","446,141","±8,933","6.4%","±0.1","12","±8","3.0%","±2.5"
"                Different county","354,693","±6,215","5.1%","±0.1","4","±5","1.0%","±1.3"
"                    Same state","205,752","±5,091","3.0%","±0.1","0","±13","0.0%","±9.5"
"                    Different state","148,941","±3,990","2.2%","±0.1","4","±5","1.0%","±1.3"
"            Abroad","61,536","±2,941","0.9%","±0.1","23","±31","5.7%","±6.9"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","407","±112","407","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","393","±104","96.6%","±4.3"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","380","±101","93.4%","±5.9"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","253","±65","62.2%","±14.9"
"                Different state","1,398,292","±9,460","20.0%","±0.1","127","±78","31.2%","±14.0"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","13","±13","3.2%","±3.0"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","14","±19","3.4%","±4.3"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","14","±19","14","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","0","±13","0.0%","±87.9"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","14","±19","100.0%","±87.9"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","27","±27","27","(X)"
"        Native","209,292","±4,176","209,292","(X)","13","±13","13","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","5","±9","38.5%","±49.6"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","8","±10","61.5%","±49.6"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","14","±19","14","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","14","±19","100.0%","±87.9"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","0","±13","0.0%","±87.9"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","14","±19","14","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","14","±19","100.0%","±87.9"
"        Asia","372,717","±3,581","30.8%","±0.3","0","±13","0.0%","±87.9"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±13","0.0%","±87.9"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±87.9"
"        Latin America","456,601","±7,328","37.7%","±0.5","0","±13","0.0%","±87.9"
"        Northern America","28,855","±1,370","2.4%","±0.1","0","±13","0.0%","±87.9"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","389","±107","389","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","375","±99","96.4%","±4.5"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","14","±19","3.6%","±4.5"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","0","±13","0.0%","±9.8"
"        Spanish","623,189","±4,858","9.4%","±0.1","0","±13","0.0%","±9.8"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","0","±13","0.0%","±9.8"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","14","±19","3.6%","±4.5"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","0","±13","0.0%","±9.8"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","0","±13","0.0%","±9.8"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","0","±13","0.0%","±9.8"
"        Other languages","99,560","±3,943","1.5%","±0.1","0","±13","0.0%","±9.8"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±13","0.0%","±9.8"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","407","±112","407","(X)"
"        American","260,364","±6,504","3.7%","±0.1","0","±13","0.0%","±9.4"
"        Arab","72,487","±3,641","1.0%","±0.1","7","±8","1.7%","±2.0"
"        Czech","12,119","±1,098","0.2%","±0.1","2","±3","0.5%","±0.6"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±13","0.0%","±9.4"
"        Dutch","34,354","±1,922","0.5%","±0.1","18","±19","4.4%","±4.3"
"        English","655,283","±8,406","9.4%","±0.1","88","±71","21.6%","±15.0"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","40","±26","9.8%","±7.3"
"        French Canadian","235,524","±4,384","3.4%","±0.1","7","±7","1.7%","±1.7"
"        German","387,135","±7,027","5.5%","±0.1","20","±13","4.9%","±3.2"
"        Greek","76,566","±3,218","1.1%","±0.1","0","±13","0.0%","±9.4"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±13","0.0%","±9.4"
"        Irish","1,345,219","±11,619","19.2%","±0.2","36","±19","8.8%","±5.9"
"        Italian","815,794","±9,186","11.7%","±0.1","4","±4","1.0%","±1.0"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","0","±13","0.0%","±9.4"
"        Norwegian","35,032","±1,997","0.5%","±0.1","8","±9","2.0%","±2.3"
"        Polish","283,050","±4,814","4.0%","±0.1","26","±23","6.4%","±5.7"
"        Portuguese","270,183","±5,260","3.9%","±0.1","0","±13","0.0%","±9.4"
"        Russian","91,511","±3,161","1.3%","±0.1","2","±3","0.5%","±0.7"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","10","±10","2.5%","±2.6"
"        Scottish","134,503","±3,385","1.9%","±0.1","14","±12","3.4%","±3.0"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±9.4"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±13","0.0%","±9.4"
"        Swedish","102,031","±2,873","1.5%","±0.1","5","±8","1.2%","±2.2"
"        Swiss","10,126","±912","0.1%","±0.1","2","±3","0.5%","±0.6"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±13","0.0%","±9.4"
"        Welsh","23,388","±1,506","0.3%","±0.1","0","±13","0.0%","±9.4"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±13","0.0%","±9.4"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","180","±70","180","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","161","±71","89.4%","±7.9"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","150","±71","83.3%","±10.4"
