"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01537!!Estimate","ZCTA5 01537!!Margin of Error","ZCTA5 01537!!Percent","ZCTA5 01537!!Percent Margin of Error"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","401","±178","32.4%","±10.3"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","203","±133","16.4%","±9.0"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","111","±78","9.0%","±6.5"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","215","±108","17.4%","±9.5"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","98","±64","7.9%","±5.0"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","1,028","±274","83.2%","±9.6"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","313","±130","25.3%","±11.3"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","1,455","±337","1,455","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","69","±71","4.7%","±4.5"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","1,775","±538","1,775","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","210","±117","11.8%","±6.9"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","320","±308","320","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","0","±13","0.0%","±11.7"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","1,188","±302","1,188","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","93","±67","7.8%","±5.4"
"    65 years and over","1,122,280","±664","1,122,280","(X)","267","±120","267","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","117","±95","43.8%","±25.5"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","1,762","±534","1,762","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","1,562","±504","88.6%","±11.2"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","200","±211","11.4%","±11.2"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","200","±211","11.4%","±11.2"
"                Same county","446,141","±8,933","6.4%","±0.1","199","±211","11.3%","±11.2"
"                Different county","354,693","±6,215","5.1%","±0.1","1","±2","0.1%","±0.1"
"                    Same state","205,752","±5,091","3.0%","±0.1","1","±2","0.1%","±0.1"
"                    Different state","148,941","±3,990","2.2%","±0.1","0","±13","0.0%","±2.2"
"            Abroad","61,536","±2,941","0.9%","±0.1","0","±13","0.0%","±2.2"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","1,775","±538","1,775","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","1,640","±587","92.4%","±10.2"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","1,639","±588","92.3%","±10.2"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","1,385","±612","78.0%","±16.0"
"                Different state","1,398,292","±9,460","20.0%","±0.1","254","±129","14.3%","±8.6"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","1","±2","0.1%","±0.1"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","135","±168","7.6%","±10.2"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","135","±168","135","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","30","±34","22.2%","±44.4"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","105","±162","77.8%","±44.4"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","136","±168","136","(X)"
"        Native","209,292","±4,176","209,292","(X)","1","±2","1","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","0","±13","0.0%","±100.0"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","1","±2","100.0%","±100.0"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","135","±168","135","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","1","±3","0.7%","±2.2"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","134","±168","99.3%","±2.2"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","135","±168","135","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","13","±21","9.6%","±25.7"
"        Asia","372,717","±3,581","30.8%","±0.3","1","±3","0.7%","±2.2"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±13","0.0%","±25.2"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±25.2"
"        Latin America","456,601","±7,328","37.7%","±0.5","104","±162","77.0%","±44.4"
"        Northern America","28,855","±1,370","2.4%","±0.1","17","±27","12.6%","±31.8"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","1,692","±521","1,692","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","1,561","±574","92.3%","±10.7"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","131","±167","7.7%","±10.7"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","74","±115","4.4%","±7.3"
"        Spanish","623,189","±4,858","9.4%","±0.1","1","±3","0.1%","±0.2"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","0","±13","0.0%","±2.3"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","115","±164","6.8%","±10.5"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","73","±115","4.3%","±7.3"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","1","±3","0.1%","±0.2"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","1","±3","0.1%","±0.2"
"        Other languages","99,560","±3,943","1.5%","±0.1","14","±23","0.8%","±1.4"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±13","0.0%","±2.3"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","1,775","±538","1,775","(X)"
"        American","260,364","±6,504","3.7%","±0.1","0","±13","0.0%","±2.2"
"        Arab","72,487","±3,641","1.0%","±0.1","58","±96","3.3%","±5.5"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±13","0.0%","±2.2"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±13","0.0%","±2.2"
"        Dutch","34,354","±1,922","0.5%","±0.1","13","±27","0.7%","±1.6"
"        English","655,283","±8,406","9.4%","±0.1","166","±111","9.4%","±7.2"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","296","±216","16.7%","±12.2"
"        French Canadian","235,524","±4,384","3.4%","±0.1","16","±25","0.9%","±1.5"
"        German","387,135","±7,027","5.5%","±0.1","31","±30","1.7%","±1.8"
"        Greek","76,566","±3,218","1.1%","±0.1","21","±34","1.2%","±1.9"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±13","0.0%","±2.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","452","±294","25.5%","±12.2"
"        Italian","815,794","±9,186","11.7%","±0.1","372","±240","21.0%","±9.8"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","13","±20","0.7%","±1.2"
"        Norwegian","35,032","±1,997","0.5%","±0.1","0","±13","0.0%","±2.2"
"        Polish","283,050","±4,814","4.0%","±0.1","58","±61","3.3%","±3.7"
"        Portuguese","270,183","±5,260","3.9%","±0.1","18","±26","1.0%","±1.5"
"        Russian","91,511","±3,161","1.3%","±0.1","0","±13","0.0%","±2.2"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","0","±13","0.0%","±2.2"
"        Scottish","134,503","±3,385","1.9%","±0.1","16","±25","0.9%","±1.5"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±2.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±13","0.0%","±2.2"
"        Swedish","102,031","±2,873","1.5%","±0.1","140","±101","7.9%","±6.6"
"        Swiss","10,126","±912","0.1%","±0.1","0","±13","0.0%","±2.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±13","0.0%","±2.2"
"        Welsh","23,388","±1,506","0.3%","±0.1","0","±13","0.0%","±2.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","28","±37","1.6%","±2.1"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","781","±154","781","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","707","±153","90.5%","±9.3"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","570","±147","73.0%","±15.9"
