"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01253!!Estimate","ZCTA5 01253!!Margin of Error","ZCTA5 01253!!Percent","ZCTA5 01253!!Percent Margin of Error"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","47","±69","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","54","±64","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±950","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","108","±133","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","0","±369","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","1","±3","1","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","0","±13","0.0%","±100.0"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±13","0.0%","±100.0"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±13","0.0%","±100.0"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±13","0.0%","±100.0"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±13","0.0%","±100.0"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","0","±13","0","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","0","±13","-","**"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±13","-","**"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","87","±42","87","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","0","±13","0.0%","±34.9"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","10","±9","11.5%","±8.8"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","36","±25","41.4%","±19.3"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","31","±26","35.6%","±26.1"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","10","±11","11.5%","±11.9"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","774","±143","774","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","0","±13","0.0%","±5.0"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","26","±21","3.4%","±2.7"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","170","±70","22.0%","±8.4"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","159","±61","20.5%","±6.2"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","74","±26","9.6%","±4.0"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","195","±67","25.2%","±6.3"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","150","±58","19.4%","±6.8"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","748","±138","96.6%","±2.7"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","345","±89","44.6%","±6.6"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","774","±143","774","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","29","±17","3.7%","±2.3"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","879","±157","879","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","71","±33","8.1%","±3.4"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","105","±42","105","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","10","±14","9.5%","±12.3"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","543","±140","543","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","21","±20","3.9%","±3.5"
"    65 years and over","1,122,280","±664","1,122,280","(X)","231","±68","231","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","40","±24","17.3%","±9.1"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","866","±157","866","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","780","±149","90.1%","±5.4"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","86","±49","9.9%","±5.4"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","86","±49","9.9%","±5.4"
"                Same county","446,141","±8,933","6.4%","±0.1","13","±13","1.5%","±1.5"
"                Different county","354,693","±6,215","5.1%","±0.1","73","±47","8.4%","±5.2"
"                    Same state","205,752","±5,091","3.0%","±0.1","0","±13","0.0%","±4.5"
"                    Different state","148,941","±3,990","2.2%","±0.1","73","±47","8.4%","±5.2"
"            Abroad","61,536","±2,941","0.9%","±0.1","0","±13","0.0%","±4.5"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","879","±157","879","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","865","±154","98.4%","±1.6"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","865","±154","98.4%","±1.6"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","452","±91","51.4%","±7.3"
"                Different state","1,398,292","±9,460","20.0%","±0.1","413","±107","47.0%","±7.4"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","0","±13","0.0%","±4.4"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","14","±14","1.6%","±1.6"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","14","±14","14","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","6","±6","42.9%","±50.9"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","8","±13","57.1%","±50.9"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","14","±14","14","(X)"
"        Native","209,292","±4,176","209,292","(X)","0","±13","0","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","0","±13","-","**"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","0","±13","-","**"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","14","±14","14","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","0","±13","0.0%","±87.9"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","14","±14","100.0%","±87.9"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","14","±14","14","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","3","±4","21.4%","±36.6"
"        Asia","372,717","±3,581","30.8%","±0.3","0","±13","0.0%","±87.9"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±13","0.0%","±87.9"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±87.9"
"        Latin America","456,601","±7,328","37.7%","±0.5","0","±13","0.0%","±87.9"
"        Northern America","28,855","±1,370","2.4%","±0.1","11","±14","78.6%","±36.6"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","851","±156","851","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","841","±156","98.8%","±1.1"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","10","±9","1.2%","±1.1"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","0","±13","0.0%","±4.6"
"        Spanish","623,189","±4,858","9.4%","±0.1","0","±13","0.0%","±4.6"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","0","±13","0.0%","±4.6"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","10","±9","1.2%","±1.1"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","0","±13","0.0%","±4.6"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","0","±13","0.0%","±4.6"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","0","±13","0.0%","±4.6"
"        Other languages","99,560","±3,943","1.5%","±0.1","0","±13","0.0%","±4.6"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±13","0.0%","±4.6"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","879","±157","879","(X)"
"        American","260,364","±6,504","3.7%","±0.1","57","±30","6.5%","±3.4"
"        Arab","72,487","±3,641","1.0%","±0.1","8","±8","0.9%","±0.9"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±13","0.0%","±4.4"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±13","0.0%","±4.4"
"        Dutch","34,354","±1,922","0.5%","±0.1","7","±6","0.8%","±0.7"
"        English","655,283","±8,406","9.4%","±0.1","145","±49","16.5%","±5.2"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","71","±35","8.1%","±4.1"
"        French Canadian","235,524","±4,384","3.4%","±0.1","65","±57","7.4%","±6.2"
"        German","387,135","±7,027","5.5%","±0.1","104","±42","11.8%","±4.7"
"        Greek","76,566","±3,218","1.1%","±0.1","0","±13","0.0%","±4.4"
"        Hungarian","19,068","±1,432","0.3%","±0.1","4","±5","0.5%","±0.5"
"        Irish","1,345,219","±11,619","19.2%","±0.2","125","±44","14.2%","±5.2"
"        Italian","815,794","±9,186","11.7%","±0.1","51","±21","5.8%","±2.4"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","0","±13","0.0%","±4.4"
"        Norwegian","35,032","±1,997","0.5%","±0.1","0","±13","0.0%","±4.4"
"        Polish","283,050","±4,814","4.0%","±0.1","14","±11","1.6%","±1.3"
"        Portuguese","270,183","±5,260","3.9%","±0.1","0","±13","0.0%","±4.4"
"        Russian","91,511","±3,161","1.3%","±0.1","23","±19","2.6%","±2.2"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","4","±5","0.5%","±0.6"
"        Scottish","134,503","±3,385","1.9%","±0.1","10","±8","1.1%","±0.9"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±4.4"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±13","0.0%","±4.4"
"        Swedish","102,031","±2,873","1.5%","±0.1","10","±13","1.1%","±1.4"
"        Swiss","10,126","±912","0.1%","±0.1","3","±5","0.3%","±0.6"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±13","0.0%","±4.4"
"        Welsh","23,388","±1,506","0.3%","±0.1","3","±4","0.3%","±0.5"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±13","0.0%","±4.4"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","434","±75","434","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","391","±72","90.1%","±6.2"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","366","±71","84.3%","±6.6"
