"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02189!!Estimate","ZCTA5 02189!!Margin of Error","ZCTA5 02189!!Percent","ZCTA5 02189!!Percent Margin of Error"
"        Spouse","1,264,620","±9,080","18.7%","±0.1","2,780","±314","18.4%","±2.0"
"        Unmarried partner","201,007","±3,828","3.0%","±0.1","515","±252","3.4%","±1.6"
"        Child","1,898,296","±5,188","28.1%","±0.1","4,569","±656","30.2%","±3.0"
"        Other relatives","394,812","±8,541","5.9%","±0.1","822","±274","5.4%","±1.7"
"        Other nonrelatives","271,643","±6,161","4.0%","±0.1","261","±121","1.7%","±0.8"
"MARITAL STATUS","","","","","","","",""
"    Males 15 years and over","2,831,580","±492","2,831,580","(X)","6,276","±611","6,276","(X)"
"        Never married","1,113,128","±7,242","39.3%","±0.3","2,600","±510","41.4%","±5.5"
"        Now married, except separated","1,388,255","±8,794","49.0%","±0.3","2,953","±329","47.1%","±5.8"
"        Separated","37,600","±1,670","1.3%","±0.1","68","±78","1.1%","±1.2"
"        Widowed","65,484","±1,934","2.3%","±0.1","225","±115","3.6%","±1.7"
"        Divorced","227,113","±4,005","8.0%","±0.1","430","±172","6.9%","±2.6"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","6,899","±572","6,899","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","2,140","±440","31.0%","±5.0"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","3,024","±321","43.8%","±5.0"
"        Separated","55,256","±1,859","1.8%","±0.1","90","±75","1.3%","±1.1"
"        Widowed","239,073","±3,906","7.9%","±0.1","431","±165","6.2%","±2.3"
"        Divorced","324,764","±4,024","10.7%","±0.1","1,214","±343","17.6%","±4.7"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","69","±66","69","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","26","±46","37.7%","±44.7"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","12","±22","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","18","±18","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±65","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","52","±53","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","0","±20","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","184","±127","184","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","31","±37","16.8%","±22.1"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±21","0.0%","±19.4"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±21","0.0%","±19.4"
"            3 or 4 years","5,630","±671","4.5%","±0.5","18","±28","9.8%","±15.7"
"            5 or more years","13,647","±1,024","10.9%","±0.8","13","±24","7.1%","±14.6"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","31","±37","31","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","31","±37","100.0%","±59.1"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±21","0.0%","±59.1"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","3,447","±622","3,447","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","162","±95","4.7%","±2.7"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","352","±158","10.2%","±4.7"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","1,158","±319","33.6%","±8.3"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","924","±336","26.8%","±7.5"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","851","±331","24.7%","±7.8"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","10,875","±783","10,875","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","515","±220","4.7%","±2.0"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","331","±147","3.0%","±1.3"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","2,770","±424","25.5%","±3.6"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","1,907","±375","17.5%","±3.1"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,104","±285","10.2%","±2.5"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","2,850","±512","26.2%","±4.1"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","1,398","±265","12.9%","±2.5"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","10,029","±789","92.2%","±2.5"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","4,248","±610","39.1%","±4.8"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","12,548","±821","12,548","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","740","±241","5.9%","±1.9"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","15,151","±997","15,151","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","1,467","±392","9.7%","±2.5"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","2,717","±430","2,717","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","35","±40","1.3%","±1.5"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","10,561","±782","10,561","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","992","±383","9.4%","±3.5"
"    65 years and over","1,122,280","±664","1,122,280","(X)","1,873","±377","1,873","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","440","±142","23.5%","±7.6"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","15,234","±1,001","15,234","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","14,002","±988","91.9%","±3.1"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","1,232","±487","8.1%","±3.1"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","1,205","±483","7.9%","±3.1"
"                Same county","446,141","±8,933","6.4%","±0.1","657","±354","4.3%","±2.3"
"                Different county","354,693","±6,215","5.1%","±0.1","548","±282","3.6%","±1.8"
"                    Same state","205,752","±5,091","3.0%","±0.1","299","±162","2.0%","±1.1"
"                    Different state","148,941","±3,990","2.2%","±0.1","249","±240","1.6%","±1.6"
"            Abroad","61,536","±2,941","0.9%","±0.1","27","±32","0.2%","±0.2"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","15,265","±996","15,265","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","13,328","±1,049","87.3%","±3.1"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","12,831","±992","84.1%","±2.9"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","10,906","±1,016","71.4%","±3.8"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,925","±470","12.6%","±3.1"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","497","±294","3.3%","±1.9"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","1,937","±463","12.7%","±3.1"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","1,937","±463","1,937","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","1,109","±298","57.3%","±11.6"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","828","±334","42.7%","±11.6"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","2,434","±459","2,434","(X)"
"        Native","209,292","±4,176","209,292","(X)","497","±294","497","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","71","±85","14.3%","±17.1"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","426","±279","85.7%","±17.1"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","1,937","±463","1,937","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","730","±279","37.7%","±9.5"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","1,207","±304","62.3%","±9.5"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","1,937","±463","1,937","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","516","±221","26.6%","±10.7"
"        Asia","372,717","±3,581","30.8%","±0.3","664","±255","34.3%","±11.5"
"        Africa","113,823","±3,313","9.4%","±0.3","136","±103","7.0%","±5.4"
"        Oceania","4,098","±490","0.3%","±0.1","0","±21","0.0%","±2.0"
"        Latin America","456,601","±7,328","37.7%","±0.5","592","±346","30.6%","±13.9"
"        Northern America","28,855","±1,370","2.4%","±0.1","29","±36","1.5%","±1.9"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","14,825","±993","14,825","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","12,839","±1,070","86.6%","±3.8"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","1,986","±572","13.4%","±3.8"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","721","±298","4.9%","±2.0"
"        Spanish","623,189","±4,858","9.4%","±0.1","413","±323","2.8%","±2.2"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","76","±72","0.5%","±0.5"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","924","±414","6.2%","±2.8"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","399","±245","2.7%","±1.6"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","420","±215","2.8%","±1.5"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","150","±117","1.0%","±0.8"
"        Other languages","99,560","±3,943","1.5%","±0.1","229","±168","1.5%","±1.1"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","96","±98","0.6%","±0.7"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","15,265","±996","15,265","(X)"
"        American","260,364","±6,504","3.7%","±0.1","1,093","±516","7.2%","±3.3"
"        Arab","72,487","±3,641","1.0%","±0.1","174","±146","1.1%","±1.0"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±21","0.0%","±0.3"
"        Danish","14,346","±1,162","0.2%","±0.1","7","±14","0.0%","±0.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","75","±118","0.5%","±0.8"
"        English","655,283","±8,406","9.4%","±0.1","1,370","±405","9.0%","±2.6"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","347","±174","2.3%","±1.1"
"        French Canadian","235,524","±4,384","3.4%","±0.1","342","±171","2.2%","±1.1"
"        German","387,135","±7,027","5.5%","±0.1","527","±236","3.5%","±1.5"
"        Greek","76,566","±3,218","1.1%","±0.1","97","±113","0.6%","±0.7"
"        Hungarian","19,068","±1,432","0.3%","±0.1","51","±59","0.3%","±0.4"
"        Irish","1,345,219","±11,619","19.2%","±0.2","5,224","±980","34.2%","±5.9"
"        Italian","815,794","±9,186","11.7%","±0.1","1,723","±446","11.3%","±2.8"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","77","±91","0.5%","±0.6"
"        Norwegian","35,032","±1,997","0.5%","±0.1","42","±50","0.3%","±0.3"
"        Polish","283,050","±4,814","4.0%","±0.1","333","±172","2.2%","±1.2"
"        Portuguese","270,183","±5,260","3.9%","±0.1","85","±89","0.6%","±0.6"
"        Russian","91,511","±3,161","1.3%","±0.1","13","±24","0.1%","±0.2"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","60","±46","0.4%","±0.3"
"        Scottish","134,503","±3,385","1.9%","±0.1","213","±117","1.4%","±0.8"
"        Slovak","7,069","±828","0.1%","±0.1","15","±22","0.1%","±0.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","657","±528","4.3%","±3.4"
"        Swedish","102,031","±2,873","1.5%","±0.1","155","±94","1.0%","±0.6"
"        Swiss","10,126","±912","0.1%","±0.1","0","±21","0.0%","±0.3"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","60","±48","0.4%","±0.3"
"        Welsh","23,388","±1,506","0.3%","±0.1","26","±32","0.2%","±0.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","142","±150","0.9%","±1.0"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","6,194","±364","6,194","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","6,063","±372","97.9%","±1.1"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","5,541","±384","89.5%","±3.1"
