"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01830!!Estimate","ZCTA5 01830!!Margin of Error","ZCTA5 01830!!Percent","ZCTA5 01830!!Percent Margin of Error"
"        Never married","1,055,131","±6,774","34.9%","±0.2","4,072","±490","35.5%","±3.3"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","4,550","±381","39.6%","±3.0"
"        Separated","55,256","±1,859","1.8%","±0.1","362","±172","3.2%","±1.5"
"        Widowed","239,073","±3,906","7.9%","±0.1","1,093","±214","9.5%","±1.8"
"        Divorced","324,764","±4,024","10.7%","±0.1","1,402","±263","12.2%","±2.2"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","405","±176","405","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","145","±85","35.8%","±19.9"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","36","±20","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","62","±27","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","4","±11","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","80","±34","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","58","±47","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","612","±283","612","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","200","±150","32.7%","±19.3"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","30","±47","4.9%","±7.5"
"            1 or 2 years","6,316","±677","5.0%","±0.5","39","±53","6.4%","±8.1"
"            3 or 4 years","5,630","±671","4.5%","±0.5","45","±53","7.4%","±8.0"
"            5 or more years","13,647","±1,024","10.9%","±0.8","86","±90","14.1%","±13.7"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","200","±150","200","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","155","±118","77.5%","±19.3"
"        Who are married","19,550","±1,487","64.5%","±2.5","118","±115","59.0%","±35.5"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","6,151","±731","6,151","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","329","±136","5.3%","±2.2"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","208","±103","3.4%","±1.7"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","3,067","±481","49.9%","±4.5"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","1,504","±332","24.5%","±4.1"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","1,043","±220","17.0%","±3.4"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","18,949","±897","18,949","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","898","±292","4.7%","±1.5"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","1,380","±312","7.3%","±1.5"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","5,867","±569","31.0%","±2.7"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","3,999","±483","21.1%","±2.5"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,548","±272","8.2%","±1.5"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","3,350","±429","17.7%","±2.3"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","1,907","±299","10.1%","±1.4"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","16,671","±752","88.0%","±2.2"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","5,257","±525","27.7%","±2.5"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","21,131","±1,008","21,131","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","1,181","±239","5.6%","±1.1"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","26,909","±1,255","26,909","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","3,852","±514","14.3%","±1.8"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","6,234","±713","6,234","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","241","±107","3.9%","±1.6"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","16,908","±909","16,908","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","2,046","±373","12.1%","±2.0"
"    65 years and over","1,122,280","±664","1,122,280","(X)","3,767","±489","3,767","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","1,565","±310","41.5%","±5.1"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","27,098","±1,257","27,098","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","23,975","±1,342","88.5%","±2.5"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","3,123","±684","11.5%","±2.5"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","3,060","±680","11.3%","±2.5"
"                Same county","446,141","±8,933","6.4%","±0.1","2,279","±635","8.4%","±2.3"
"                Different county","354,693","±6,215","5.1%","±0.1","781","±324","2.9%","±1.2"
"                    Same state","205,752","±5,091","3.0%","±0.1","232","±118","0.9%","±0.4"
"                    Different state","148,941","±3,990","2.2%","±0.1","549","±256","2.0%","±0.9"
"            Abroad","61,536","±2,941","0.9%","±0.1","63","±51","0.2%","±0.2"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","27,403","±1,253","27,403","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","23,685","±1,120","86.4%","±2.5"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","22,561","±1,134","82.3%","±2.6"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","17,552","±957","64.1%","±2.9"
"                Different state","1,398,292","±9,460","20.0%","±0.1","5,009","±986","18.3%","±3.4"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","1,124","±375","4.1%","±1.4"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","3,718","±753","13.6%","±2.5"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","3,718","±753","3,718","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","2,130","±479","57.3%","±10.8"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","1,588","±589","42.7%","±10.8"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","4,842","±774","4,842","(X)"
"        Native","209,292","±4,176","209,292","(X)","1,124","±375","1,124","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","271","±152","24.1%","±11.4"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","853","±317","75.9%","±11.4"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","3,718","±753","3,718","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","1,000","±461","26.9%","±9.7"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","2,718","±563","73.1%","±9.7"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","3,718","±753","3,718","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","352","±138","9.5%","±3.6"
"        Asia","372,717","±3,581","30.8%","±0.3","388","±203","10.4%","±5.2"
"        Africa","113,823","±3,313","9.4%","±0.3","44","±45","1.2%","±1.2"
"        Oceania","4,098","±490","0.3%","±0.1","0","±25","0.0%","±1.1"
"        Latin America","456,601","±7,328","37.7%","±0.5","2,857","±683","76.8%","±6.7"
"        Northern America","28,855","±1,370","2.4%","±0.1","77","±50","2.1%","±1.4"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","25,995","±1,198","25,995","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","19,255","±975","74.1%","±3.1"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","6,740","±953","25.9%","±3.1"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","2,046","±545","7.9%","±2.0"
"        Spanish","623,189","±4,858","9.4%","±0.1","5,382","±926","20.7%","±3.1"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","1,687","±510","6.5%","±1.9"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","1,117","±346","4.3%","±1.3"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","330","±131","1.3%","±0.5"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","130","±88","0.5%","±0.3"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","8","±13","0.0%","±0.1"
"        Other languages","99,560","±3,943","1.5%","±0.1","111","±187","0.4%","±0.7"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","21","±34","0.1%","±0.1"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","27,403","±1,253","27,403","(X)"
"        American","260,364","±6,504","3.7%","±0.1","821","±253","3.0%","±0.9"
"        Arab","72,487","±3,641","1.0%","±0.1","269","±165","1.0%","±0.6"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±25","0.0%","±0.1"
"        Danish","14,346","±1,162","0.2%","±0.1","9","±14","0.0%","±0.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","110","±70","0.4%","±0.3"
"        English","655,283","±8,406","9.4%","±0.1","2,568","±446","9.4%","±1.7"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","2,163","±461","7.9%","±1.7"
"        French Canadian","235,524","±4,384","3.4%","±0.1","1,251","±287","4.6%","±1.1"
"        German","387,135","±7,027","5.5%","±0.1","882","±228","3.2%","±0.8"
"        Greek","76,566","±3,218","1.1%","±0.1","659","±251","2.4%","±0.9"
"        Hungarian","19,068","±1,432","0.3%","±0.1","20","±31","0.1%","±0.1"
"        Irish","1,345,219","±11,619","19.2%","±0.2","5,711","±689","20.8%","±2.5"
"        Italian","815,794","±9,186","11.7%","±0.1","3,668","±584","13.4%","±2.2"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","132","±68","0.5%","±0.3"
"        Norwegian","35,032","±1,997","0.5%","±0.1","171","±97","0.6%","±0.4"
"        Polish","283,050","±4,814","4.0%","±0.1","611","±192","2.2%","±0.7"
"        Portuguese","270,183","±5,260","3.9%","±0.1","248","±106","0.9%","±0.4"
"        Russian","91,511","±3,161","1.3%","±0.1","194","±81","0.7%","±0.3"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","146","±83","0.5%","±0.3"
"        Scottish","134,503","±3,385","1.9%","±0.1","549","±301","2.0%","±1.1"
"        Slovak","7,069","±828","0.1%","±0.1","20","±30","0.1%","±0.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","155","±212","0.6%","±0.8"
"        Swedish","102,031","±2,873","1.5%","±0.1","269","±109","1.0%","±0.4"
"        Swiss","10,126","±912","0.1%","±0.1","14","±16","0.1%","±0.1"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","32","±31","0.1%","±0.1"
"        Welsh","23,388","±1,506","0.3%","±0.1","95","±95","0.3%","±0.3"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","440","±202","1.6%","±0.7"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","10,759","±514","10,759","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","10,004","±497","93.0%","±1.7"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","9,274","±561","86.2%","±2.8"
