"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01984!!Estimate","ZCTA5 01984!!Margin of Error","ZCTA5 01984!!Percent","ZCTA5 01984!!Percent Margin of Error"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±19","0.0%","±100.0"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","0","±19","0","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","0","±19","-","**"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±19","-","**"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","2,429","±225","2,429","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","103","±68","4.2%","±2.9"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","4","±7","0.2%","±0.3"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","341","±111","14.0%","±4.5"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","206","±63","8.5%","±2.6"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","1,775","±231","73.1%","±5.1"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","2,464","±222","2,464","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","17","±14","0.7%","±0.6"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","9","±12","0.4%","±0.5"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","249","±74","10.1%","±2.9"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","349","±124","14.2%","±4.6"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","153","±57","6.2%","±2.3"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","980","±166","39.8%","±5.4"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","707","±125","28.7%","±5.2"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","2,438","±220","98.9%","±0.6"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","1,687","±173","68.5%","±4.9"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","4,306","±127","4,306","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","87","±39","2.0%","±0.9"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","5,006","±19","5,006","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","416","±109","8.3%","±2.2"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","700","±123","700","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","18","±20","2.6%","±2.8"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","3,606","±175","3,606","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","194","±85","5.4%","±2.3"
"    65 years and over","1,122,280","±664","1,122,280","(X)","700","±120","700","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","204","±76","29.1%","±9.6"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","4,961","±43","4,961","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","4,122","±197","83.1%","±4.0"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","839","±198","16.9%","±4.0"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","783","±180","15.8%","±3.6"
"                Same county","446,141","±8,933","6.4%","±0.1","225","±117","4.5%","±2.4"
"                Different county","354,693","±6,215","5.1%","±0.1","558","±142","11.2%","±2.8"
"                    Same state","205,752","±5,091","3.0%","±0.1","375","±134","7.6%","±2.7"
"                    Different state","148,941","±3,990","2.2%","±0.1","183","±89","3.7%","±1.8"
"            Abroad","61,536","±2,941","0.9%","±0.1","56","±44","1.1%","±0.9"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","5,006","±19","5,006","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","4,774","±79","95.4%","±1.5"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","4,620","±122","92.3%","±2.4"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","3,128","±203","62.5%","±4.1"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,492","±203","29.8%","±4.0"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","154","±88","3.1%","±1.8"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","232","±75","4.6%","±1.5"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","232","±75","232","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","130","±69","56.0%","±19.7"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","102","±50","44.0%","±19.7"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","386","±120","386","(X)"
"        Native","209,292","±4,176","209,292","(X)","154","±88","154","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","71","±63","46.1%","±26.0"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","83","±53","53.9%","±26.0"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","232","±75","232","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","79","±46","34.1%","±18.2"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","153","±70","65.9%","±18.2"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","232","±75","232","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","58","±37","25.0%","±13.7"
"        Asia","372,717","±3,581","30.8%","±0.3","116","±55","50.0%","±18.2"
"        Africa","113,823","±3,313","9.4%","±0.3","12","±15","5.2%","±6.4"
"        Oceania","4,098","±490","0.3%","±0.1","14","±23","6.0%","±9.7"
"        Latin America","456,601","±7,328","37.7%","±0.5","32","±36","13.8%","±13.9"
"        Northern America","28,855","±1,370","2.4%","±0.1","0","±19","0.0%","±15.8"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","4,812","±93","4,812","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","4,357","±165","90.5%","±3.0"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","455","±146","9.5%","±3.0"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","131","±66","2.7%","±1.4"
"        Spanish","623,189","±4,858","9.4%","±0.1","115","±51","2.4%","±1.1"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","16","±19","0.3%","±0.4"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","212","±101","4.4%","±2.1"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","53","±52","1.1%","±1.1"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","109","±51","2.3%","±1.1"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","62","±44","1.3%","±0.9"
"        Other languages","99,560","±3,943","1.5%","±0.1","19","±23","0.4%","±0.5"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±19","0.0%","±0.8"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","5,006","±19","5,006","(X)"
"        American","260,364","±6,504","3.7%","±0.1","116","±71","2.3%","±1.4"
"        Arab","72,487","±3,641","1.0%","±0.1","21","±25","0.4%","±0.5"
"        Czech","12,119","±1,098","0.2%","±0.1","10","±19","0.2%","±0.4"
"        Danish","14,346","±1,162","0.2%","±0.1","9","±13","0.2%","±0.3"
"        Dutch","34,354","±1,922","0.5%","±0.1","98","±78","2.0%","±1.6"
"        English","655,283","±8,406","9.4%","±0.1","706","±248","14.1%","±4.9"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","223","±84","4.5%","±1.7"
"        French Canadian","235,524","±4,384","3.4%","±0.1","156","±83","3.1%","±1.6"
"        German","387,135","±7,027","5.5%","±0.1","269","±116","5.4%","±2.3"
"        Greek","76,566","±3,218","1.1%","±0.1","46","±40","0.9%","±0.8"
"        Hungarian","19,068","±1,432","0.3%","±0.1","13","±15","0.3%","±0.3"
"        Irish","1,345,219","±11,619","19.2%","±0.2","1,017","±230","20.3%","±4.6"
"        Italian","815,794","±9,186","11.7%","±0.1","770","±203","15.4%","±4.1"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","21","±22","0.4%","±0.4"
"        Norwegian","35,032","±1,997","0.5%","±0.1","36","±20","0.7%","±0.4"
"        Polish","283,050","±4,814","4.0%","±0.1","163","±67","3.3%","±1.3"
"        Portuguese","270,183","±5,260","3.9%","±0.1","39","±48","0.8%","±1.0"
"        Russian","91,511","±3,161","1.3%","±0.1","84","±63","1.7%","±1.3"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","65","±37","1.3%","±0.7"
"        Scottish","134,503","±3,385","1.9%","±0.1","136","±59","2.7%","±1.2"
"        Slovak","7,069","±828","0.1%","±0.1","6","±10","0.1%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","14","±17","0.3%","±0.3"
"        Swedish","102,031","±2,873","1.5%","±0.1","76","±51","1.5%","±1.0"
"        Swiss","10,126","±912","0.1%","±0.1","7","±10","0.1%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","14","±23","0.3%","±0.5"
"        Welsh","23,388","±1,506","0.3%","±0.1","76","±62","1.5%","±1.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","68","±47","1.4%","±0.9"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","1,291","±131","1,291","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","1,209","±114","93.6%","±4.0"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","1,168","±117","90.5%","±4.9"
