"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02141!!Estimate","ZCTA5 02141!!Margin of Error","ZCTA5 02141!!Percent","ZCTA5 02141!!Percent Margin of Error"
"        Widowed","239,073","±3,906","7.9%","±0.1","218","±95","3.5%","±1.5"
"        Divorced","324,764","±4,024","10.7%","±0.1","486","±167","7.7%","±2.5"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","163","±79","163","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","7","±11","4.3%","±7.3"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","2","±3","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","35","±17","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±135","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","30","±18","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","53","±50","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","96","±71","96","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","10","±15","10.4%","±15.1"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","10","±15","10.4%","±15.1"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±21","0.0%","±32.7"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±21","0.0%","±32.7"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±21","0.0%","±32.7"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","10","±15","10","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","10","±15","100.0%","±100.0"
"        Who are married","19,550","±1,487","64.5%","±2.5","10","±15","100.0%","±100.0"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","3,062","±515","3,062","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","175","±71","5.7%","±2.4"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","122","±57","4.0%","±1.8"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","485","±122","15.8%","±4.0"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","321","±181","10.5%","±5.3"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","1,959","±407","64.0%","±6.6"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","10,298","±587","10,298","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","561","±230","5.4%","±2.2"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","314","±196","3.0%","±1.9"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","839","±209","8.1%","±2.0"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","780","±199","7.6%","±1.9"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","307","±87","3.0%","±0.9"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","3,104","±356","30.1%","±3.0"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","4,393","±406","42.7%","±3.4"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","9,423","±562","91.5%","±3.6"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","7,497","±556","72.8%","±3.8"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","12,378","±805","12,378","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","175","±83","1.4%","±0.7"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","13,907","±941","13,907","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","902","±167","6.5%","±1.3"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","1,529","±274","1,529","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","42","±39","2.7%","±2.7"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","11,080","±778","11,080","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","511","±136","4.6%","±1.3"
"    65 years and over","1,122,280","±664","1,122,280","(X)","1,298","±203","1,298","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","349","±106","26.9%","±7.2"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","13,839","±914","13,839","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","9,884","±763","71.4%","±3.6"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","3,955","±599","28.6%","±3.6"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","3,400","±586","24.6%","±3.6"
"                Same county","446,141","±8,933","6.4%","±0.1","1,609","±413","11.6%","±2.7"
"                Different county","354,693","±6,215","5.1%","±0.1","1,791","±346","12.9%","±2.4"
"                    Same state","205,752","±5,091","3.0%","±0.1","804","±254","5.8%","±1.7"
"                    Different state","148,941","±3,990","2.2%","±0.1","987","±243","7.1%","±1.8"
"            Abroad","61,536","±2,941","0.9%","±0.1","555","±183","4.0%","±1.4"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","13,953","±926","13,953","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","9,308","±726","66.7%","±3.8"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","8,889","±704","63.7%","±3.8"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","4,203","±450","30.1%","±2.7"
"                Different state","1,398,292","±9,460","20.0%","±0.1","4,686","±517","33.6%","±3.3"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","419","±126","3.0%","±0.9"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","4,645","±673","33.3%","±3.8"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","4,645","±673","4,645","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","1,536","±279","33.1%","±5.3"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","3,109","±569","66.9%","±5.3"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","5,064","±684","5,064","(X)"
"        Native","209,292","±4,176","209,292","(X)","419","±126","419","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","100","±55","23.9%","±11.6"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","319","±112","76.1%","±11.6"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","4,645","±673","4,645","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","2,297","±465","49.5%","±6.5"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","2,348","±437","50.5%","±6.5"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","4,645","±673","4,645","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","1,057","±214","22.8%","±4.3"
"        Asia","372,717","±3,581","30.8%","±0.3","2,028","±440","43.7%","±7.0"
"        Africa","113,823","±3,313","9.4%","±0.3","214","±99","4.6%","±2.0"
"        Oceania","4,098","±490","0.3%","±0.1","39","±35","0.8%","±0.8"
"        Latin America","456,601","±7,328","37.7%","±0.5","1,141","±435","24.6%","±8.0"
"        Northern America","28,855","±1,370","2.4%","±0.1","166","±84","3.6%","±1.9"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","13,274","±860","13,274","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","8,054","±712","60.7%","±4.5"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","5,220","±747","39.3%","±4.5"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","1,507","±530","11.4%","±3.6"
"        Spanish","623,189","±4,858","9.4%","±0.1","1,267","±511","9.5%","±3.7"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","505","±413","3.8%","±3.1"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","1,973","±352","14.9%","±2.7"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","359","±136","2.7%","±1.0"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","1,628","±435","12.3%","±3.0"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","568","±340","4.3%","±2.5"
"        Other languages","99,560","±3,943","1.5%","±0.1","352","±152","2.7%","±1.1"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","75","±65","0.6%","±0.5"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","13,953","±926","13,953","(X)"
"        American","260,364","±6,504","3.7%","±0.1","598","±335","4.3%","±2.3"
"        Arab","72,487","±3,641","1.0%","±0.1","290","±144","2.1%","±1.0"
"        Czech","12,119","±1,098","0.2%","±0.1","5","±7","0.0%","±0.1"
"        Danish","14,346","±1,162","0.2%","±0.1","15","±16","0.1%","±0.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","133","±91","1.0%","±0.6"
"        English","655,283","±8,406","9.4%","±0.1","996","±191","7.1%","±1.5"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","292","±109","2.1%","±0.8"
"        French Canadian","235,524","±4,384","3.4%","±0.1","165","±79","1.2%","±0.6"
"        German","387,135","±7,027","5.5%","±0.1","899","±195","6.4%","±1.5"
"        Greek","76,566","±3,218","1.1%","±0.1","155","±89","1.1%","±0.6"
"        Hungarian","19,068","±1,432","0.3%","±0.1","61","±30","0.4%","±0.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","1,499","±268","10.7%","±1.9"
"        Italian","815,794","±9,186","11.7%","±0.1","1,475","±406","10.6%","±2.6"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","87","±44","0.6%","±0.3"
"        Norwegian","35,032","±1,997","0.5%","±0.1","67","±49","0.5%","±0.4"
"        Polish","283,050","±4,814","4.0%","±0.1","441","±127","3.2%","±0.9"
"        Portuguese","270,183","±5,260","3.9%","±0.1","542","±201","3.9%","±1.5"
"        Russian","91,511","±3,161","1.3%","±0.1","354","±109","2.5%","±0.8"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","53","±34","0.4%","±0.2"
"        Scottish","134,503","±3,385","1.9%","±0.1","299","±107","2.1%","±0.8"
"        Slovak","7,069","±828","0.1%","±0.1","9","±15","0.1%","±0.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","384","±232","2.8%","±1.6"
"        Swedish","102,031","±2,873","1.5%","±0.1","94","±53","0.7%","±0.4"
"        Swiss","10,126","±912","0.1%","±0.1","10","±16","0.1%","±0.1"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","64","±49","0.5%","±0.4"
"        Welsh","23,388","±1,506","0.3%","±0.1","74","±53","0.5%","±0.4"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","326","±158","2.3%","±1.1"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","6,826","±314","6,826","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","6,431","±309","94.2%","±1.7"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","6,204","±312","90.9%","±2.5"
