"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01850!!Estimate","ZCTA5 01850!!Margin of Error","ZCTA5 01850!!Percent","ZCTA5 01850!!Percent Margin of Error"
"        Never married","1,055,131","±6,774","34.9%","±0.2","2,667","±617","43.2%","±6.7"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","2,347","±380","38.0%","±5.8"
"        Separated","55,256","±1,859","1.8%","±0.1","133","±83","2.2%","±1.4"
"        Widowed","239,073","±3,906","7.9%","±0.1","351","±146","5.7%","±2.5"
"        Divorced","324,764","±4,024","10.7%","±0.1","677","±198","11.0%","±3.2"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","479","±185","479","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","303","±148","63.3%","±20.2"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","107","±49","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","115","±42","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±81","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","248","±93","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","9","±17","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","441","±231","441","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","82","±88","18.6%","±16.0"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","24","±55","5.4%","±12.5"
"            1 or 2 years","6,316","±677","5.0%","±0.5","38","±62","8.6%","±12.9"
"            3 or 4 years","5,630","±671","4.5%","±0.5","16","±26","3.6%","±6.2"
"            5 or more years","13,647","±1,024","10.9%","±0.8","4","±13","0.9%","±3.0"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","82","±88","82","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","66","±72","80.5%","±36.2"
"        Who are married","19,550","±1,487","64.5%","±2.5","62","±83","75.6%","±45.0"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","4,361","±874","4,361","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","225","±146","5.2%","±3.5"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","383","±155","8.8%","±3.7"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","1,865","±505","42.8%","±6.7"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","836","±290","19.2%","±6.1"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","1,052","±436","24.1%","±7.4"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","10,418","±733","10,418","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","808","±293","7.8%","±2.7"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","734","±238","7.0%","±2.2"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","4,287","±557","41.1%","±4.6"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","1,890","±451","18.1%","±4.0"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","976","±285","9.4%","±2.8"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","1,048","±257","10.1%","±2.4"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","675","±262","6.5%","±2.6"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","8,876","±641","85.2%","±3.3"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","1,723","±347","16.5%","±3.4"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","12,103","±934","12,103","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","435","±185","3.6%","±1.5"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","16,287","±1,416","16,287","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","2,183","±377","13.4%","±2.4"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","4,335","±748","4,335","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","199","±133","4.6%","±2.7"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","10,663","±880","10,663","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","1,565","±324","14.7%","±3.1"
"    65 years and over","1,122,280","±664","1,122,280","(X)","1,289","±278","1,289","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","419","±184","32.5%","±11.7"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","16,207","±1,426","16,207","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","13,578","±1,479","83.8%","±5.1"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","2,629","±834","16.2%","±5.1"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","2,507","±792","15.5%","±4.8"
"                Same county","446,141","±8,933","6.4%","±0.1","1,795","±696","11.1%","±4.3"
"                Different county","354,693","±6,215","5.1%","±0.1","712","±394","4.4%","±2.4"
"                    Same state","205,752","±5,091","3.0%","±0.1","292","±214","1.8%","±1.3"
"                    Different state","148,941","±3,990","2.2%","±0.1","420","±337","2.6%","±2.0"
"            Abroad","61,536","±2,941","0.9%","±0.1","122","±115","0.8%","±0.7"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","16,438","±1,426","16,438","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","12,202","±1,315","74.2%","±4.5"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","11,461","±1,336","69.7%","±5.0"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","9,932","±1,336","60.4%","±5.0"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,529","±447","9.3%","±2.9"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","741","±227","4.5%","±1.4"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","4,236","±816","25.8%","±4.5"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","4,236","±816","4,236","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","2,494","±603","58.9%","±10.4"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","1,742","±593","41.1%","±10.4"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","4,977","±887","4,977","(X)"
"        Native","209,292","±4,176","209,292","(X)","741","±227","741","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","212","±167","28.6%","±18.0"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","529","±170","71.4%","±18.0"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","4,236","±816","4,236","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","1,373","±602","32.4%","±11.3"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","2,863","±635","67.6%","±11.3"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","4,236","±816","4,236","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","407","±299","9.6%","±7.2"
"        Asia","372,717","±3,581","30.8%","±0.3","1,077","±444","25.4%","±9.5"
"        Africa","113,823","±3,313","9.4%","±0.3","1,104","±527","26.1%","±10.6"
"        Oceania","4,098","±490","0.3%","±0.1","125","±137","3.0%","±3.2"
"        Latin America","456,601","±7,328","37.7%","±0.5","1,523","±643","36.0%","±13.2"
"        Northern America","28,855","±1,370","2.4%","±0.1","0","±21","0.0%","±0.9"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","15,184","±1,340","15,184","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","9,827","±1,313","64.7%","±5.0"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","5,357","±763","35.3%","±5.0"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","1,899","±492","12.5%","±3.2"
"        Spanish","623,189","±4,858","9.4%","±0.1","2,365","±644","15.6%","±4.4"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","1,002","±442","6.6%","±3.0"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","1,270","±504","8.4%","±3.4"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","216","±133","1.4%","±0.9"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","1,099","±305","7.2%","±2.1"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","465","±156","3.1%","±1.1"
"        Other languages","99,560","±3,943","1.5%","±0.1","623","±319","4.1%","±2.0"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","216","±183","1.4%","±1.2"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","16,438","±1,426","16,438","(X)"
"        American","260,364","±6,504","3.7%","±0.1","358","±269","2.2%","±1.6"
"        Arab","72,487","±3,641","1.0%","±0.1","232","±236","1.4%","±1.4"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±21","0.0%","±0.2"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±21","0.0%","±0.2"
"        Dutch","34,354","±1,922","0.5%","±0.1","0","±21","0.0%","±0.2"
"        English","655,283","±8,406","9.4%","±0.1","386","±205","2.3%","±1.3"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","1,354","±683","8.2%","±3.9"
"        French Canadian","235,524","±4,384","3.4%","±0.1","809","±288","4.9%","±1.8"
"        German","387,135","±7,027","5.5%","±0.1","832","±378","5.1%","±2.2"
"        Greek","76,566","±3,218","1.1%","±0.1","245","±188","1.5%","±1.1"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±21","0.0%","±0.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","2,080","±800","12.7%","±4.5"
"        Italian","815,794","±9,186","11.7%","±0.1","586","±284","3.6%","±1.7"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","0","±21","0.0%","±0.2"
"        Norwegian","35,032","±1,997","0.5%","±0.1","24","±30","0.1%","±0.2"
"        Polish","283,050","±4,814","4.0%","±0.1","216","±197","1.3%","±1.2"
"        Portuguese","270,183","±5,260","3.9%","±0.1","1,111","±530","6.8%","±3.2"
"        Russian","91,511","±3,161","1.3%","±0.1","6","±11","0.0%","±0.1"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","51","±58","0.3%","±0.4"
"        Scottish","134,503","±3,385","1.9%","±0.1","83","±85","0.5%","±0.5"
"        Slovak","7,069","±828","0.1%","±0.1","0","±21","0.0%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","1,554","±718","9.5%","±4.1"
"        Swedish","102,031","±2,873","1.5%","±0.1","0","±21","0.0%","±0.2"
"        Swiss","10,126","±912","0.1%","±0.1","0","±21","0.0%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±21","0.0%","±0.2"
"        Welsh","23,388","±1,506","0.3%","±0.1","0","±21","0.0%","±0.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","260","±227","1.6%","±1.4"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","5,864","±406","5,864","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","5,261","±414","89.7%","±4.0"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","4,942","±401","84.3%","±5.0"
