"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01880!!Estimate","ZCTA5 01880!!Margin of Error","ZCTA5 01880!!Percent","ZCTA5 01880!!Percent Margin of Error"
"            3 or 4 years","5,630","±671","4.5%","±0.5","10","±15","2.3%","±3.6"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±25","0.0%","±8.6"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","43","±44","43","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","10","±17","23.3%","±41.1"
"        Who are married","19,550","±1,487","64.5%","±2.5","20","±22","46.5%","±53.3"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","5,503","±519","5,503","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","367","±129","6.7%","±2.5"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","366","±131","6.7%","±2.4"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","2,537","±347","46.1%","±5.8"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","1,234","±413","22.4%","±6.6"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","999","±246","18.2%","±4.0"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","20,374","±465","20,374","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","263","±104","1.3%","±0.5"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","552","±160","2.7%","±0.8"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","4,126","±555","20.3%","±2.5"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","2,692","±373","13.2%","±1.8"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,584","±262","7.8%","±1.3"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","6,424","±577","31.5%","±2.7"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","4,733","±488","23.2%","±2.6"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","19,559","±499","96.0%","±0.9"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","11,157","±665","54.8%","±3.4"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","21,630","±434","21,630","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","1,265","±225","5.8%","±1.0"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","26,858","±239","26,858","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","2,764","±399","10.3%","±1.5"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","5,542","±426","5,542","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","232","±144","4.2%","±2.6"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","16,701","±490","16,701","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","1,162","±254","7.0%","±1.5"
"    65 years and over","1,122,280","±664","1,122,280","(X)","4,615","±460","4,615","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","1,370","±266","29.7%","±5.3"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","26,828","±215","26,828","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","24,126","±680","89.9%","±2.4"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","2,702","±656","10.1%","±2.4"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","2,544","±663","9.5%","±2.5"
"                Same county","446,141","±8,933","6.4%","±0.1","1,622","±519","6.0%","±1.9"
"                Different county","354,693","±6,215","5.1%","±0.1","922","±354","3.4%","±1.3"
"                    Same state","205,752","±5,091","3.0%","±0.1","696","±328","2.6%","±1.2"
"                    Different state","148,941","±3,990","2.2%","±0.1","226","±133","0.8%","±0.5"
"            Abroad","61,536","±2,941","0.9%","±0.1","158","±104","0.6%","±0.4"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","27,179","±158","27,179","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","24,612","±478","90.6%","±1.7"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","24,383","±495","89.7%","±1.8"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","20,344","±660","74.9%","±2.4"
"                Different state","1,398,292","±9,460","20.0%","±0.1","4,039","±544","14.9%","±2.0"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","229","±137","0.8%","±0.5"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","2,567","±460","9.4%","±1.7"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","2,567","±460","2,567","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","1,689","±350","65.8%","±9.2"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","878","±302","34.2%","±9.2"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","2,796","±481","2,796","(X)"
"        Native","209,292","±4,176","209,292","(X)","229","±137","229","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","0","±25","0.0%","±16.0"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","229","±137","100.0%","±16.0"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","2,567","±460","2,567","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","577","±208","22.5%","±7.4"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","1,990","±412","77.5%","±7.4"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","2,567","±460","2,567","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","823","±222","32.1%","±8.7"
"        Asia","372,717","±3,581","30.8%","±0.3","883","±325","34.4%","±10.5"
"        Africa","113,823","±3,313","9.4%","±0.3","264","±176","10.3%","±6.4"
"        Oceania","4,098","±490","0.3%","±0.1","0","±25","0.0%","±1.5"
"        Latin America","456,601","±7,328","37.7%","±0.5","525","±241","20.5%","±8.3"
"        Northern America","28,855","±1,370","2.4%","±0.1","72","±53","2.8%","±2.0"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","25,652","±292","25,652","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","22,738","±589","88.6%","±2.2"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","2,914","±575","11.4%","±2.2"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","796","±234","3.1%","±0.9"
"        Spanish","623,189","±4,858","9.4%","±0.1","567","±280","2.2%","±1.1"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","60","±47","0.2%","±0.2"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","1,387","±387","5.4%","±1.5"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","462","±190","1.8%","±0.7"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","606","±276","2.4%","±1.1"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","148","±87","0.6%","±0.3"
"        Other languages","99,560","±3,943","1.5%","±0.1","354","±204","1.4%","±0.8"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","126","±113","0.5%","±0.4"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","27,179","±158","27,179","(X)"
"        American","260,364","±6,504","3.7%","±0.1","945","±370","3.5%","±1.4"
"        Arab","72,487","±3,641","1.0%","±0.1","310","±166","1.1%","±0.6"
"        Czech","12,119","±1,098","0.2%","±0.1","42","±39","0.2%","±0.1"
"        Danish","14,346","±1,162","0.2%","±0.1","12","±20","0.0%","±0.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","147","±85","0.5%","±0.3"
"        English","655,283","±8,406","9.4%","±0.1","3,196","±522","11.8%","±1.9"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","926","±264","3.4%","±1.0"
"        French Canadian","235,524","±4,384","3.4%","±0.1","1,086","±398","4.0%","±1.5"
"        German","387,135","±7,027","5.5%","±0.1","1,727","±381","6.4%","±1.4"
"        Greek","76,566","±3,218","1.1%","±0.1","566","±238","2.1%","±0.9"
"        Hungarian","19,068","±1,432","0.3%","±0.1","40","±43","0.1%","±0.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","8,504","±788","31.3%","±2.9"
"        Italian","815,794","±9,186","11.7%","±0.1","7,275","±768","26.8%","±2.8"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","330","±184","1.2%","±0.7"
"        Norwegian","35,032","±1,997","0.5%","±0.1","99","±63","0.4%","±0.2"
"        Polish","283,050","±4,814","4.0%","±0.1","1,174","±417","4.3%","±1.5"
"        Portuguese","270,183","±5,260","3.9%","±0.1","678","±321","2.5%","±1.2"
"        Russian","91,511","±3,161","1.3%","±0.1","272","±130","1.0%","±0.5"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","133","±66","0.5%","±0.2"
"        Scottish","134,503","±3,385","1.9%","±0.1","680","±278","2.5%","±1.0"
"        Slovak","7,069","±828","0.1%","±0.1","57","±54","0.2%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","18","±21","0.1%","±0.1"
"        Swedish","102,031","±2,873","1.5%","±0.1","534","±307","2.0%","±1.1"
"        Swiss","10,126","±912","0.1%","±0.1","50","±48","0.2%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","94","±73","0.3%","±0.3"
"        Welsh","23,388","±1,506","0.3%","±0.1","56","±63","0.2%","±0.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","129","±135","0.5%","±0.5"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","10,905","±359","10,905","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","10,320","±373","94.6%","±1.7"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","10,134","±412","92.9%","±2.1"
