"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02114!!Estimate","ZCTA5 02114!!Margin of Error","ZCTA5 02114!!Percent","ZCTA5 02114!!Percent Margin of Error"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","12,743","±1,000","12,743","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","1,033","±310","8.1%","±2.4"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","1,022","±326","1,022","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","100","±115","9.8%","±9.9"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","10,213","±778","10,213","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","594","±232","5.8%","±2.3"
"    65 years and over","1,122,280","±664","1,122,280","(X)","1,508","±449","1,508","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","339","±146","22.5%","±10.4"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","13,281","±981","13,281","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","9,169","±869","69.0%","±3.6"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","4,112","±536","31.0%","±3.6"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","3,797","±485","28.6%","±3.3"
"                Same county","446,141","±8,933","6.4%","±0.1","1,928","±393","14.5%","±2.9"
"                Different county","354,693","±6,215","5.1%","±0.1","1,869","±385","14.1%","±2.8"
"                    Same state","205,752","±5,091","3.0%","±0.1","765","±257","5.8%","±1.9"
"                    Different state","148,941","±3,990","2.2%","±0.1","1,104","±255","8.3%","±1.9"
"            Abroad","61,536","±2,941","0.9%","±0.1","315","±143","2.4%","±1.0"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","13,401","±995","13,401","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","10,439","±911","77.9%","±3.4"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","10,086","±899","75.3%","±3.3"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","3,979","±492","29.7%","±3.4"
"                Different state","1,398,292","±9,460","20.0%","±0.1","6,107","±771","45.6%","±3.9"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","353","±147","2.6%","±1.1"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","2,962","±492","22.1%","±3.4"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","2,962","±492","2,962","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","1,179","±236","39.8%","±8.7"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","1,783","±471","60.2%","±8.7"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","3,315","±494","3,315","(X)"
"        Native","209,292","±4,176","209,292","(X)","353","±147","353","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","63","±46","17.8%","±12.0"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","290","±135","82.2%","±12.0"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","2,962","±492","2,962","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","1,431","±445","48.3%","±9.4"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","1,531","±257","51.7%","±9.4"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","2,962","±492","2,962","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","923","±273","31.2%","±7.7"
"        Asia","372,717","±3,581","30.8%","±0.3","991","±249","33.5%","±7.2"
"        Africa","113,823","±3,313","9.4%","±0.3","105","±78","3.5%","±2.6"
"        Oceania","4,098","±490","0.3%","±0.1","39","±34","1.3%","±1.2"
"        Latin America","456,601","±7,328","37.7%","±0.5","730","±309","24.6%","±8.8"
"        Northern America","28,855","±1,370","2.4%","±0.1","174","±125","5.9%","±4.2"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","13,035","±975","13,035","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","9,452","±912","72.5%","±4.5"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","3,583","±647","27.5%","±4.5"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","824","±261","6.3%","±2.0"
"        Spanish","623,189","±4,858","9.4%","±0.1","976","±360","7.5%","±2.6"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","167","±93","1.3%","±0.7"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","1,548","±389","11.9%","±2.8"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","305","±161","2.3%","±1.2"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","788","±258","6.0%","±2.1"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","328","±192","2.5%","±1.5"
"        Other languages","99,560","±3,943","1.5%","±0.1","271","±149","2.1%","±1.1"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","24","±37","0.2%","±0.3"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","13,401","±995","13,401","(X)"
"        American","260,364","±6,504","3.7%","±0.1","150","±81","1.1%","±0.6"
"        Arab","72,487","±3,641","1.0%","±0.1","245","±140","1.8%","±1.0"
"        Czech","12,119","±1,098","0.2%","±0.1","157","±169","1.2%","±1.3"
"        Danish","14,346","±1,162","0.2%","±0.1","51","±61","0.4%","±0.5"
"        Dutch","34,354","±1,922","0.5%","±0.1","47","±51","0.4%","±0.4"
"        English","655,283","±8,406","9.4%","±0.1","1,078","±213","8.0%","±1.5"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","568","±261","4.2%","±1.8"
"        French Canadian","235,524","±4,384","3.4%","±0.1","387","±169","2.9%","±1.3"
"        German","387,135","±7,027","5.5%","±0.1","1,119","±301","8.4%","±2.2"
"        Greek","76,566","±3,218","1.1%","±0.1","179","±116","1.3%","±0.8"
"        Hungarian","19,068","±1,432","0.3%","±0.1","48","±43","0.4%","±0.3"
"        Irish","1,345,219","±11,619","19.2%","±0.2","2,932","±458","21.9%","±2.9"
"        Italian","815,794","±9,186","11.7%","±0.1","1,555","±329","11.6%","±2.4"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","53","±61","0.4%","±0.4"
"        Norwegian","35,032","±1,997","0.5%","±0.1","139","±79","1.0%","±0.6"
"        Polish","283,050","±4,814","4.0%","±0.1","712","±243","5.3%","±1.8"
"        Portuguese","270,183","±5,260","3.9%","±0.1","78","±59","0.6%","±0.4"
"        Russian","91,511","±3,161","1.3%","±0.1","233","±107","1.7%","±0.8"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","82","±52","0.6%","±0.4"
"        Scottish","134,503","±3,385","1.9%","±0.1","316","±200","2.4%","±1.4"
"        Slovak","7,069","±828","0.1%","±0.1","26","±38","0.2%","±0.3"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","59","±46","0.4%","±0.3"
"        Swedish","102,031","±2,873","1.5%","±0.1","56","±33","0.4%","±0.3"
"        Swiss","10,126","±912","0.1%","±0.1","31","±39","0.2%","±0.3"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","82","±53","0.6%","±0.4"
"        Welsh","23,388","±1,506","0.3%","±0.1","94","±56","0.7%","±0.4"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","94","±66","0.7%","±0.5"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","7,358","±476","7,358","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","7,184","±468","97.6%","±1.2"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","7,050","±461","95.8%","±1.5"
