"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01568!!Estimate","ZCTA5 01568!!Margin of Error","ZCTA5 01568!!Percent","ZCTA5 01568!!Percent Margin of Error"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","46","±54","17.1%","±22.4"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±19","0.0%","±13.8"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±19","0.0%","±13.8"
"            3 or 4 years","5,630","±671","4.5%","±0.5","46","±54","17.1%","±22.4"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±19","0.0%","±13.8"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","46","±54","46","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","33","±36","71.7%","±24.1"
"        Who are married","19,550","±1,487","64.5%","±2.5","46","±54","100.0%","±48.5"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","1,890","±284","1,890","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","113","±72","6.0%","±3.7"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","75","±69","4.0%","±3.8"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","975","±219","51.6%","±7.5"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","443","±145","23.4%","±6.4"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","284","±98","15.0%","±4.8"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","5,494","±249","5,494","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","20","±32","0.4%","±0.6"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","107","±54","1.9%","±1.0"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","845","±223","15.4%","±4.0"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","909","±355","16.5%","±6.2"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","303","±164","5.5%","±2.9"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","2,116","±343","38.5%","±6.3"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","1,194","±223","21.7%","±4.4"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","5,367","±258","97.7%","±1.2"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","3,310","±359","60.2%","±7.1"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","5,846","±255","5,846","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","430","±207","7.4%","±3.6"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","7,818","±153","7,818","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","449","±164","5.7%","±2.1"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","1,972","±222","1,972","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","53","±65","2.7%","±3.2"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","4,439","±304","4,439","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","125","±86","2.8%","±2.0"
"    65 years and over","1,122,280","±664","1,122,280","(X)","1,407","±368","1,407","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","271","±144","19.3%","±7.8"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","7,775","±172","7,775","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","7,447","±256","95.8%","±2.8"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","328","±217","4.2%","±2.8"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","328","±217","4.2%","±2.8"
"                Same county","446,141","±8,933","6.4%","±0.1","198","±154","2.5%","±2.0"
"                Different county","354,693","±6,215","5.1%","±0.1","130","±143","1.7%","±1.8"
"                    Same state","205,752","±5,091","3.0%","±0.1","114","±141","1.5%","±1.8"
"                    Different state","148,941","±3,990","2.2%","±0.1","16","±24","0.2%","±0.3"
"            Abroad","61,536","±2,941","0.9%","±0.1","0","±19","0.0%","±0.5"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","7,826","±153","7,826","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","7,221","±282","92.3%","±3.2"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","7,137","±302","91.2%","±3.4"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","5,557","±397","71.0%","±4.8"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,580","±310","20.2%","±4.0"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","84","±84","1.1%","±1.1"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","605","±248","7.7%","±3.2"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","605","±248","605","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","357","±211","59.0%","±23.0"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","248","±165","41.0%","±23.0"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","689","±269","689","(X)"
"        Native","209,292","±4,176","209,292","(X)","84","±84","84","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","37","±55","44.0%","±36.8"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","47","±40","56.0%","±36.8"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","605","±248","605","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","24","±32","4.0%","±5.5"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","581","±244","96.0%","±5.5"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","605","±248","605","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","163","±134","26.9%","±18.9"
"        Asia","372,717","±3,581","30.8%","±0.3","267","±171","44.1%","±21.7"
"        Africa","113,823","±3,313","9.4%","±0.3","30","±52","5.0%","±8.4"
"        Oceania","4,098","±490","0.3%","±0.1","0","±19","0.0%","±6.4"
"        Latin America","456,601","±7,328","37.7%","±0.5","125","±135","20.7%","±21.6"
"        Northern America","28,855","±1,370","2.4%","±0.1","20","±28","3.3%","±5.3"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","7,332","±263","7,332","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","6,378","±483","87.0%","±4.8"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","954","±343","13.0%","±4.8"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","76","±70","1.0%","±0.9"
"        Spanish","623,189","±4,858","9.4%","±0.1","415","±239","5.7%","±3.3"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","50","±63","0.7%","±0.9"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","460","±270","6.3%","±3.7"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","4","±6","0.1%","±0.1"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","79","±88","1.1%","±1.2"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","22","±32","0.3%","±0.4"
"        Other languages","99,560","±3,943","1.5%","±0.1","0","±19","0.0%","±0.5"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±19","0.0%","±0.5"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","7,826","±153","7,826","(X)"
"        American","260,364","±6,504","3.7%","±0.1","407","±230","5.2%","±2.9"
"        Arab","72,487","±3,641","1.0%","±0.1","19","±23","0.2%","±0.3"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±19","0.0%","±0.5"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±19","0.0%","±0.5"
"        Dutch","34,354","±1,922","0.5%","±0.1","61","±81","0.8%","±1.0"
"        English","655,283","±8,406","9.4%","±0.1","1,099","±329","14.0%","±4.2"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","507","±209","6.5%","±2.7"
"        French Canadian","235,524","±4,384","3.4%","±0.1","317","±163","4.1%","±2.1"
"        German","387,135","±7,027","5.5%","±0.1","374","±172","4.8%","±2.2"
"        Greek","76,566","±3,218","1.1%","±0.1","9","±15","0.1%","±0.2"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±19","0.0%","±0.5"
"        Irish","1,345,219","±11,619","19.2%","±0.2","2,155","±523","27.5%","±6.8"
"        Italian","815,794","±9,186","11.7%","±0.1","1,465","±478","18.7%","±6.1"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","55","±63","0.7%","±0.8"
"        Norwegian","35,032","±1,997","0.5%","±0.1","25","±31","0.3%","±0.4"
"        Polish","283,050","±4,814","4.0%","±0.1","210","±156","2.7%","±2.0"
"        Portuguese","270,183","±5,260","3.9%","±0.1","112","±92","1.4%","±1.2"
"        Russian","91,511","±3,161","1.3%","±0.1","138","±133","1.8%","±1.7"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","35","±39","0.4%","±0.5"
"        Scottish","134,503","±3,385","1.9%","±0.1","326","±181","4.2%","±2.3"
"        Slovak","7,069","±828","0.1%","±0.1","30","±34","0.4%","±0.4"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","146","±194","1.9%","±2.5"
"        Swedish","102,031","±2,873","1.5%","±0.1","502","±356","6.4%","±4.6"
"        Swiss","10,126","±912","0.1%","±0.1","14","±22","0.2%","±0.3"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","12","±19","0.2%","±0.2"
"        Welsh","23,388","±1,506","0.3%","±0.1","21","±34","0.3%","±0.4"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","353","±382","4.5%","±4.9"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","2,651","±174","2,651","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","2,578","±173","97.2%","±1.8"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","2,421","±171","91.3%","±6.6"
