"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01366!!Estimate","ZCTA5 01366!!Margin of Error","ZCTA5 01366!!Percent","ZCTA5 01366!!Percent Margin of Error"
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","876","±98","876","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","0","±13","0.0%","±4.5"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","32","±18","3.7%","±2.0"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","193","±45","22.0%","±4.6"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","201","±52","22.9%","±4.9"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","47","±21","5.4%","±2.3"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","198","±41","22.6%","±4.4"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","205","±50","23.4%","±5.3"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","844","±96","96.3%","±2.0"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","403","±62","46.0%","±5.9"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","983","±118","983","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","78","±23","7.9%","±2.3"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","1,141","±135","1,141","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","118","±37","10.3%","±3.4"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","158","±37","158","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","13","±13","8.2%","±7.9"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","675","±97","675","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","43","±22","6.4%","±3.7"
"    65 years and over","1,122,280","±664","1,122,280","(X)","308","±53","308","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","62","±26","20.1%","±8.1"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","1,126","±132","1,126","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","1,030","±124","91.5%","±5.6"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","96","±67","8.5%","±5.6"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","90","±66","8.0%","±5.6"
"                Same county","446,141","±8,933","6.4%","±0.1","55","±53","4.9%","±4.7"
"                Different county","354,693","±6,215","5.1%","±0.1","35","±39","3.1%","±3.2"
"                    Same state","205,752","±5,091","3.0%","±0.1","27","±38","2.4%","±3.3"
"                    Different state","148,941","±3,990","2.2%","±0.1","8","±20","0.7%","±1.8"
"            Abroad","61,536","±2,941","0.9%","±0.1","6","±7","0.5%","±0.6"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","1,141","±135","1,141","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","1,112","±134","97.5%","±2.2"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","1,075","±127","94.2%","±2.8"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","805","±117","70.6%","±6.3"
"                Different state","1,398,292","±9,460","20.0%","±0.1","270","±69","23.7%","±5.5"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","37","±29","3.2%","±2.5"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","29","±25","2.5%","±2.2"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","29","±25","29","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","29","±25","100.0%","±61.1"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","0","±13","0.0%","±61.1"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","66","±34","66","(X)"
"        Native","209,292","±4,176","209,292","(X)","37","±29","37","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","8","±10","21.6%","±28.3"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","29","±28","78.4%","±28.3"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","29","±25","29","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","0","±13","0.0%","±61.1"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","29","±25","100.0%","±61.1"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","29","±25","29","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","16","±13","55.2%","±47.0"
"        Asia","372,717","±3,581","30.8%","±0.3","11","±21","37.9%","±53.0"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±13","0.0%","±61.1"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±61.1"
"        Latin America","456,601","±7,328","37.7%","±0.5","0","±13","0.0%","±61.1"
"        Northern America","28,855","±1,370","2.4%","±0.1","2","±4","6.9%","±18.5"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","1,118","±128","1,118","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","1,086","±126","97.1%","±2.1"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","32","±24","2.9%","±2.1"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","22","±22","2.0%","±1.9"
"        Spanish","623,189","±4,858","9.4%","±0.1","8","±8","0.7%","±0.7"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","5","±8","0.4%","±0.7"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","10","±8","0.9%","±0.7"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","8","±8","0.7%","±0.7"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","14","±22","1.3%","±1.9"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","9","±20","0.8%","±1.8"
"        Other languages","99,560","±3,943","1.5%","±0.1","0","±13","0.0%","±3.5"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±13","0.0%","±3.5"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","1,141","±135","1,141","(X)"
"        American","260,364","±6,504","3.7%","±0.1","133","±43","11.7%","±4.0"
"        Arab","72,487","±3,641","1.0%","±0.1","3","±5","0.3%","±0.4"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±13","0.0%","±3.4"
"        Danish","14,346","±1,162","0.2%","±0.1","3","±4","0.3%","±0.4"
"        Dutch","34,354","±1,922","0.5%","±0.1","7","±7","0.6%","±0.6"
"        English","655,283","±8,406","9.4%","±0.1","138","±47","12.1%","±3.8"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","80","±32","7.0%","±2.6"
"        French Canadian","235,524","±4,384","3.4%","±0.1","53","±27","4.6%","±2.4"
"        German","387,135","±7,027","5.5%","±0.1","138","±40","12.1%","±3.2"
"        Greek","76,566","±3,218","1.1%","±0.1","2","±3","0.2%","±0.3"
"        Hungarian","19,068","±1,432","0.3%","±0.1","7","±11","0.6%","±1.0"
"        Irish","1,345,219","±11,619","19.2%","±0.2","184","±57","16.1%","±4.7"
"        Italian","815,794","±9,186","11.7%","±0.1","41","±22","3.6%","±1.9"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","29","±17","2.5%","±1.4"
"        Norwegian","35,032","±1,997","0.5%","±0.1","14","±12","1.2%","±1.1"
"        Polish","283,050","±4,814","4.0%","±0.1","40","±17","3.5%","±1.5"
"        Portuguese","270,183","±5,260","3.9%","±0.1","0","±13","0.0%","±3.4"
"        Russian","91,511","±3,161","1.3%","±0.1","10","±9","0.9%","±0.8"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","33","±30","2.9%","±2.6"
"        Scottish","134,503","±3,385","1.9%","±0.1","22","±12","1.9%","±1.0"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±3.4"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±13","0.0%","±3.4"
"        Swedish","102,031","±2,873","1.5%","±0.1","57","±41","5.0%","±3.4"
"        Swiss","10,126","±912","0.1%","±0.1","0","±13","0.0%","±3.4"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±13","0.0%","±3.4"
"        Welsh","23,388","±1,506","0.3%","±0.1","12","±11","1.1%","±1.0"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±13","0.0%","±3.4"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","458","±48","458","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","423","±44","92.4%","±3.8"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","390","±45","85.2%","±5.0"
