"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01083!!Estimate","ZCTA5 01083!!Margin of Error","ZCTA5 01083!!Percent","ZCTA5 01083!!Percent Margin of Error"
"        Divorced","324,764","±4,024","10.7%","±0.1","51","±58","6.3%","±6.3"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","68","±72","68","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","0","±13","0.0%","±39.9"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","0","±173","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","146","±156","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±527","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","0","±184","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","296","±307","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","62","±96","62","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","0","±13","0.0%","±41.8"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±13","0.0%","±41.8"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±13","0.0%","±41.8"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±13","0.0%","±41.8"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±13","0.0%","±41.8"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","0","±13","0","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","0","±13","-","**"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±13","-","**"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","808","±355","808","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","62","±69","7.7%","±8.5"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","0","±13","0.0%","±4.8"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","473","±344","58.5%","±24.2"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","94","±55","11.6%","±8.5"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","179","±115","22.2%","±16.4"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","1,699","±352","1,699","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","38","±58","2.2%","±3.5"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","98","±105","5.8%","±6.1"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","787","±255","46.3%","±11.5"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","143","±106","8.4%","±6.1"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","191","±118","11.2%","±6.3"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","258","±145","15.2%","±7.5"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","184","±101","10.8%","±5.5"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","1,563","±363","92.0%","±7.0"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","442","±216","26.0%","±10.8"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","1,907","±378","1,907","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","254","±162","13.3%","±9.3"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","2,701","±560","2,701","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","299","±183","11.1%","±6.1"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","794","±367","794","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","35","±56","4.4%","±7.1"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","1,755","±363","1,755","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","206","±150","11.7%","±8.0"
"    65 years and over","1,122,280","±664","1,122,280","(X)","152","±94","152","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","58","±67","38.2%","±37.8"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","2,638","±553","2,638","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","2,534","±528","96.1%","±4.5"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","104","±124","3.9%","±4.5"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","104","±124","3.9%","±4.5"
"                Same county","446,141","±8,933","6.4%","±0.1","70","±111","2.7%","±4.1"
"                Different county","354,693","±6,215","5.1%","±0.1","34","±53","1.3%","±2.0"
"                    Same state","205,752","±5,091","3.0%","±0.1","34","±53","1.3%","±2.0"
"                    Different state","148,941","±3,990","2.2%","±0.1","0","±13","0.0%","±1.5"
"            Abroad","61,536","±2,941","0.9%","±0.1","0","±13","0.0%","±1.5"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","2,701","±560","2,701","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","2,634","±551","97.5%","±3.9"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","2,571","±574","95.2%","±5.3"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","2,365","±527","87.6%","±6.1"
"                Different state","1,398,292","±9,460","20.0%","±0.1","206","±138","7.6%","±4.8"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","63","±96","2.3%","±3.7"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","67","±105","2.5%","±3.9"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","67","±105","67","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","67","±105","100.0%","±40.2"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","0","±13","0.0%","±40.2"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","130","±142","130","(X)"
"        Native","209,292","±4,176","209,292","(X)","63","±96","63","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","0","±13","0.0%","±41.5"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","63","±96","100.0%","±41.5"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","67","±105","67","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","0","±13","0.0%","±40.2"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","67","±105","100.0%","±40.2"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","67","±105","67","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","32","±51","47.8%","±4.5"
"        Asia","372,717","±3,581","30.8%","±0.3","35","±54","52.2%","±4.5"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±13","0.0%","±40.2"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±40.2"
"        Latin America","456,601","±7,328","37.7%","±0.5","0","±13","0.0%","±40.2"
"        Northern America","28,855","±1,370","2.4%","±0.1","0","±13","0.0%","±40.2"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","2,507","±508","2,507","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","2,363","±578","94.3%","±9.0"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","144","±219","5.7%","±9.0"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","46","±70","1.8%","±2.9"
"        Spanish","623,189","±4,858","9.4%","±0.1","144","±219","5.7%","±9.0"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","46","±70","1.8%","±2.9"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","0","±13","0.0%","±1.6"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","0","±13","0.0%","±1.6"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","0","±13","0.0%","±1.6"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","0","±13","0.0%","±1.6"
"        Other languages","99,560","±3,943","1.5%","±0.1","0","±13","0.0%","±1.6"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±13","0.0%","±1.6"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","2,701","±560","2,701","(X)"
"        American","260,364","±6,504","3.7%","±0.1","687","±397","25.4%","±14.5"
"        Arab","72,487","±3,641","1.0%","±0.1","0","±13","0.0%","±1.5"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±13","0.0%","±1.5"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±13","0.0%","±1.5"
"        Dutch","34,354","±1,922","0.5%","±0.1","0","±13","0.0%","±1.5"
"        English","655,283","±8,406","9.4%","±0.1","190","±109","7.0%","±3.6"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","535","±488","19.8%","±17.1"
"        French Canadian","235,524","±4,384","3.4%","±0.1","387","±272","14.3%","±9.5"
"        German","387,135","±7,027","5.5%","±0.1","39","±48","1.4%","±1.8"
"        Greek","76,566","±3,218","1.1%","±0.1","0","±13","0.0%","±1.5"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±13","0.0%","±1.5"
"        Irish","1,345,219","±11,619","19.2%","±0.2","188","±124","7.0%","±4.4"
"        Italian","815,794","±9,186","11.7%","±0.1","115","±93","4.3%","±3.4"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","0","±13","0.0%","±1.5"
"        Norwegian","35,032","±1,997","0.5%","±0.1","0","±13","0.0%","±1.5"
"        Polish","283,050","±4,814","4.0%","±0.1","387","±490","14.3%","±17.7"
"        Portuguese","270,183","±5,260","3.9%","±0.1","0","±13","0.0%","±1.5"
"        Russian","91,511","±3,161","1.3%","±0.1","0","±13","0.0%","±1.5"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","169","±178","6.3%","±6.2"
"        Scottish","134,503","±3,385","1.9%","±0.1","56","±58","2.1%","±2.0"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±1.5"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±13","0.0%","±1.5"
"        Swedish","102,031","±2,873","1.5%","±0.1","50","±76","1.9%","±2.8"
"        Swiss","10,126","±912","0.1%","±0.1","0","±13","0.0%","±1.5"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±13","0.0%","±1.5"
"        Welsh","23,388","±1,506","0.3%","±0.1","0","±13","0.0%","±1.5"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±13","0.0%","±1.5"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","934","±182","934","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","818","±176","87.6%","±8.5"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","722","±177","77.3%","±11.0"
