"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02021!!Estimate","ZCTA5 02021!!Margin of Error","ZCTA5 02021!!Percent","ZCTA5 02021!!Percent Margin of Error"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","5,534","±303","53.7%","±3.3"
"        Separated","55,256","±1,859","1.8%","±0.1","109","±103","1.1%","±1.0"
"        Widowed","239,073","±3,906","7.9%","±0.1","1,029","±291","10.0%","±2.7"
"        Divorced","324,764","±4,024","10.7%","±0.1","1,115","±285","10.8%","±2.6"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","257","±137","257","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","0","±25","0.0%","±14.4"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","0","±15","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","47","±25","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±58","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","123","±71","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","14","±13","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","507","±217","507","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","121","±130","23.9%","±22.0"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","37","±37","7.3%","±7.5"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±25","0.0%","±7.6"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±25","0.0%","±7.6"
"            5 or more years","13,647","±1,024","10.9%","±0.8","84","±123","16.6%","±21.8"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","121","±130","121","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","78","±72","64.5%","±24.6"
"        Who are married","19,550","±1,487","64.5%","±2.5","111","±129","91.7%","±19.1"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","5,317","±500","5,317","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","353","±98","6.6%","±1.8"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","160","±118","3.0%","±2.2"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","2,694","±364","50.7%","±5.5"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","1,214","±259","22.8%","±3.9"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","896","±220","16.9%","±3.9"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","17,464","±472","17,464","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","206","±166","1.2%","±0.9"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","299","±137","1.7%","±0.8"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","2,541","±408","14.5%","±2.2"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","2,439","±423","14.0%","±2.4"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,397","±303","8.0%","±1.7"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","5,620","±518","32.2%","±2.8"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","4,962","±561","28.4%","±3.2"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","16,959","±488","97.1%","±1.2"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","10,582","±687","60.6%","±3.6"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","18,761","±427","18,761","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","924","±240","4.9%","±1.3"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","23,886","±140","23,886","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","2,339","±376","9.8%","±1.6"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","5,356","±433","5,356","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","125","±92","2.3%","±1.7"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","14,209","±450","14,209","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","939","±233","6.6%","±1.6"
"    65 years and over","1,122,280","±664","1,122,280","(X)","4,321","±444","4,321","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","1,275","±292","29.5%","±6.1"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","23,946","±102","23,946","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","22,148","±442","92.5%","±1.8"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","1,798","±438","7.5%","±1.8"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","1,762","±434","7.4%","±1.8"
"                Same county","446,141","±8,933","6.4%","±0.1","1,008","±386","4.2%","±1.6"
"                Different county","354,693","±6,215","5.1%","±0.1","754","±261","3.1%","±1.1"
"                    Same state","205,752","±5,091","3.0%","±0.1","467","±175","2.0%","±0.7"
"                    Different state","148,941","±3,990","2.2%","±0.1","287","±201","1.2%","±0.8"
"            Abroad","61,536","±2,941","0.9%","±0.1","36","±70","0.2%","±0.3"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","24,122","±32","24,122","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","20,811","±537","86.3%","±2.2"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","20,660","±551","85.6%","±2.3"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","16,357","±724","67.8%","±3.0"
"                Different state","1,398,292","±9,460","20.0%","±0.1","4,303","±707","17.8%","±2.9"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","151","±76","0.6%","±0.3"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","3,311","±535","13.7%","±2.2"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","3,311","±535","3,311","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","2,553","±454","77.1%","±6.1"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","758","±239","22.9%","±6.1"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","3,462","±550","3,462","(X)"
"        Native","209,292","±4,176","209,292","(X)","151","±76","151","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","49","±47","32.5%","±23.6"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","102","±58","67.5%","±23.6"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","3,311","±535","3,311","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","425","±193","12.8%","±5.7"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","2,886","±522","87.2%","±5.7"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","3,311","±535","3,311","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","888","±280","26.8%","±6.4"
"        Asia","372,717","±3,581","30.8%","±0.3","1,445","±400","43.6%","±9.9"
"        Africa","113,823","±3,313","9.4%","±0.3","284","±221","8.6%","±6.7"
"        Oceania","4,098","±490","0.3%","±0.1","0","±25","0.0%","±1.2"
"        Latin America","456,601","±7,328","37.7%","±0.5","650","±272","19.6%","±7.9"
"        Northern America","28,855","±1,370","2.4%","±0.1","44","±45","1.3%","±1.4"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","22,684","±342","22,684","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","18,857","±742","83.1%","±2.8"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","3,827","±640","16.9%","±2.8"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","1,162","±339","5.1%","±1.5"
"        Spanish","623,189","±4,858","9.4%","±0.1","531","±261","2.3%","±1.1"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","80","±60","0.4%","±0.3"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","1,838","±532","8.1%","±2.3"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","651","±279","2.9%","±1.2"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","1,240","±423","5.5%","±1.9"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","400","±199","1.8%","±0.9"
"        Other languages","99,560","±3,943","1.5%","±0.1","218","±155","1.0%","±0.7"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","31","±49","0.1%","±0.2"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","24,122","±32","24,122","(X)"
"        American","260,364","±6,504","3.7%","±0.1","786","±329","3.3%","±1.4"
"        Arab","72,487","±3,641","1.0%","±0.1","171","±139","0.7%","±0.6"
"        Czech","12,119","±1,098","0.2%","±0.1","83","±83","0.3%","±0.3"
"        Danish","14,346","±1,162","0.2%","±0.1","62","±79","0.3%","±0.3"
"        Dutch","34,354","±1,922","0.5%","±0.1","164","±134","0.7%","±0.6"
"        English","655,283","±8,406","9.4%","±0.1","2,391","±417","9.9%","±1.7"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","567","±198","2.4%","±0.8"
"        French Canadian","235,524","±4,384","3.4%","±0.1","468","±211","1.9%","±0.9"
"        German","387,135","±7,027","5.5%","±0.1","1,670","±533","6.9%","±2.2"
"        Greek","76,566","±3,218","1.1%","±0.1","445","±214","1.8%","±0.9"
"        Hungarian","19,068","±1,432","0.3%","±0.1","32","±32","0.1%","±0.1"
"        Irish","1,345,219","±11,619","19.2%","±0.2","7,053","±721","29.2%","±3.0"
"        Italian","815,794","±9,186","11.7%","±0.1","2,553","±450","10.6%","±1.9"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","383","±235","1.6%","±1.0"
"        Norwegian","35,032","±1,997","0.5%","±0.1","91","±89","0.4%","±0.4"
"        Polish","283,050","±4,814","4.0%","±0.1","798","±325","3.3%","±1.3"
"        Portuguese","270,183","±5,260","3.9%","±0.1","217","±166","0.9%","±0.7"
"        Russian","91,511","±3,161","1.3%","±0.1","683","±233","2.8%","±1.0"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","120","±97","0.5%","±0.4"
"        Scottish","134,503","±3,385","1.9%","±0.1","444","±144","1.8%","±0.6"
"        Slovak","7,069","±828","0.1%","±0.1","0","±25","0.0%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","191","±175","0.8%","±0.7"
"        Swedish","102,031","±2,873","1.5%","±0.1","512","±260","2.1%","±1.1"
"        Swiss","10,126","±912","0.1%","±0.1","0","±25","0.0%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","103","±75","0.4%","±0.3"
"        Welsh","23,388","±1,506","0.3%","±0.1","18","±29","0.1%","±0.1"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","438","±268","1.8%","±1.1"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","9,305","±355","9,305","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","8,859","±358","95.2%","±1.8"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","8,530","±392","91.7%","±2.4"
