"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01876!!Estimate","ZCTA5 01876!!Margin of Error","ZCTA5 01876!!Percent","ZCTA5 01876!!Percent Margin of Error"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","22,030","±677","94.9%","±1.6"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","9,495","±826","40.9%","±3.1"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","25,399","±451","25,399","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","1,666","±337","6.6%","±1.3"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","30,574","±286","30,574","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","3,010","±441","9.8%","±1.4"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","5,531","±417","5,531","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","279","±132","5.0%","±2.4"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","19,615","±669","19,615","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","1,374","±306","7.0%","±1.6"
"    65 years and over","1,122,280","±664","1,122,280","(X)","5,428","±590","5,428","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","1,357","±287","25.0%","±4.3"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","30,624","±231","30,624","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","27,077","±846","88.4%","±2.6"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","3,547","±805","11.6%","±2.6"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","3,538","±804","11.6%","±2.6"
"                Same county","446,141","±8,933","6.4%","±0.1","2,054","±594","6.7%","±1.9"
"                Different county","354,693","±6,215","5.1%","±0.1","1,484","±517","4.8%","±1.7"
"                    Same state","205,752","±5,091","3.0%","±0.1","999","±475","3.3%","±1.6"
"                    Different state","148,941","±3,990","2.2%","±0.1","485","±225","1.6%","±0.7"
"            Abroad","61,536","±2,941","0.9%","±0.1","9","±15","0.0%","±0.1"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","30,930","±180","30,930","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","28,245","±494","91.3%","±1.5"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","28,066","±522","90.7%","±1.6"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","24,079","±726","77.8%","±2.3"
"                Different state","1,398,292","±9,460","20.0%","±0.1","3,987","±593","12.9%","±1.9"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","179","±97","0.6%","±0.3"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","2,685","±479","8.7%","±1.5"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","2,685","±479","2,685","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","1,829","±367","68.1%","±9.5"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","856","±324","31.9%","±9.5"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","2,864","±510","2,864","(X)"
"        Native","209,292","±4,176","209,292","(X)","179","±97","179","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","44","±47","24.6%","±20.9"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","135","±74","75.4%","±20.9"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","2,685","±479","2,685","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","611","±324","22.8%","±10.2"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","2,074","±380","77.2%","±10.2"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","2,685","±479","2,685","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","875","±312","32.6%","±9.7"
"        Asia","372,717","±3,581","30.8%","±0.3","734","±221","27.3%","±8.5"
"        Africa","113,823","±3,313","9.4%","±0.3","524","±326","19.5%","±10.2"
"        Oceania","4,098","±490","0.3%","±0.1","0","±28","0.0%","±1.5"
"        Latin America","456,601","±7,328","37.7%","±0.5","414","±181","15.4%","±6.9"
"        Northern America","28,855","±1,370","2.4%","±0.1","138","±73","5.1%","±2.8"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","29,260","±353","29,260","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","26,181","±664","89.5%","±2.0"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","3,079","±603","10.5%","±2.0"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","790","±240","2.7%","±0.8"
"        Spanish","623,189","±4,858","9.4%","±0.1","366","±210","1.3%","±0.7"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","116","±98","0.4%","±0.3"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","1,664","±478","5.7%","±1.6"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","343","±175","1.2%","±0.6"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","636","±269","2.2%","±0.9"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","230","±120","0.8%","±0.4"
"        Other languages","99,560","±3,943","1.5%","±0.1","413","±320","1.4%","±1.1"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","101","±100","0.3%","±0.3"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","30,930","±180","30,930","(X)"
"        American","260,364","±6,504","3.7%","±0.1","1,438","±715","4.6%","±2.3"
"        Arab","72,487","±3,641","1.0%","±0.1","252","±98","0.8%","±0.3"
"        Czech","12,119","±1,098","0.2%","±0.1","40","±32","0.1%","±0.1"
"        Danish","14,346","±1,162","0.2%","±0.1","57","±54","0.2%","±0.2"
"        Dutch","34,354","±1,922","0.5%","±0.1","120","±88","0.4%","±0.3"
"        English","655,283","±8,406","9.4%","±0.1","3,166","±551","10.2%","±1.8"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","1,178","±320","3.8%","±1.0"
"        French Canadian","235,524","±4,384","3.4%","±0.1","1,042","±260","3.4%","±0.8"
"        German","387,135","±7,027","5.5%","±0.1","1,342","±341","4.3%","±1.1"
"        Greek","76,566","±3,218","1.1%","±0.1","805","±391","2.6%","±1.3"
"        Hungarian","19,068","±1,432","0.3%","±0.1","65","±64","0.2%","±0.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","9,179","±1,143","29.7%","±3.7"
"        Italian","815,794","±9,186","11.7%","±0.1","6,602","±913","21.3%","±3.0"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","90","±65","0.3%","±0.2"
"        Norwegian","35,032","±1,997","0.5%","±0.1","159","±117","0.5%","±0.4"
"        Polish","283,050","±4,814","4.0%","±0.1","965","±356","3.1%","±1.2"
"        Portuguese","270,183","±5,260","3.9%","±0.1","1,131","±362","3.7%","±1.2"
"        Russian","91,511","±3,161","1.3%","±0.1","263","±153","0.9%","±0.5"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","98","±51","0.3%","±0.2"
"        Scottish","134,503","±3,385","1.9%","±0.1","851","±340","2.8%","±1.1"
"        Slovak","7,069","±828","0.1%","±0.1","24","±32","0.1%","±0.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","415","±368","1.3%","±1.2"
"        Swedish","102,031","±2,873","1.5%","±0.1","470","±291","1.5%","±0.9"
"        Swiss","10,126","±912","0.1%","±0.1","0","±28","0.0%","±0.1"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","35","±32","0.1%","±0.1"
"        Welsh","23,388","±1,506","0.3%","±0.1","89","±72","0.3%","±0.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","124","±92","0.4%","±0.3"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","11,903","±449","11,903","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","11,171","±483","93.9%","±1.9"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","11,037","±479","92.7%","±2.0"
