"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02142!!Estimate","ZCTA5 02142!!Margin of Error","ZCTA5 02142!!Percent","ZCTA5 02142!!Percent Margin of Error"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","1,477","±291","35.7%","±7.0"
"                Same county","446,141","±8,933","6.4%","±0.1","587","±180","14.2%","±4.5"
"                Different county","354,693","±6,215","5.1%","±0.1","890","±246","21.5%","±5.8"
"                    Same state","205,752","±5,091","3.0%","±0.1","155","±70","3.7%","±1.7"
"                    Different state","148,941","±3,990","2.2%","±0.1","735","±249","17.7%","±5.8"
"            Abroad","61,536","±2,941","0.9%","±0.1","308","±124","7.4%","±2.8"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","4,172","±532","4,172","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","2,473","±366","59.3%","±5.8"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","2,443","±367","58.6%","±5.7"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","793","±254","19.0%","±5.0"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,650","±269","39.5%","±5.9"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","30","±25","0.7%","±0.6"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","1,699","±349","40.7%","±5.8"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","1,699","±349","1,699","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","301","±100","17.7%","±6.0"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","1,398","±338","82.3%","±6.0"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","1,729","±345","1,729","(X)"
"        Native","209,292","±4,176","209,292","(X)","30","±25","30","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","13","±20","43.3%","±45.3"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","17","±15","56.7%","±45.3"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","1,699","±349","1,699","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","1,223","±319","72.0%","±7.7"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","476","±134","28.0%","±7.7"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","1,699","±349","1,699","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","204","±91","12.0%","±5.4"
"        Asia","372,717","±3,581","30.8%","±0.3","1,089","±292","64.1%","±10.0"
"        Africa","113,823","±3,313","9.4%","±0.3","132","±146","7.8%","±8.3"
"        Oceania","4,098","±490","0.3%","±0.1","12","±12","0.7%","±0.7"
"        Latin America","456,601","±7,328","37.7%","±0.5","182","±119","10.7%","±6.8"
"        Northern America","28,855","±1,370","2.4%","±0.1","80","±54","4.7%","±3.1"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","4,027","±479","4,027","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","2,432","±323","60.4%","±6.3"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","1,595","±357","39.6%","±6.3"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","340","±152","8.4%","±3.4"
"        Spanish","623,189","±4,858","9.4%","±0.1","200","±146","5.0%","±3.5"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","0","±13","0.0%","±1.0"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","304","±120","7.5%","±2.8"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","37","±39","0.9%","±1.0"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","952","±261","23.6%","±5.9"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","242","±107","6.0%","±2.6"
"        Other languages","99,560","±3,943","1.5%","±0.1","139","±151","3.5%","±3.6"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","61","±92","1.5%","±2.2"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","4,172","±532","4,172","(X)"
"        American","260,364","±6,504","3.7%","±0.1","160","±147","3.8%","±3.4"
"        Arab","72,487","±3,641","1.0%","±0.1","50","±45","1.2%","±1.1"
"        Czech","12,119","±1,098","0.2%","±0.1","28","±26","0.7%","±0.6"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±13","0.0%","±1.0"
"        Dutch","34,354","±1,922","0.5%","±0.1","56","±38","1.3%","±0.9"
"        English","655,283","±8,406","9.4%","±0.1","372","±135","8.9%","±3.3"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","69","±39","1.7%","±1.0"
"        French Canadian","235,524","±4,384","3.4%","±0.1","27","±28","0.6%","±0.7"
"        German","387,135","±7,027","5.5%","±0.1","251","±99","6.0%","±2.3"
"        Greek","76,566","±3,218","1.1%","±0.1","39","±47","0.9%","±1.1"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±13","0.0%","±1.0"
"        Irish","1,345,219","±11,619","19.2%","±0.2","179","±72","4.3%","±1.7"
"        Italian","815,794","±9,186","11.7%","±0.1","174","±78","4.2%","±1.9"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","9","±15","0.2%","±0.4"
"        Norwegian","35,032","±1,997","0.5%","±0.1","5","±8","0.1%","±0.2"
"        Polish","283,050","±4,814","4.0%","±0.1","138","±68","3.3%","±1.7"
"        Portuguese","270,183","±5,260","3.9%","±0.1","39","±35","0.9%","±0.8"
"        Russian","91,511","±3,161","1.3%","±0.1","39","±28","0.9%","±0.7"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","72","±64","1.7%","±1.5"
"        Scottish","134,503","±3,385","1.9%","±0.1","55","±71","1.3%","±1.7"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±1.0"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","153","±148","3.7%","±3.3"
"        Swedish","102,031","±2,873","1.5%","±0.1","103","±104","2.5%","±2.5"
"        Swiss","10,126","±912","0.1%","±0.1","10","±16","0.2%","±0.4"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","35","±40","0.8%","±1.0"
"        Welsh","23,388","±1,506","0.3%","±0.1","41","±50","1.0%","±1.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","10","±20","0.2%","±0.5"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","2,077","±218","2,077","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","2,057","±217","99.0%","±1.0"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","2,031","±216","97.8%","±2.4"
