"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01520!!Estimate","ZCTA5 01520!!Margin of Error","ZCTA5 01520!!Percent","ZCTA5 01520!!Percent Margin of Error"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","172","±104","1.5%","±0.9"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","202","±64","1.8%","±0.6"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","1,895","±259","16.7%","±2.1"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","1,318","±186","11.6%","±1.7"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,156","±241","10.2%","±2.2"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","3,289","±325","29.0%","±2.7"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","3,304","±365","29.1%","±3.1"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","10,962","±347","96.7%","±1.0"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","6,593","±394","58.2%","±2.9"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","12,401","±405","12,401","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","590","±136","4.8%","±1.1"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","16,591","±384","16,591","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","1,560","±284","9.4%","±1.7"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","4,342","±308","4,342","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","137","±99","3.2%","±2.2"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","9,658","±376","9,658","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","683","±192","7.1%","±2.0"
"    65 years and over","1,122,280","±664","1,122,280","(X)","2,591","±282","2,591","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","740","±146","28.6%","±4.9"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","16,596","±387","16,596","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","15,724","±395","94.7%","±1.4"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","872","±240","5.3%","±1.4"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","872","±240","5.3%","±1.4"
"                Same county","446,141","±8,933","6.4%","±0.1","602","±219","3.6%","±1.3"
"                Different county","354,693","±6,215","5.1%","±0.1","270","±120","1.6%","±0.7"
"                    Same state","205,752","±5,091","3.0%","±0.1","106","±74","0.6%","±0.4"
"                    Different state","148,941","±3,990","2.2%","±0.1","164","±93","1.0%","±0.6"
"            Abroad","61,536","±2,941","0.9%","±0.1","0","±21","0.0%","±0.2"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","16,752","±385","16,752","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","15,475","±427","92.4%","±2.0"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","15,215","±430","90.8%","±2.1"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","12,050","±460","71.9%","±2.5"
"                Different state","1,398,292","±9,460","20.0%","±0.1","3,165","±347","18.9%","±2.0"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","260","±113","1.6%","±0.7"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","1,277","±346","7.6%","±2.0"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","1,277","±346","1,277","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","704","±166","55.1%","±18.1"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","573","±349","44.9%","±18.1"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","1,537","±364","1,537","(X)"
"        Native","209,292","±4,176","209,292","(X)","260","±113","260","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","34","±34","13.1%","±13.7"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","226","±112","86.9%","±13.7"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","1,277","±346","1,277","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","245","±169","19.2%","±10.7"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","1,032","±265","80.8%","±10.7"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","1,277","±346","1,277","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","385","±226","30.1%","±13.6"
"        Asia","372,717","±3,581","30.8%","±0.3","446","±168","34.9%","±15.2"
"        Africa","113,823","±3,313","9.4%","±0.3","244","±208","19.1%","±13.2"
"        Oceania","4,098","±490","0.3%","±0.1","0","±21","0.0%","±3.1"
"        Latin America","456,601","±7,328","37.7%","±0.5","128","±65","10.0%","±5.7"
"        Northern America","28,855","±1,370","2.4%","±0.1","74","±33","5.8%","±2.9"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","15,762","±367","15,762","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","13,959","±471","88.6%","±2.5"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","1,803","±405","11.4%","±2.5"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","273","±104","1.7%","±0.7"
"        Spanish","623,189","±4,858","9.4%","±0.1","283","±103","1.8%","±0.6"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","28","±25","0.2%","±0.2"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","1,001","±313","6.4%","±2.0"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","129","±72","0.8%","±0.5"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","248","±165","1.6%","±1.1"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","89","±67","0.6%","±0.4"
"        Other languages","99,560","±3,943","1.5%","±0.1","271","±244","1.7%","±1.5"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","27","±24","0.2%","±0.2"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","16,752","±385","16,752","(X)"
"        American","260,364","±6,504","3.7%","±0.1","459","±162","2.7%","±1.0"
"        Arab","72,487","±3,641","1.0%","±0.1","299","±156","1.8%","±0.9"
"        Czech","12,119","±1,098","0.2%","±0.1","50","±53","0.3%","±0.3"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±21","0.0%","±0.2"
"        Dutch","34,354","±1,922","0.5%","±0.1","98","±68","0.6%","±0.4"
"        English","655,283","±8,406","9.4%","±0.1","1,981","±344","11.8%","±2.0"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","1,734","±404","10.4%","±2.4"
"        French Canadian","235,524","±4,384","3.4%","±0.1","1,019","±315","6.1%","±1.9"
"        German","387,135","±7,027","5.5%","±0.1","1,195","±286","7.1%","±1.7"
"        Greek","76,566","±3,218","1.1%","±0.1","188","±117","1.1%","±0.7"
"        Hungarian","19,068","±1,432","0.3%","±0.1","54","±52","0.3%","±0.3"
"        Irish","1,345,219","±11,619","19.2%","±0.2","4,872","±496","29.1%","±3.0"
"        Italian","815,794","±9,186","11.7%","±0.1","2,628","±395","15.7%","±2.4"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","301","±123","1.8%","±0.7"
"        Norwegian","35,032","±1,997","0.5%","±0.1","92","±57","0.5%","±0.3"
"        Polish","283,050","±4,814","4.0%","±0.1","1,028","±344","6.1%","±2.0"
"        Portuguese","270,183","±5,260","3.9%","±0.1","194","±114","1.2%","±0.7"
"        Russian","91,511","±3,161","1.3%","±0.1","226","±140","1.3%","±0.8"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","162","±74","1.0%","±0.4"
"        Scottish","134,503","±3,385","1.9%","±0.1","354","±112","2.1%","±0.7"
"        Slovak","7,069","±828","0.1%","±0.1","3","±7","0.0%","±0.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","378","±419","2.3%","±2.5"
"        Swedish","102,031","±2,873","1.5%","±0.1","944","±274","5.6%","±1.6"
"        Swiss","10,126","±912","0.1%","±0.1","0","±21","0.0%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","147","±106","0.9%","±0.6"
"        Welsh","23,388","±1,506","0.3%","±0.1","64","±41","0.4%","±0.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","51","±62","0.3%","±0.4"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","6,021","±218","6,021","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","5,770","±215","95.8%","±1.6"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","5,604","±214","93.1%","±2.1"
