"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01863!!Estimate","ZCTA5 01863!!Margin of Error","ZCTA5 01863!!Percent","ZCTA5 01863!!Percent Margin of Error"
"        Unmarried partner","201,007","±3,828","3.0%","±0.1","343","±172","3.6%","±1.8"
"        Child","1,898,296","±5,188","28.1%","±0.1","2,709","±309","28.1%","±2.6"
"        Other relatives","394,812","±8,541","5.9%","±0.1","791","±501","8.2%","±4.7"
"        Other nonrelatives","271,643","±6,161","4.0%","±0.1","80","±51","0.8%","±0.5"
"MARITAL STATUS","","","","","","","",""
"    Males 15 years and over","2,831,580","±492","2,831,580","(X)","4,068","±424","4,068","(X)"
"        Never married","1,113,128","±7,242","39.3%","±0.3","1,212","±307","29.8%","±6.6"
"        Now married, except separated","1,388,255","±8,794","49.0%","±0.3","2,254","±370","55.4%","±6.4"
"        Separated","37,600","±1,670","1.3%","±0.1","74","±61","1.8%","±1.5"
"        Widowed","65,484","±1,934","2.3%","±0.1","127","±63","3.1%","±1.5"
"        Divorced","227,113","±4,005","8.0%","±0.1","401","±129","9.9%","±3.3"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","3,961","±405","3,961","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","925","±271","23.4%","±6.0"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","2,185","±373","55.2%","±7.4"
"        Separated","55,256","±1,859","1.8%","±0.1","79","±54","2.0%","±1.4"
"        Widowed","239,073","±3,906","7.9%","±0.1","146","±74","3.7%","±1.9"
"        Divorced","324,764","±4,024","10.7%","±0.1","626","±174","15.8%","±4.5"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","216","±254","216","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","179","±249","82.9%","±33.1"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","207","±243","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","106","±117","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±136","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","289","±286","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","20","±28","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","406","±292","406","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","0","±19","0.0%","±9.4"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±19","0.0%","±9.4"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±19","0.0%","±9.4"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±19","0.0%","±9.4"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±19","0.0%","±9.4"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","0","±19","0","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","0","±19","-","**"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±19","-","**"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","2,165","±282","2,165","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","171","±103","7.9%","±4.6"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","99","±129","4.6%","±5.8"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","996","±189","46.0%","±8.1"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","529","±175","24.4%","±7.0"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","370","±132","17.1%","±5.8"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","7,078","±704","7,078","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","140","±106","2.0%","±1.5"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","165","±102","2.3%","±1.5"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","1,553","±300","21.9%","±4.5"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","1,553","±552","21.9%","±6.5"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","659","±170","9.3%","±2.3"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","1,504","±323","21.2%","±3.9"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","1,504","±302","21.2%","±4.4"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","6,773","±714","95.7%","±1.8"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","3,008","±441","42.5%","±5.5"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","7,715","±723","7,715","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","312","±106","4.0%","±1.4"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","9,676","±954","9,676","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","1,245","±292","12.9%","±3.1"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","1,976","±303","1,976","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","120","±83","6.1%","±4.3"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","5,766","±571","5,766","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","629","±181","10.9%","±3.1"
"    65 years and over","1,122,280","±664","1,122,280","(X)","1,934","±318","1,934","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","496","±173","25.6%","±8.7"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","9,580","±944","9,580","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","8,684","±1,034","90.6%","±5.1"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","896","±482","9.4%","±5.1"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","870","±482","9.1%","±5.0"
"                Same county","446,141","±8,933","6.4%","±0.1","729","±471","7.6%","±4.9"
"                Different county","354,693","±6,215","5.1%","±0.1","141","±101","1.5%","±1.1"
"                    Same state","205,752","±5,091","3.0%","±0.1","62","±57","0.6%","±0.6"
"                    Different state","148,941","±3,990","2.2%","±0.1","79","±63","0.8%","±0.7"
"            Abroad","61,536","±2,941","0.9%","±0.1","26","±43","0.3%","±0.5"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","9,697","±957","9,697","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","8,557","±960","88.2%","±3.4"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","8,426","±975","86.9%","±4.0"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","6,633","±906","68.4%","±5.3"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,793","±402","18.5%","±3.9"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","131","±102","1.4%","±1.0"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","1,140","±323","11.8%","±3.4"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","1,140","±323","1,140","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","772","±306","67.7%","±15.2"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","368","±184","32.3%","±15.2"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","1,271","±382","1,271","(X)"
"        Native","209,292","±4,176","209,292","(X)","131","±102","131","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","9","±15","6.9%","±16.0"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","122","±102","93.1%","±16.0"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","1,140","±323","1,140","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","290","±158","25.4%","±13.9"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","850","±318","74.6%","±13.9"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","1,140","±323","1,140","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","359","±190","31.5%","±14.4"
"        Asia","372,717","±3,581","30.8%","±0.3","637","±261","55.9%","±15.4"
"        Africa","113,823","±3,313","9.4%","±0.3","87","±86","7.6%","±7.2"
"        Oceania","4,098","±490","0.3%","±0.1","0","±19","0.0%","±3.4"
"        Latin America","456,601","±7,328","37.7%","±0.5","44","±45","3.9%","±3.9"
"        Northern America","28,855","±1,370","2.4%","±0.1","13","±21","1.1%","±1.8"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","9,238","±843","9,238","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","7,824","±817","84.7%","±4.7"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","1,414","±464","15.3%","±4.7"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","379","±164","4.1%","±1.7"
"        Spanish","623,189","±4,858","9.4%","±0.1","211","±156","2.3%","±1.7"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","1","±2","0.0%","±0.1"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","733","±306","7.9%","±3.1"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","184","±112","2.0%","±1.2"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","416","±316","4.5%","±3.4"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","194","±135","2.1%","±1.4"
"        Other languages","99,560","±3,943","1.5%","±0.1","54","±51","0.6%","±0.5"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±19","0.0%","±0.4"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","9,697","±957","9,697","(X)"
"        American","260,364","±6,504","3.7%","±0.1","265","±146","2.7%","±1.5"
"        Arab","72,487","±3,641","1.0%","±0.1","57","±51","0.6%","±0.5"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±19","0.0%","±0.4"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±19","0.0%","±0.4"
"        Dutch","34,354","±1,922","0.5%","±0.1","12","±21","0.1%","±0.2"
"        English","655,283","±8,406","9.4%","±0.1","1,197","±308","12.3%","±3.1"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","398","±196","4.1%","±2.0"
"        French Canadian","235,524","±4,384","3.4%","±0.1","813","±311","8.4%","±3.0"
"        German","387,135","±7,027","5.5%","±0.1","466","±154","4.8%","±1.6"
"        Greek","76,566","±3,218","1.1%","±0.1","158","±88","1.6%","±0.9"
"        Hungarian","19,068","±1,432","0.3%","±0.1","9","±13","0.1%","±0.1"
"        Irish","1,345,219","±11,619","19.2%","±0.2","2,011","±476","20.7%","±4.9"
"        Italian","815,794","±9,186","11.7%","±0.1","1,490","±604","15.4%","±5.4"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","81","±98","0.8%","±1.0"
"        Norwegian","35,032","±1,997","0.5%","±0.1","71","±62","0.7%","±0.7"
"        Polish","283,050","±4,814","4.0%","±0.1","476","±272","4.9%","±2.8"
"        Portuguese","270,183","±5,260","3.9%","±0.1","154","±104","1.6%","±1.1"
"        Russian","91,511","±3,161","1.3%","±0.1","92","±80","0.9%","±0.8"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","58","±48","0.6%","±0.5"
"        Scottish","134,503","±3,385","1.9%","±0.1","154","±68","1.6%","±0.7"
"        Slovak","7,069","±828","0.1%","±0.1","0","±19","0.0%","±0.4"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","22","±32","0.2%","±0.3"
"        Swedish","102,031","±2,873","1.5%","±0.1","220","±148","2.3%","±1.5"
"        Swiss","10,126","±912","0.1%","±0.1","0","±19","0.0%","±0.4"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","56","±60","0.6%","±0.6"
"        Welsh","23,388","±1,506","0.3%","±0.1","0","±19","0.0%","±0.4"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±19","0.0%","±0.4"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","3,713","±283","3,713","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","3,595","±307","96.8%","±2.4"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","3,481","±319","93.8%","±3.4"
