"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01056!!Estimate","ZCTA5 01056!!Margin of Error","ZCTA5 01056!!Percent","ZCTA5 01056!!Percent Margin of Error"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","99","±100","99","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","40","±49","40.4%","±18.6"
"        Who are married","19,550","±1,487","64.5%","±2.5","81","±98","81.8%","±35.8"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","3,941","±466","3,941","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","130","±79","3.3%","±2.0"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","360","±173","9.1%","±4.2"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","1,561","±321","39.6%","±6.6"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","879","±228","22.3%","±6.0"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","1,011","±317","25.7%","±6.9"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","15,802","±436","15,802","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","1,064","±302","6.7%","±1.9"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","1,058","±266","6.7%","±1.7"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","5,326","±557","33.7%","±3.5"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","2,906","±373","18.4%","±2.2"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,748","±383","11.1%","±2.3"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","2,658","±427","16.8%","±2.8"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","1,042","±228","6.6%","±1.5"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","13,680","±533","86.6%","±2.5"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","3,700","±485","23.4%","±3.2"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","17,736","±367","17,736","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","1,594","±336","9.0%","±1.8"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","20,203","±260","20,203","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","3,168","±519","15.7%","±2.5"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","3,314","±370","3,314","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","168","±89","5.1%","±2.8"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","12,563","±483","12,563","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","1,632","±426","13.0%","±3.4"
"    65 years and over","1,122,280","±664","1,122,280","(X)","4,326","±379","4,326","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","1,368","±215","31.6%","±4.6"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","20,959","±74","20,959","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","19,386","±412","92.5%","±1.9"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","1,573","±391","7.5%","±1.9"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","1,542","±396","7.4%","±1.9"
"                Same county","446,141","±8,933","6.4%","±0.1","1,173","±373","5.6%","±1.8"
"                Different county","354,693","±6,215","5.1%","±0.1","369","±140","1.8%","±0.7"
"                    Same state","205,752","±5,091","3.0%","±0.1","210","±113","1.0%","±0.5"
"                    Different state","148,941","±3,990","2.2%","±0.1","159","±76","0.8%","±0.4"
"            Abroad","61,536","±2,941","0.9%","±0.1","31","±46","0.1%","±0.2"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","21,050","±36","21,050","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","17,855","±476","84.8%","±2.3"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","17,197","±590","81.7%","±2.8"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","14,640","±583","69.5%","±2.8"
"                Different state","1,398,292","±9,460","20.0%","±0.1","2,557","±442","12.1%","±2.1"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","658","±367","3.1%","±1.7"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","3,195","±477","15.2%","±2.3"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","3,195","±477","3,195","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","2,420","±428","75.7%","±7.5"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","775","±271","24.3%","±7.5"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","3,853","±595","3,853","(X)"
"        Native","209,292","±4,176","209,292","(X)","658","±367","658","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","349","±337","53.0%","±26.5"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","309","±116","47.0%","±26.5"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","3,195","±477","3,195","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","471","±250","14.7%","±7.2"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","2,724","±446","85.3%","±7.2"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","3,195","±477","3,195","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","2,351","±445","73.6%","±7.9"
"        Asia","372,717","±3,581","30.8%","±0.3","481","±215","15.1%","±6.3"
"        Africa","113,823","±3,313","9.4%","±0.3","125","±135","3.9%","±4.1"
"        Oceania","4,098","±490","0.3%","±0.1","0","±25","0.0%","±1.2"
"        Latin America","456,601","±7,328","37.7%","±0.5","208","±107","6.5%","±3.5"
"        Northern America","28,855","±1,370","2.4%","±0.1","30","±33","0.9%","±1.1"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","20,503","±145","20,503","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","15,595","±711","76.1%","±3.4"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","4,908","±698","23.9%","±3.4"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","2,117","±486","10.3%","±2.4"
"        Spanish","623,189","±4,858","9.4%","±0.1","1,314","±486","6.4%","±2.4"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","489","±356","2.4%","±1.7"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","3,054","±499","14.9%","±2.4"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","1,272","±320","6.2%","±1.6"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","449","±231","2.2%","±1.1"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","291","±185","1.4%","±0.9"
"        Other languages","99,560","±3,943","1.5%","±0.1","91","±128","0.4%","±0.6"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","65","±92","0.3%","±0.4"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","21,050","±36","21,050","(X)"
"        American","260,364","±6,504","3.7%","±0.1","1,094","±391","5.2%","±1.9"
"        Arab","72,487","±3,641","1.0%","±0.1","61","±46","0.3%","±0.2"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±25","0.0%","±0.2"
"        Danish","14,346","±1,162","0.2%","±0.1","15","±22","0.1%","±0.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","120","±112","0.6%","±0.5"
"        English","655,283","±8,406","9.4%","±0.1","815","±240","3.9%","±1.1"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","2,815","±476","13.4%","±2.3"
"        French Canadian","235,524","±4,384","3.4%","±0.1","1,838","±453","8.7%","±2.2"
"        German","387,135","±7,027","5.5%","±0.1","1,145","±265","5.4%","±1.3"
"        Greek","76,566","±3,218","1.1%","±0.1","250","±181","1.2%","±0.9"
"        Hungarian","19,068","±1,432","0.3%","±0.1","22","±27","0.1%","±0.1"
"        Irish","1,345,219","±11,619","19.2%","±0.2","2,496","±514","11.9%","±2.4"
"        Italian","815,794","±9,186","11.7%","±0.1","1,630","±321","7.7%","±1.5"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","215","±203","1.0%","±1.0"
"        Norwegian","35,032","±1,997","0.5%","±0.1","74","±83","0.4%","±0.4"
"        Polish","283,050","±4,814","4.0%","±0.1","2,789","±497","13.2%","±2.4"
"        Portuguese","270,183","±5,260","3.9%","±0.1","4,620","±706","21.9%","±3.4"
"        Russian","91,511","±3,161","1.3%","±0.1","112","±93","0.5%","±0.4"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","43","±39","0.2%","±0.2"
"        Scottish","134,503","±3,385","1.9%","±0.1","252","±104","1.2%","±0.5"
"        Slovak","7,069","±828","0.1%","±0.1","0","±25","0.0%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","91","±128","0.4%","±0.6"
"        Swedish","102,031","±2,873","1.5%","±0.1","229","±123","1.1%","±0.6"
"        Swiss","10,126","±912","0.1%","±0.1","0","±25","0.0%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","51","±47","0.2%","±0.2"
"        Welsh","23,388","±1,506","0.3%","±0.1","11","±18","0.1%","±0.1"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±25","0.0%","±0.2"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","8,567","±338","8,567","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","7,579","±368","88.5%","±2.4"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","7,426","±381","86.7%","±2.6"
