"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02143!!Estimate","ZCTA5 02143!!Margin of Error","ZCTA5 02143!!Percent","ZCTA5 02143!!Percent Margin of Error"
"        Other relatives","394,812","±8,541","5.9%","±0.1","611","±222","2.4%","±0.9"
"        Other nonrelatives","271,643","±6,161","4.0%","±0.1","5,076","±689","20.3%","±2.4"
"MARITAL STATUS","","","","","","","",""
"    Males 15 years and over","2,831,580","±492","2,831,580","(X)","11,514","±821","11,514","(X)"
"        Never married","1,113,128","±7,242","39.3%","±0.3","6,889","±715","59.8%","±3.8"
"        Now married, except separated","1,388,255","±8,794","49.0%","±0.3","3,822","±439","33.2%","±3.4"
"        Separated","37,600","±1,670","1.3%","±0.1","67","±55","0.6%","±0.5"
"        Widowed","65,484","±1,934","2.3%","±0.1","118","±53","1.0%","±0.5"
"        Divorced","227,113","±4,005","8.0%","±0.1","618","±174","5.4%","±1.5"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","11,722","±834","11,722","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","6,650","±843","56.7%","±4.1"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","3,622","±372","30.9%","±3.8"
"        Separated","55,256","±1,859","1.8%","±0.1","166","±94","1.4%","±0.8"
"        Widowed","239,073","±3,906","7.9%","±0.1","496","±161","4.2%","±1.3"
"        Divorced","324,764","±4,024","10.7%","±0.1","788","±229","6.7%","±1.9"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","144","±70","144","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","17","±25","11.8%","±16.3"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","3","±4","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","16","±8","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±154","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","10","±8","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","31","±19","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","153","±86","153","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","21","±34","13.7%","±21.1"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±25","0.0%","±22.7"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±25","0.0%","±22.7"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±25","0.0%","±22.7"
"            5 or more years","13,647","±1,024","10.9%","±0.8","21","±34","13.7%","±21.1"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","21","±34","21","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","11","±17","52.4%","±9.2"
"        Who are married","19,550","±1,487","64.5%","±2.5","21","±34","100.0%","±71.8"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","5,265","±680","5,265","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","339","±130","6.4%","±2.4"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","280","±142","5.3%","±2.8"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","711","±154","13.5%","±2.7"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","502","±268","9.5%","±4.8"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","3,433","±592","65.2%","±6.6"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","20,392","±1,104","20,392","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","590","±210","2.9%","±1.0"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","730","±221","3.6%","±1.1"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","2,185","±390","10.7%","±1.8"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","1,615","±324","7.9%","±1.6"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","398","±127","2.0%","±0.6"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","7,071","±676","34.7%","±2.9"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","7,803","±817","38.3%","±3.1"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","19,072","±1,064","93.5%","±1.5"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","14,874","±1,040","72.9%","±2.9"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","22,924","±1,124","22,924","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","377","±131","1.6%","±0.6"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","25,170","±1,189","25,170","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","1,730","±340","6.9%","±1.3"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","2,303","±397","2,303","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","102","±63","4.4%","±2.8"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","20,569","±1,087","20,569","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","851","±281","4.1%","±1.3"
"    65 years and over","1,122,280","±664","1,122,280","(X)","2,298","±336","2,298","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","777","±178","33.8%","±7.1"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","25,138","±1,182","25,138","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","18,220","±1,162","72.5%","±2.8"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","6,918","±761","27.5%","±2.8"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","6,657","±772","26.5%","±2.9"
"                Same county","446,141","±8,933","6.4%","±0.1","3,759","±616","15.0%","±2.4"
"                Different county","354,693","±6,215","5.1%","±0.1","2,898","±519","11.5%","±2.0"
"                    Same state","205,752","±5,091","3.0%","±0.1","1,127","±333","4.5%","±1.3"
"                    Different state","148,941","±3,990","2.2%","±0.1","1,771","±370","7.0%","±1.5"
"            Abroad","61,536","±2,941","0.9%","±0.1","261","±134","1.0%","±0.5"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","25,264","±1,183","25,264","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","19,372","±1,155","76.7%","±2.9"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","18,766","±1,175","74.3%","±3.3"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","8,183","±778","32.4%","±2.7"
"                Different state","1,398,292","±9,460","20.0%","±0.1","10,583","±848","41.9%","±2.8"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","606","±226","2.4%","±0.9"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","5,892","±797","23.3%","±2.9"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","5,892","±797","5,892","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","2,247","±334","38.1%","±5.6"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","3,645","±710","61.9%","±5.6"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","6,498","±892","6,498","(X)"
"        Native","209,292","±4,176","209,292","(X)","606","±226","606","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","106","±78","17.5%","±11.8"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","500","±206","82.5%","±11.8"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","5,892","±797","5,892","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","2,413","±553","41.0%","±7.6"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","3,479","±639","59.0%","±7.6"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","5,892","±797","5,892","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","1,586","±395","26.9%","±6.3"
"        Asia","372,717","±3,581","30.8%","±0.3","1,828","±346","31.0%","±6.4"
"        Africa","113,823","±3,313","9.4%","±0.3","232","±93","3.9%","±1.6"
"        Oceania","4,098","±490","0.3%","±0.1","40","±41","0.7%","±0.7"
"        Latin America","456,601","±7,328","37.7%","±0.5","1,761","±551","29.9%","±7.8"
"        Northern America","28,855","±1,370","2.4%","±0.1","445","±409","7.6%","±6.4"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","24,388","±1,187","24,388","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","18,238","±1,145","74.8%","±2.8"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","6,150","±741","25.2%","±2.8"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","1,930","±386","7.9%","±1.6"
"        Spanish","623,189","±4,858","9.4%","±0.1","1,463","±397","6.0%","±1.6"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","388","±195","1.6%","±0.8"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","3,145","±568","12.9%","±2.2"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","1,115","±284","4.6%","±1.2"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","1,274","±311","5.2%","±1.3"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","374","±122","1.5%","±0.5"
"        Other languages","99,560","±3,943","1.5%","±0.1","268","±137","1.1%","±0.6"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","53","±55","0.2%","±0.2"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","25,264","±1,183","25,264","(X)"
"        American","260,364","±6,504","3.7%","±0.1","519","±279","2.1%","±1.1"
"        Arab","72,487","±3,641","1.0%","±0.1","374","±178","1.5%","±0.7"
"        Czech","12,119","±1,098","0.2%","±0.1","163","±130","0.6%","±0.5"
"        Danish","14,346","±1,162","0.2%","±0.1","115","±62","0.5%","±0.2"
"        Dutch","34,354","±1,922","0.5%","±0.1","358","±337","1.4%","±1.3"
"        English","655,283","±8,406","9.4%","±0.1","2,252","±370","8.9%","±1.4"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","696","±222","2.8%","±0.9"
"        French Canadian","235,524","±4,384","3.4%","±0.1","241","±96","1.0%","±0.4"
"        German","387,135","±7,027","5.5%","±0.1","2,170","±431","8.6%","±1.7"
"        Greek","76,566","±3,218","1.1%","±0.1","207","±106","0.8%","±0.4"
"        Hungarian","19,068","±1,432","0.3%","±0.1","94","±73","0.4%","±0.3"
"        Irish","1,345,219","±11,619","19.2%","±0.2","3,868","±572","15.3%","±2.2"
"        Italian","815,794","±9,186","11.7%","±0.1","2,637","±568","10.4%","±2.1"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","271","±222","1.1%","±0.9"
"        Norwegian","35,032","±1,997","0.5%","±0.1","118","±58","0.5%","±0.2"
"        Polish","283,050","±4,814","4.0%","±0.1","715","±225","2.8%","±0.9"
"        Portuguese","270,183","±5,260","3.9%","±0.1","860","±247","3.4%","±0.9"
"        Russian","91,511","±3,161","1.3%","±0.1","502","±172","2.0%","±0.7"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","136","±75","0.5%","±0.3"
"        Scottish","134,503","±3,385","1.9%","±0.1","442","±170","1.7%","±0.7"
"        Slovak","7,069","±828","0.1%","±0.1","26","±25","0.1%","±0.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","378","±136","1.5%","±0.5"
"        Swedish","102,031","±2,873","1.5%","±0.1","332","±153","1.3%","±0.6"
"        Swiss","10,126","±912","0.1%","±0.1","95","±56","0.4%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","142","±81","0.6%","±0.3"
"        Welsh","23,388","±1,506","0.3%","±0.1","84","±64","0.3%","±0.3"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","362","±188","1.4%","±0.7"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","11,623","±662","11,623","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","11,049","±648","95.1%","±1.3"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","10,669","±652","91.8%","±1.7"
