"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02127!!Estimate","ZCTA5 02127!!Margin of Error","ZCTA5 02127!!Percent","ZCTA5 02127!!Percent Margin of Error"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","7,095","±651","24.8%","±2.0"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","26,590","±1,446","93.0%","±1.6"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","19,788","±1,289","69.2%","±2.6"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","31,092","±1,501","31,092","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","878","±193","2.8%","±0.6"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","35,084","±1,816","35,084","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","2,879","±396","8.2%","±1.1"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","4,117","±595","4,117","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","193","±94","4.7%","±2.1"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","27,961","±1,441","27,961","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","1,608","±295","5.8%","±1.0"
"    65 years and over","1,122,280","±664","1,122,280","(X)","3,006","±413","3,006","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","1,078","±256","35.9%","±6.8"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","34,812","±1,805","34,812","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","28,528","±1,548","81.9%","±2.4"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","6,284","±944","18.1%","±2.4"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","6,221","±935","17.9%","±2.3"
"                Same county","446,141","±8,933","6.4%","±0.1","3,717","±814","10.7%","±2.0"
"                Different county","354,693","±6,215","5.1%","±0.1","2,504","±469","7.2%","±1.4"
"                    Same state","205,752","±5,091","3.0%","±0.1","1,783","±428","5.1%","±1.3"
"                    Different state","148,941","±3,990","2.2%","±0.1","721","±211","2.1%","±0.6"
"            Abroad","61,536","±2,941","0.9%","±0.1","63","±67","0.2%","±0.2"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","35,266","±1,824","35,266","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","30,752","±1,752","87.2%","±1.8"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","30,069","±1,684","85.3%","±1.9"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","20,573","±1,360","58.3%","±2.6"
"                Different state","1,398,292","±9,460","20.0%","±0.1","9,496","±963","26.9%","±2.2"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","683","±266","1.9%","±0.7"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","4,514","±659","12.8%","±1.8"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","4,514","±659","4,514","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","2,890","±516","64.0%","±4.9"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","1,624","±286","36.0%","±4.9"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","5,197","±717","5,197","(X)"
"        Native","209,292","±4,176","209,292","(X)","683","±266","683","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","89","±70","13.0%","±8.7"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","594","±238","87.0%","±8.7"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","4,514","±659","4,514","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","1,092","±268","24.2%","±4.8"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","3,422","±546","75.8%","±4.8"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","4,514","±659","4,514","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","886","±299","19.6%","±5.6"
"        Asia","372,717","±3,581","30.8%","±0.3","1,376","±342","30.5%","±6.4"
"        Africa","113,823","±3,313","9.4%","±0.3","431","±228","9.5%","±4.6"
"        Oceania","4,098","±490","0.3%","±0.1","0","±28","0.0%","±0.9"
"        Latin America","456,601","±7,328","37.7%","±0.5","1,709","±393","37.9%","±7.5"
"        Northern America","28,855","±1,370","2.4%","±0.1","112","±69","2.5%","±1.5"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","33,397","±1,631","33,397","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","27,723","±1,434","83.0%","±2.0"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","5,674","±761","17.0%","±2.0"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","2,745","±516","8.2%","±1.4"
"        Spanish","623,189","±4,858","9.4%","±0.1","2,526","±468","7.6%","±1.4"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","1,392","±338","4.2%","±1.0"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","1,309","±386","3.9%","±1.1"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","359","±209","1.1%","±0.6"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","1,596","±448","4.8%","±1.3"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","886","±300","2.7%","±0.9"
"        Other languages","99,560","±3,943","1.5%","±0.1","243","±119","0.7%","±0.4"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","108","±65","0.3%","±0.2"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","35,266","±1,824","35,266","(X)"
"        American","260,364","±6,504","3.7%","±0.1","835","±250","2.4%","±0.7"
"        Arab","72,487","±3,641","1.0%","±0.1","205","±128","0.6%","±0.4"
"        Czech","12,119","±1,098","0.2%","±0.1","15","±16","0.0%","±0.1"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±28","0.0%","±0.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","212","±118","0.6%","±0.3"
"        English","655,283","±8,406","9.4%","±0.1","2,581","±509","7.3%","±1.4"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","1,082","±270","3.1%","±0.8"
"        French Canadian","235,524","±4,384","3.4%","±0.1","748","±224","2.1%","±0.6"
"        German","387,135","±7,027","5.5%","±0.1","2,460","±483","7.0%","±1.4"
"        Greek","76,566","±3,218","1.1%","±0.1","393","±213","1.1%","±0.6"
"        Hungarian","19,068","±1,432","0.3%","±0.1","150","±100","0.4%","±0.3"
"        Irish","1,345,219","±11,619","19.2%","±0.2","11,711","±1,099","33.2%","±2.8"
"        Italian","815,794","±9,186","11.7%","±0.1","4,681","±619","13.3%","±1.7"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","265","±103","0.8%","±0.3"
"        Norwegian","35,032","±1,997","0.5%","±0.1","208","±117","0.6%","±0.3"
"        Polish","283,050","±4,814","4.0%","±0.1","1,245","±402","3.5%","±1.1"
"        Portuguese","270,183","±5,260","3.9%","±0.1","316","±215","0.9%","±0.6"
"        Russian","91,511","±3,161","1.3%","±0.1","241","±116","0.7%","±0.3"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","111","±51","0.3%","±0.1"
"        Scottish","134,503","±3,385","1.9%","±0.1","486","±216","1.4%","±0.6"
"        Slovak","7,069","±828","0.1%","±0.1","79","±64","0.2%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","591","±309","1.7%","±0.9"
"        Swedish","102,031","±2,873","1.5%","±0.1","315","±138","0.9%","±0.4"
"        Swiss","10,126","±912","0.1%","±0.1","91","±91","0.3%","±0.3"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","103","±95","0.3%","±0.3"
"        Welsh","23,388","±1,506","0.3%","±0.1","155","±178","0.4%","±0.5"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","479","±282","1.4%","±0.8"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","16,799","±719","16,799","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","15,780","±746","93.9%","±1.2"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","15,168","±732","90.3%","±1.8"
