"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01030!!Estimate","ZCTA5 01030!!Margin of Error","ZCTA5 01030!!Percent","ZCTA5 01030!!Percent Margin of Error"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","118","±57","4.1%","±2.0"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","140","±94","4.9%","±3.5"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","817","±238","28.3%","±7.6"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","813","±263","28.2%","±6.7"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","996","±308","34.5%","±7.6"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","9,254","±562","9,254","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","92","±57","1.0%","±0.6"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","260","±115","2.8%","±1.2"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","3,027","±429","32.7%","±4.2"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","1,786","±328","19.3%","±3.3"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,006","±212","10.9%","±2.3"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","1,810","±292","19.6%","±3.0"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","1,273","±299","13.8%","±3.1"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","8,902","±545","96.2%","±1.4"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","3,083","±423","33.3%","±4.0"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","10,364","±702","10,364","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","802","±211","7.7%","±2.1"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","12,606","±850","12,606","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","1,562","±384","12.4%","±2.9"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","2,242","±349","2,242","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","174","±101","7.8%","±4.5"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","8,130","±656","8,130","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","665","±212","8.2%","±2.6"
"    65 years and over","1,122,280","±664","1,122,280","(X)","2,234","±342","2,234","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","723","±226","32.4%","±8.9"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","12,567","±849","12,567","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","12,037","±866","95.8%","±1.5"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","530","±187","4.2%","±1.5"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","491","±182","3.9%","±1.5"
"                Same county","446,141","±8,933","6.4%","±0.1","285","±131","2.3%","±1.1"
"                Different county","354,693","±6,215","5.1%","±0.1","206","±107","1.6%","±0.9"
"                    Same state","205,752","±5,091","3.0%","±0.1","49","±54","0.4%","±0.4"
"                    Different state","148,941","±3,990","2.2%","±0.1","157","±89","1.2%","±0.7"
"            Abroad","61,536","±2,941","0.9%","±0.1","39","±42","0.3%","±0.3"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","12,627","±847","12,627","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","11,984","±875","94.9%","±1.9"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","11,845","±875","93.8%","±2.1"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","9,169","±745","72.6%","±3.7"
"                Different state","1,398,292","±9,460","20.0%","±0.1","2,676","±522","21.2%","±3.7"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","139","±93","1.1%","±0.7"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","643","±235","5.1%","±1.9"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","643","±235","643","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","591","±210","91.9%","±9.4"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","52","±67","8.1%","±9.4"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","782","±260","782","(X)"
"        Native","209,292","±4,176","209,292","(X)","139","±93","139","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","2","±6","1.4%","±5.4"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","137","±95","98.6%","±5.4"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","643","±235","643","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","1","±5","0.2%","±0.8"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","642","±235","99.8%","±0.8"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","643","±235","643","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","351","±179","54.6%","±19.3"
"        Asia","372,717","±3,581","30.8%","±0.3","119","±89","18.5%","±13.4"
"        Africa","113,823","±3,313","9.4%","±0.3","10","±15","1.6%","±2.4"
"        Oceania","4,098","±490","0.3%","±0.1","0","±21","0.0%","±6.0"
"        Latin America","456,601","±7,328","37.7%","±0.5","44","±36","6.8%","±6.5"
"        Northern America","28,855","±1,370","2.4%","±0.1","119","±137","18.5%","±18.6"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","12,156","±848","12,156","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","11,395","±915","93.7%","±2.1"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","761","±238","6.3%","±2.1"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","265","±154","2.2%","±1.3"
"        Spanish","623,189","±4,858","9.4%","±0.1","146","±99","1.2%","±0.8"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","14","±20","0.1%","±0.2"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","516","±226","4.2%","±1.9"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","207","±152","1.7%","±1.3"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","89","±85","0.7%","±0.7"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","34","±44","0.3%","±0.4"
"        Other languages","99,560","±3,943","1.5%","±0.1","10","±15","0.1%","±0.1"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","10","±15","0.1%","±0.1"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","12,627","±847","12,627","(X)"
"        American","260,364","±6,504","3.7%","±0.1","1,059","±518","8.4%","±4.1"
"        Arab","72,487","±3,641","1.0%","±0.1","41","±54","0.3%","±0.4"
"        Czech","12,119","±1,098","0.2%","±0.1","46","±55","0.4%","±0.4"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±21","0.0%","±0.3"
"        Dutch","34,354","±1,922","0.5%","±0.1","28","±37","0.2%","±0.3"
"        English","655,283","±8,406","9.4%","±0.1","1,358","±327","10.8%","±2.6"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","1,530","±483","12.1%","±3.8"
"        French Canadian","235,524","±4,384","3.4%","±0.1","951","±260","7.5%","±2.2"
"        German","387,135","±7,027","5.5%","±0.1","506","±181","4.0%","±1.5"
"        Greek","76,566","±3,218","1.1%","±0.1","171","±165","1.4%","±1.3"
"        Hungarian","19,068","±1,432","0.3%","±0.1","47","±34","0.4%","±0.3"
"        Irish","1,345,219","±11,619","19.2%","±0.2","3,057","±826","24.2%","±5.8"
"        Italian","815,794","±9,186","11.7%","±0.1","2,293","±743","18.2%","±5.3"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","69","±70","0.5%","±0.5"
"        Norwegian","35,032","±1,997","0.5%","±0.1","138","±134","1.1%","±1.1"
"        Polish","283,050","±4,814","4.0%","±0.1","1,179","±253","9.3%","±2.0"
"        Portuguese","270,183","±5,260","3.9%","±0.1","312","±264","2.5%","±2.1"
"        Russian","91,511","±3,161","1.3%","±0.1","354","±270","2.8%","±2.2"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","64","±55","0.5%","±0.4"
"        Scottish","134,503","±3,385","1.9%","±0.1","220","±95","1.7%","±0.8"
"        Slovak","7,069","±828","0.1%","±0.1","0","±21","0.0%","±0.3"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","77","±106","0.6%","±0.8"
"        Swedish","102,031","±2,873","1.5%","±0.1","46","±39","0.4%","±0.3"
"        Swiss","10,126","±912","0.1%","±0.1","39","±58","0.3%","±0.5"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","124","±120","1.0%","±0.9"
"        Welsh","23,388","±1,506","0.3%","±0.1","18","±28","0.1%","±0.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","11","±17","0.1%","±0.1"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","4,994","±291","4,994","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","4,727","±296","94.7%","±2.5"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","4,531","±284","90.7%","±3.8"
