"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02155!!Estimate","ZCTA5 02155!!Margin of Error","ZCTA5 02155!!Percent","ZCTA5 02155!!Percent Margin of Error"
"            3 or 4 years","5,630","±671","4.5%","±0.5","20","±33","4.8%","±8.0"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±31","0.0%","±9.1"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","92","±73","92","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","74","±69","80.4%","±26.7"
"        Who are married","19,550","±1,487","64.5%","±2.5","18","±24","19.6%","±26.7"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","16,031","±973","16,031","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","696","±249","4.3%","±1.6"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","563","±211","3.5%","±1.3"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","3,182","±428","19.8%","±2.3"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","2,151","±406","13.4%","±2.4"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","9,439","±839","58.9%","±3.6"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","44,323","±829","44,323","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","1,221","±323","2.8%","±0.7"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","1,583","±338","3.6%","±0.8"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","9,249","±709","20.9%","±1.6"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","5,169","±465","11.7%","±1.0"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","2,381","±425","5.4%","±1.0"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","13,253","±898","29.9%","±1.8"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","11,467","±851","25.9%","±1.9"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","41,519","±936","93.7%","±1.0"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","24,720","±1,074","55.8%","±2.0"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","54,296","±815","54,296","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","1,775","±353","3.3%","±0.7"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","62,478","±454","62,478","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","4,764","±510","7.6%","±0.8"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","8,632","±666","8,632","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","193","±110","2.2%","±1.3"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","45,248","±1,050","45,248","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","2,386","±379","5.3%","±0.8"
"    65 years and over","1,122,280","±664","1,122,280","(X)","8,598","±792","8,598","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","2,185","±363","25.4%","±4.2"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","62,483","±452","62,483","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","52,248","±992","83.6%","±1.7"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","10,235","±1,067","16.4%","±1.7"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","9,325","±1,048","14.9%","±1.6"
"                Same county","446,141","±8,933","6.4%","±0.1","5,072","±919","8.1%","±1.5"
"                Different county","354,693","±6,215","5.1%","±0.1","4,253","±588","6.8%","±0.9"
"                    Same state","205,752","±5,091","3.0%","±0.1","1,655","±329","2.6%","±0.5"
"                    Different state","148,941","±3,990","2.2%","±0.1","2,598","±505","4.2%","±0.8"
"            Abroad","61,536","±2,941","0.9%","±0.1","910","±323","1.5%","±0.5"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","62,996","±430","62,996","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","48,999","±1,243","77.8%","±1.8"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","47,682","±1,272","75.7%","±1.8"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","32,685","±1,358","51.9%","±2.1"
"                Different state","1,398,292","±9,460","20.0%","±0.1","14,997","±995","23.8%","±1.5"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","1,317","±450","2.1%","±0.7"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","13,997","±1,101","22.2%","±1.8"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","13,997","±1,101","13,997","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","7,495","±809","53.5%","±5.6"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","6,502","±1,077","46.5%","±5.6"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","15,314","±1,134","15,314","(X)"
"        Native","209,292","±4,176","209,292","(X)","1,317","±450","1,317","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","495","±335","37.6%","±16.7"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","822","±253","62.4%","±16.7"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","13,997","±1,101","13,997","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","5,146","±788","36.8%","±4.3"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","8,851","±838","63.2%","±4.3"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","13,997","±1,101","13,997","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","2,915","±587","20.8%","±4.0"
"        Asia","372,717","±3,581","30.8%","±0.3","5,514","±728","39.4%","±4.1"
"        Africa","113,823","±3,313","9.4%","±0.3","531","±319","3.8%","±2.3"
"        Oceania","4,098","±490","0.3%","±0.1","67","±54","0.5%","±0.4"
"        Latin America","456,601","±7,328","37.7%","±0.5","4,628","±902","33.1%","±5.6"
"        Northern America","28,855","±1,370","2.4%","±0.1","342","±199","2.4%","±1.5"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","60,420","±608","60,420","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","42,943","±1,441","71.1%","±2.2"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","17,477","±1,307","28.9%","±2.2"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","5,685","±1,071","9.4%","±1.8"
"        Spanish","623,189","±4,858","9.4%","±0.1","3,757","±979","6.2%","±1.6"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","1,131","±735","1.9%","±1.2"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","9,242","±975","15.3%","±1.6"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","2,800","±489","4.6%","±0.8"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","3,956","±719","6.5%","±1.2"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","1,625","±516","2.7%","±0.9"
"        Other languages","99,560","±3,943","1.5%","±0.1","522","±229","0.9%","±0.4"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","129","±135","0.2%","±0.2"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","62,996","±430","62,996","(X)"
"        American","260,364","±6,504","3.7%","±0.1","2,601","±605","4.1%","±1.0"
"        Arab","72,487","±3,641","1.0%","±0.1","640","±214","1.0%","±0.3"
"        Czech","12,119","±1,098","0.2%","±0.1","25","±29","0.0%","±0.1"
"        Danish","14,346","±1,162","0.2%","±0.1","97","±69","0.2%","±0.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","170","±115","0.3%","±0.2"
"        English","655,283","±8,406","9.4%","±0.1","3,774","±611","6.0%","±1.0"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","1,532","±311","2.4%","±0.5"
"        French Canadian","235,524","±4,384","3.4%","±0.1","1,282","±295","2.0%","±0.5"
"        German","387,135","±7,027","5.5%","±0.1","3,840","±661","6.1%","±1.1"
"        Greek","76,566","±3,218","1.1%","±0.1","526","±214","0.8%","±0.3"
"        Hungarian","19,068","±1,432","0.3%","±0.1","169","±105","0.3%","±0.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","11,743","±1,038","18.6%","±1.6"
"        Italian","815,794","±9,186","11.7%","±0.1","10,980","±1,238","17.4%","±2.0"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","232","±125","0.4%","±0.2"
"        Norwegian","35,032","±1,997","0.5%","±0.1","110","±72","0.2%","±0.1"
"        Polish","283,050","±4,814","4.0%","±0.1","1,980","±543","3.1%","±0.9"
"        Portuguese","270,183","±5,260","3.9%","±0.1","1,397","±443","2.2%","±0.7"
"        Russian","91,511","±3,161","1.3%","±0.1","979","±338","1.6%","±0.5"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","299","±133","0.5%","±0.2"
"        Scottish","134,503","±3,385","1.9%","±0.1","1,309","±366","2.1%","±0.6"
"        Slovak","7,069","±828","0.1%","±0.1","12","±16","0.0%","±0.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","807","±376","1.3%","±0.6"
"        Swedish","102,031","±2,873","1.5%","±0.1","508","±128","0.8%","±0.2"
"        Swiss","10,126","±912","0.1%","±0.1","10","±14","0.0%","±0.1"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","127","±83","0.2%","±0.1"
"        Welsh","23,388","±1,506","0.3%","±0.1","175","±85","0.3%","±0.1"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","3,062","±671","4.9%","±1.1"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","24,771","±665","24,771","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","23,532","±684","95.0%","±1.1"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","22,939","±648","92.6%","±1.3"
