"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01081!!Estimate","ZCTA5 01081!!Margin of Error","ZCTA5 01081!!Percent","ZCTA5 01081!!Percent Margin of Error"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","670","±104","670","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","146","±70","21.8%","±8.5"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","378","±69","56.4%","±8.1"
"        Separated","55,256","±1,859","1.8%","±0.1","7","±8","1.0%","±1.2"
"        Widowed","239,073","±3,906","7.9%","±0.1","44","±24","6.6%","±3.5"
"        Divorced","324,764","±4,024","10.7%","±0.1","95","±31","14.2%","±4.8"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","10","±14","10","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","0","±13","0.0%","±100.0"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","0","±226","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","29","±41","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±461","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","0","±334","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","50","±69","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","8","±8","8","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","0","±13","0.0%","±100.0"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±13","0.0%","±100.0"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±13","0.0%","±100.0"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±13","0.0%","±100.0"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±13","0.0%","±100.0"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","0","±13","0","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","0","±13","-","**"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±13","-","**"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","414","±135","414","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","24","±15","5.8%","±3.9"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","31","±24","7.5%","±4.9"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","213","±100","51.4%","±13.6"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","80","±47","19.3%","±10.7"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","66","±36","15.9%","±7.3"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","1,245","±143","1,245","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","8","±9","0.6%","±0.7"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","59","±30","4.7%","±2.4"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","453","±100","36.4%","±7.2"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","240","±68","19.3%","±5.1"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","135","±47","10.8%","±3.9"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","200","±57","16.1%","±4.0"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","150","±81","12.0%","±6.0"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","1,178","±141","94.6%","±2.7"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","350","±101","28.1%","±6.7"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","1,328","±153","1,328","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","178","±54","13.4%","±3.6"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","1,748","±231","1,748","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","162","±51","9.3%","±3.0"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","420","±121","420","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","40","±39","9.5%","±8.8"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","1,077","±144","1,077","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","54","±25","5.0%","±2.5"
"    65 years and over","1,122,280","±664","1,122,280","(X)","251","±66","251","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","68","±31","27.1%","±9.9"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","1,738","±231","1,738","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","1,664","±224","95.7%","±2.4"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","74","±42","4.3%","±2.4"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","65","±41","3.7%","±2.3"
"                Same county","446,141","±8,933","6.4%","±0.1","52","±40","3.0%","±2.3"
"                Different county","354,693","±6,215","5.1%","±0.1","13","±12","0.7%","±0.7"
"                    Same state","205,752","±5,091","3.0%","±0.1","10","±9","0.6%","±0.5"
"                    Different state","148,941","±3,990","2.2%","±0.1","3","±6","0.2%","±0.3"
"            Abroad","61,536","±2,941","0.9%","±0.1","9","±15","0.5%","±0.8"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","1,748","±231","1,748","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","1,722","±226","98.5%","±0.9"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","1,707","±224","97.7%","±1.3"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","1,287","±174","73.6%","±4.6"
"                Different state","1,398,292","±9,460","20.0%","±0.1","420","±109","24.0%","±5.0"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","15","±18","0.9%","±1.0"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","26","±16","1.5%","±0.9"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","26","±16","26","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","17","±15","65.4%","±31.4"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","9","±9","34.6%","±31.4"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","41","±24","41","(X)"
"        Native","209,292","±4,176","209,292","(X)","15","±18","15","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","0","±13","0.0%","±84.9"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","15","±18","100.0%","±84.9"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","26","±16","26","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","6","±7","23.1%","±23.8"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","20","±15","76.9%","±23.8"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","26","±16","26","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","18","±15","69.2%","±27.7"
"        Asia","372,717","±3,581","30.8%","±0.3","0","±13","0.0%","±64.5"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±13","0.0%","±64.5"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±64.5"
"        Latin America","456,601","±7,328","37.7%","±0.5","5","±7","19.2%","±22.1"
"        Northern America","28,855","±1,370","2.4%","±0.1","3","±4","11.5%","±19.0"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","1,641","±219","1,641","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","1,620","±220","98.7%","±1.0"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","21","±17","1.3%","±1.0"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","12","±13","0.7%","±0.8"
"        Spanish","623,189","±4,858","9.4%","±0.1","4","±5","0.2%","±0.3"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","0","±13","0.0%","±2.4"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","15","±15","0.9%","±0.9"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","12","±13","0.7%","±0.8"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","0","±13","0.0%","±2.4"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","0","±13","0.0%","±2.4"
"        Other languages","99,560","±3,943","1.5%","±0.1","2","±4","0.1%","±0.2"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±13","0.0%","±2.4"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","1,748","±231","1,748","(X)"
"        American","260,364","±6,504","3.7%","±0.1","249","±135","14.2%","±7.1"
"        Arab","72,487","±3,641","1.0%","±0.1","17","±17","1.0%","±1.0"
"        Czech","12,119","±1,098","0.2%","±0.1","4","±6","0.2%","±0.3"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±13","0.0%","±2.3"
"        Dutch","34,354","±1,922","0.5%","±0.1","0","±13","0.0%","±2.3"
"        English","655,283","±8,406","9.4%","±0.1","260","±77","14.9%","±4.5"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","246","±98","14.1%","±5.6"
"        French Canadian","235,524","±4,384","3.4%","±0.1","120","±61","6.9%","±3.7"
"        German","387,135","±7,027","5.5%","±0.1","106","±67","6.1%","±3.8"
"        Greek","76,566","±3,218","1.1%","±0.1","48","±45","2.7%","±2.4"
"        Hungarian","19,068","±1,432","0.3%","±0.1","6","±7","0.3%","±0.4"
"        Irish","1,345,219","±11,619","19.2%","±0.2","398","±121","22.8%","±5.8"
"        Italian","815,794","±9,186","11.7%","±0.1","146","±54","8.4%","±3.2"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","14","±17","0.8%","±1.0"
"        Norwegian","35,032","±1,997","0.5%","±0.1","11","±15","0.6%","±0.9"
"        Polish","283,050","±4,814","4.0%","±0.1","240","±99","13.7%","±5.4"
"        Portuguese","270,183","±5,260","3.9%","±0.1","42","±33","2.4%","±1.9"
"        Russian","91,511","±3,161","1.3%","±0.1","8","±8","0.5%","±0.5"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","24","±30","1.4%","±1.7"
"        Scottish","134,503","±3,385","1.9%","±0.1","45","±18","2.6%","±1.1"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±2.3"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±13","0.0%","±2.3"
"        Swedish","102,031","±2,873","1.5%","±0.1","58","±49","3.3%","±2.8"
"        Swiss","10,126","±912","0.1%","±0.1","0","±13","0.0%","±2.3"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","3","±5","0.2%","±0.3"
"        Welsh","23,388","±1,506","0.3%","±0.1","10","±11","0.6%","±0.7"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","5","±7","0.3%","±0.4"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","708","±79","708","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","690","±79","97.5%","±1.3"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","681","±79","96.2%","±2.1"
