"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01770!!Estimate","ZCTA5 01770!!Margin of Error","ZCTA5 01770!!Percent","ZCTA5 01770!!Percent Margin of Error"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","4,406","±21","4,406","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","134","±74","3.0%","±1.7"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","1,229","±153","1,229","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","21","±23","1.7%","±1.9"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","2,475","±134","2,475","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","38","±37","1.5%","±1.5"
"    65 years and over","1,122,280","±664","1,122,280","(X)","702","±130","702","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","75","±52","10.7%","±6.8"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","4,347","±56","4,347","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","4,088","±153","94.0%","±3.4"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","259","±147","6.0%","±3.4"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","259","±147","6.0%","±3.4"
"                Same county","446,141","±8,933","6.4%","±0.1","104","±87","2.4%","±2.0"
"                Different county","354,693","±6,215","5.1%","±0.1","155","±114","3.6%","±2.6"
"                    Same state","205,752","±5,091","3.0%","±0.1","61","±57","1.4%","±1.3"
"                    Different state","148,941","±3,990","2.2%","±0.1","94","±105","2.2%","±2.4"
"            Abroad","61,536","±2,941","0.9%","±0.1","0","±13","0.0%","±0.9"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","4,406","±21","4,406","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","4,039","±181","91.7%","±4.0"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","3,976","±194","90.2%","±4.3"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","2,093","±202","47.5%","±4.6"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,883","±222","42.7%","±5.0"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","63","±74","1.4%","±1.7"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","367","±178","8.3%","±4.0"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","367","±178","367","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","185","±76","50.4%","±26.9"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","182","±165","49.6%","±26.9"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","430","±190","430","(X)"
"        Native","209,292","±4,176","209,292","(X)","63","±74","63","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","56","±73","88.9%","±26.0"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","7","±11","11.1%","±26.0"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","367","±178","367","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","21","±23","5.7%","±6.8"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","346","±176","94.3%","±6.8"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","367","±178","367","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","178","±162","48.5%","±28.0"
"        Asia","372,717","±3,581","30.8%","±0.3","179","±88","48.8%","±27.1"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±13","0.0%","±10.3"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±10.3"
"        Latin America","456,601","±7,328","37.7%","±0.5","10","±14","2.7%","±4.0"
"        Northern America","28,855","±1,370","2.4%","±0.1","0","±13","0.0%","±10.3"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","4,146","±152","4,146","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","3,538","±247","85.3%","±4.9"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","608","±201","14.7%","±4.9"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","50","±50","1.2%","±1.2"
"        Spanish","623,189","±4,858","9.4%","±0.1","109","±73","2.6%","±1.8"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","0","±13","0.0%","±1.0"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","340","±164","8.2%","±3.9"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","0","±13","0.0%","±1.0"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","159","±116","3.8%","±2.8"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","50","±50","1.2%","±1.2"
"        Other languages","99,560","±3,943","1.5%","±0.1","0","±13","0.0%","±1.0"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±13","0.0%","±1.0"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","4,406","±21","4,406","(X)"
"        American","260,364","±6,504","3.7%","±0.1","230","±124","5.2%","±2.8"
"        Arab","72,487","±3,641","1.0%","±0.1","34","±39","0.8%","±0.9"
"        Czech","12,119","±1,098","0.2%","±0.1","108","±80","2.5%","±1.8"
"        Danish","14,346","±1,162","0.2%","±0.1","13","±21","0.3%","±0.5"
"        Dutch","34,354","±1,922","0.5%","±0.1","57","±42","1.3%","±0.9"
"        English","655,283","±8,406","9.4%","±0.1","960","±297","21.8%","±6.7"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","205","±105","4.7%","±2.4"
"        French Canadian","235,524","±4,384","3.4%","±0.1","97","±78","2.2%","±1.8"
"        German","387,135","±7,027","5.5%","±0.1","553","±186","12.6%","±4.2"
"        Greek","76,566","±3,218","1.1%","±0.1","74","±65","1.7%","±1.5"
"        Hungarian","19,068","±1,432","0.3%","±0.1","53","±87","1.2%","±2.0"
"        Irish","1,345,219","±11,619","19.2%","±0.2","584","±163","13.3%","±3.7"
"        Italian","815,794","±9,186","11.7%","±0.1","501","±199","11.4%","±4.5"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","34","±41","0.8%","±0.9"
"        Norwegian","35,032","±1,997","0.5%","±0.1","34","±42","0.8%","±1.0"
"        Polish","283,050","±4,814","4.0%","±0.1","277","±183","6.3%","±4.2"
"        Portuguese","270,183","±5,260","3.9%","±0.1","0","±13","0.0%","±0.9"
"        Russian","91,511","±3,161","1.3%","±0.1","61","±47","1.4%","±1.1"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","28","±26","0.6%","±0.6"
"        Scottish","134,503","±3,385","1.9%","±0.1","103","±73","2.3%","±1.7"
"        Slovak","7,069","±828","0.1%","±0.1","35","±30","0.8%","±0.7"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±13","0.0%","±0.9"
"        Swedish","102,031","±2,873","1.5%","±0.1","95","±65","2.2%","±1.5"
"        Swiss","10,126","±912","0.1%","±0.1","0","±13","0.0%","±0.9"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","4","±10","0.1%","±0.2"
"        Welsh","23,388","±1,506","0.3%","±0.1","34","±39","0.8%","±0.9"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±13","0.0%","±0.9"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","1,515","±91","1,515","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","1,447","±98","95.5%","±3.6"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","1,424","±93","94.0%","±4.5"
