"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02110!!Estimate","ZCTA5 02110!!Margin of Error","ZCTA5 02110!!Percent","ZCTA5 02110!!Percent Margin of Error"
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","2,052","±411","2,052","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","0","±13","0.0%","±1.9"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","45","±57","2.2%","±2.8"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","22","±36","1.1%","±1.8"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","127","±88","6.2%","±4.3"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","81","±54","3.9%","±2.8"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","748","±260","36.5%","±8.0"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","1,029","±229","50.1%","±6.7"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","2,007","±413","97.8%","±2.8"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","1,777","±414","86.6%","±6.1"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","2,124","±410","2,124","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","94","±58","4.4%","±2.8"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","2,307","±451","2,307","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","194","±87","8.4%","±3.8"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","183","±114","183","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","0","±13","0.0%","±19.5"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","1,281","±243","1,281","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","55","±42","4.3%","±3.0"
"    65 years and over","1,122,280","±664","1,122,280","(X)","843","±388","843","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","139","±84","16.5%","±11.8"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","2,307","±451","2,307","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","1,967","±488","85.3%","±7.3"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","340","±149","14.7%","±7.3"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","313","±145","13.6%","±7.0"
"                Same county","446,141","±8,933","6.4%","±0.1","75","±75","3.3%","±3.4"
"                Different county","354,693","±6,215","5.1%","±0.1","238","±116","10.3%","±5.5"
"                    Same state","205,752","±5,091","3.0%","±0.1","142","±84","6.2%","±4.0"
"                    Different state","148,941","±3,990","2.2%","±0.1","96","±65","4.2%","±2.9"
"            Abroad","61,536","±2,941","0.9%","±0.1","27","±47","1.2%","±2.0"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","2,307","±451","2,307","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","1,817","±353","78.8%","±7.8"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","1,817","±353","78.8%","±7.8"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","1,147","±299","49.7%","±8.7"
"                Different state","1,398,292","±9,460","20.0%","±0.1","670","±220","29.0%","±9.3"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","0","±13","0.0%","±1.7"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","490","±225","21.2%","±7.8"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","490","±225","490","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","305","±199","62.2%","±21.3"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","185","±104","37.8%","±21.3"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","490","±225","490","(X)"
"        Native","209,292","±4,176","209,292","(X)","0","±13","0","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","0","±13","-","**"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","0","±13","-","**"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","490","±225","490","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","68","±64","13.9%","±13.5"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","422","±219","86.1%","±13.5"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","490","±225","490","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","258","±186","52.7%","±23.8"
"        Asia","372,717","±3,581","30.8%","±0.3","140","±91","28.6%","±16.6"
"        Africa","113,823","±3,313","9.4%","±0.3","19","±27","3.9%","±5.2"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±7.8"
"        Latin America","456,601","±7,328","37.7%","±0.5","38","±44","7.8%","±9.4"
"        Northern America","28,855","±1,370","2.4%","±0.1","35","±52","7.1%","±10.7"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","2,233","±431","2,233","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","1,916","±427","85.8%","±6.8"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","317","±154","14.2%","±6.8"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","25","±39","1.1%","±1.8"
"        Spanish","623,189","±4,858","9.4%","±0.1","38","±44","1.7%","±1.9"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","0","±13","0.0%","±1.8"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","185","±105","8.3%","±4.7"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","0","±13","0.0%","±1.8"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","67","±91","3.0%","±4.0"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","25","±39","1.1%","±1.8"
"        Other languages","99,560","±3,943","1.5%","±0.1","27","±47","1.2%","±2.1"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±13","0.0%","±1.8"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","2,307","±451","2,307","(X)"
"        American","260,364","±6,504","3.7%","±0.1","324","±185","14.0%","±7.8"
"        Arab","72,487","±3,641","1.0%","±0.1","47","±56","2.0%","±2.4"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±13","0.0%","±1.7"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±13","0.0%","±1.7"
"        Dutch","34,354","±1,922","0.5%","±0.1","0","±13","0.0%","±1.7"
"        English","655,283","±8,406","9.4%","±0.1","270","±207","11.7%","±7.4"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","102","±75","4.4%","±3.3"
"        French Canadian","235,524","±4,384","3.4%","±0.1","25","±27","1.1%","±1.2"
"        German","387,135","±7,027","5.5%","±0.1","173","±125","7.5%","±5.4"
"        Greek","76,566","±3,218","1.1%","±0.1","20","±33","0.9%","±1.5"
"        Hungarian","19,068","±1,432","0.3%","±0.1","14","±23","0.6%","±1.0"
"        Irish","1,345,219","±11,619","19.2%","±0.2","492","±204","21.3%","±8.2"
"        Italian","815,794","±9,186","11.7%","±0.1","256","±118","11.1%","±5.6"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","0","±13","0.0%","±1.7"
"        Norwegian","35,032","±1,997","0.5%","±0.1","0","±13","0.0%","±1.7"
"        Polish","283,050","±4,814","4.0%","±0.1","138","±171","6.0%","±6.6"
"        Portuguese","270,183","±5,260","3.9%","±0.1","28","±47","1.2%","±2.1"
"        Russian","91,511","±3,161","1.3%","±0.1","20","±22","0.9%","±1.0"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","0","±13","0.0%","±1.7"
"        Scottish","134,503","±3,385","1.9%","±0.1","33","±38","1.4%","±1.7"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±1.7"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±13","0.0%","±1.7"
"        Swedish","102,031","±2,873","1.5%","±0.1","28","±33","1.2%","±1.4"
"        Swiss","10,126","±912","0.1%","±0.1","0","±13","0.0%","±1.7"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","14","±22","0.6%","±1.0"
"        Welsh","23,388","±1,506","0.3%","±0.1","0","±13","0.0%","±1.7"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±13","0.0%","±1.7"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","1,282","±219","1,282","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","1,282","±219","100.0%","±3.1"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","1,255","±214","97.9%","±2.5"
