"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01106!!Estimate","ZCTA5 01106!!Margin of Error","ZCTA5 01106!!Percent","ZCTA5 01106!!Percent Margin of Error"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","18","±29","18","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","9","±14","50.0%","±6.9"
"        Who are married","19,550","±1,487","64.5%","±2.5","18","±29","100.0%","±77.5"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","4,364","±335","4,364","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","227","±106","5.2%","±2.5"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","280","±100","6.4%","±2.4"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","1,837","±286","42.1%","±5.2"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","1,000","±231","22.9%","±4.7"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","1,020","±209","23.4%","±4.4"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","11,167","±375","11,167","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","115","±91","1.0%","±0.8"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","253","±101","2.3%","±0.9"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","1,306","±278","11.7%","±2.3"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","1,745","±377","15.6%","±3.4"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","833","±246","7.5%","±2.3"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","3,515","±421","31.5%","±3.7"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","3,400","±431","30.4%","±3.5"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","10,799","±397","96.7%","±1.4"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","6,915","±537","61.9%","±4.1"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","12,195","±394","12,195","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","629","±125","5.2%","±1.0"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","15,952","±205","15,952","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","1,458","±262","9.1%","±1.6"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","3,955","±313","3,955","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","96","±67","2.4%","±1.7"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","8,562","±415","8,562","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","452","±176","5.3%","±1.9"
"    65 years and over","1,122,280","±664","1,122,280","(X)","3,435","±430","3,435","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","910","±184","26.5%","±5.3"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","15,920","±263","15,920","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","14,385","±616","90.4%","±3.4"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","1,535","±546","9.6%","±3.4"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","1,465","±540","9.2%","±3.4"
"                Same county","446,141","±8,933","6.4%","±0.1","759","±428","4.8%","±2.7"
"                Different county","354,693","±6,215","5.1%","±0.1","706","±252","4.4%","±1.6"
"                    Same state","205,752","±5,091","3.0%","±0.1","331","±159","2.1%","±1.0"
"                    Different state","148,941","±3,990","2.2%","±0.1","375","±176","2.4%","±1.1"
"            Abroad","61,536","±2,941","0.9%","±0.1","70","±48","0.4%","±0.3"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","16,150","±188","16,150","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","14,033","±554","86.9%","±3.3"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","13,705","±572","84.9%","±3.5"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","8,844","±698","54.8%","±4.3"
"                Different state","1,398,292","±9,460","20.0%","±0.1","4,861","±477","30.1%","±2.9"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","328","±141","2.0%","±0.9"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","2,117","±541","13.1%","±3.3"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","2,117","±541","2,117","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","1,815","±515","85.7%","±5.5"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","302","±115","14.3%","±5.5"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","2,445","±564","2,445","(X)"
"        Native","209,292","±4,176","209,292","(X)","328","±141","328","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","76","±56","23.2%","±14.3"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","252","±116","76.8%","±14.3"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","2,117","±541","2,117","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","318","±145","15.0%","±7.0"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","1,799","±517","85.0%","±7.0"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","2,117","±541","2,117","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","607","±281","28.7%","±10.4"
"        Asia","372,717","±3,581","30.8%","±0.3","994","±342","47.0%","±14.8"
"        Africa","113,823","±3,313","9.4%","±0.3","31","±31","1.5%","±1.6"
"        Oceania","4,098","±490","0.3%","±0.1","10","±21","0.5%","±1.0"
"        Latin America","456,601","±7,328","37.7%","±0.5","276","±165","13.0%","±7.6"
"        Northern America","28,855","±1,370","2.4%","±0.1","199","±218","9.4%","±9.1"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","15,260","±351","15,260","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","13,213","±535","86.6%","±3.3"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","2,047","±518","13.4%","±3.3"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","585","±222","3.8%","±1.4"
"        Spanish","623,189","±4,858","9.4%","±0.1","368","±240","2.4%","±1.6"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","98","±98","0.6%","±0.6"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","1,276","±366","8.4%","±2.4"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","315","±172","2.1%","±1.1"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","322","±157","2.1%","±1.0"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","162","±105","1.1%","±0.7"
"        Other languages","99,560","±3,943","1.5%","±0.1","81","±42","0.5%","±0.3"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","10","±13","0.1%","±0.1"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","16,150","±188","16,150","(X)"
"        American","260,364","±6,504","3.7%","±0.1","761","±316","4.7%","±1.9"
"        Arab","72,487","±3,641","1.0%","±0.1","111","±98","0.7%","±0.6"
"        Czech","12,119","±1,098","0.2%","±0.1","31","±33","0.2%","±0.2"
"        Danish","14,346","±1,162","0.2%","±0.1","7","±11","0.0%","±0.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","211","±270","1.3%","±1.7"
"        English","655,283","±8,406","9.4%","±0.1","1,516","±405","9.4%","±2.5"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","910","±311","5.6%","±1.9"
"        French Canadian","235,524","±4,384","3.4%","±0.1","597","±251","3.7%","±1.6"
"        German","387,135","±7,027","5.5%","±0.1","1,439","±326","8.9%","±2.0"
"        Greek","76,566","±3,218","1.1%","±0.1","498","±272","3.1%","±1.7"
"        Hungarian","19,068","±1,432","0.3%","±0.1","31","±29","0.2%","±0.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","3,285","±468","20.3%","±2.9"
"        Italian","815,794","±9,186","11.7%","±0.1","2,028","±421","12.6%","±2.6"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","230","±243","1.4%","±1.5"
"        Norwegian","35,032","±1,997","0.5%","±0.1","0","±21","0.0%","±0.2"
"        Polish","283,050","±4,814","4.0%","±0.1","1,726","±466","10.7%","±2.9"
"        Portuguese","270,183","±5,260","3.9%","±0.1","66","±51","0.4%","±0.3"
"        Russian","91,511","±3,161","1.3%","±0.1","491","±189","3.0%","±1.2"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","197","±114","1.2%","±0.7"
"        Scottish","134,503","±3,385","1.9%","±0.1","314","±151","1.9%","±0.9"
"        Slovak","7,069","±828","0.1%","±0.1","6","±9","0.0%","±0.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","63","±71","0.4%","±0.4"
"        Swedish","102,031","±2,873","1.5%","±0.1","92","±56","0.6%","±0.3"
"        Swiss","10,126","±912","0.1%","±0.1","26","±31","0.2%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","28","±37","0.2%","±0.2"
"        Welsh","23,388","±1,506","0.3%","±0.1","9","±13","0.1%","±0.1"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","47","±65","0.3%","±0.4"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","6,015","±339","6,015","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","5,785","±335","96.2%","±1.4"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","5,564","±359","92.5%","±2.3"
