"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01826!!Estimate","ZCTA5 01826!!Margin of Error","ZCTA5 01826!!Percent","ZCTA5 01826!!Percent Margin of Error"
"        Householder","2,714,448","±4,158","40.2%","±0.1","12,350","±428","38.3%","±1.3"
"        Spouse","1,264,620","±9,080","18.7%","±0.1","6,497","±404","20.1%","±1.2"
"        Unmarried partner","201,007","±3,828","3.0%","±0.1","670","±188","2.1%","±0.6"
"        Child","1,898,296","±5,188","28.1%","±0.1","10,143","±563","31.4%","±1.7"
"        Other relatives","394,812","±8,541","5.9%","±0.1","1,917","±454","5.9%","±1.4"
"        Other nonrelatives","271,643","±6,161","4.0%","±0.1","708","±246","2.2%","±0.8"
"MARITAL STATUS","","","","","","","",""
"    Males 15 years and over","2,831,580","±492","2,831,580","(X)","13,150","±557","13,150","(X)"
"        Never married","1,113,128","±7,242","39.3%","±0.3","4,824","±604","36.7%","±3.6"
"        Now married, except separated","1,388,255","±8,794","49.0%","±0.3","6,941","±405","52.8%","±3.7"
"        Separated","37,600","±1,670","1.3%","±0.1","272","±193","2.1%","±1.4"
"        Widowed","65,484","±1,934","2.3%","±0.1","334","±151","2.5%","±1.1"
"        Divorced","227,113","±4,005","8.0%","±0.1","779","±289","5.9%","±2.2"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","13,695","±538","13,695","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","4,229","±554","30.9%","±3.2"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","6,900","±398","50.4%","±3.7"
"        Separated","55,256","±1,859","1.8%","±0.1","113","±105","0.8%","±0.8"
"        Widowed","239,073","±3,906","7.9%","±0.1","1,264","±267","9.2%","±2.0"
"        Divorced","324,764","±4,024","10.7%","±0.1","1,189","±293","8.7%","±2.0"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","303","±133","303","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","124","±116","40.9%","±27.8"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","32","±29","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","42","±18","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±34","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","80","±42","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","27","±21","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","812","±292","812","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","39","±43","4.8%","±5.4"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","2","±5","0.2%","±0.6"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±28","0.0%","±4.8"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±28","0.0%","±4.8"
"            5 or more years","13,647","±1,024","10.9%","±0.8","37","±42","4.6%","±5.4"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","39","±43","39","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","25","±33","64.1%","±46.6"
"        Who are married","19,550","±1,487","64.5%","±2.5","18","±28","46.2%","±53.8"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","7,817","±563","7,817","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","358","±146","4.6%","±2.0"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","121","±72","1.5%","±0.9"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","3,695","±483","47.3%","±5.1"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","1,943","±350","24.9%","±4.2"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","1,700","±374","21.7%","±4.2"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","22,775","±605","22,775","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","592","±218","2.6%","±0.9"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","1,125","±280","4.9%","±1.2"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","7,887","±819","34.6%","±3.4"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","3,825","±437","16.8%","±1.9"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","1,878","±372","8.2%","±1.7"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","5,476","±655","24.0%","±2.8"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","1,992","±407","8.7%","±1.8"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","21,058","±651","92.5%","±1.6"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","7,468","±719","32.8%","±3.0"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","25,414","±464","25,414","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","1,733","±389","6.8%","±1.5"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","32,272","±117","32,272","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","4,134","±526","12.8%","±1.6"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","6,862","±463","6,862","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","148","±114","2.2%","±1.6"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","20,160","±613","20,160","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","2,104","±376","10.4%","±1.8"
"    65 years and over","1,122,280","±664","1,122,280","(X)","5,250","±618","5,250","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","1,882","±408","35.8%","±5.9"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","32,111","±150","32,111","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","29,848","±595","93.0%","±1.9"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","2,263","±618","7.0%","±1.9"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","2,257","±620","7.0%","±1.9"
"                Same county","446,141","±8,933","6.4%","±0.1","1,392","±526","4.3%","±1.6"
"                Different county","354,693","±6,215","5.1%","±0.1","865","±267","2.7%","±0.8"
"                    Same state","205,752","±5,091","3.0%","±0.1","590","±232","1.8%","±0.7"
"                    Different state","148,941","±3,990","2.2%","±0.1","275","±173","0.9%","±0.5"
"            Abroad","61,536","±2,941","0.9%","±0.1","6","±9","0.0%","±0.1"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","32,313","±111","32,313","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","29,342","±679","90.8%","±2.1"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","29,015","±747","89.8%","±2.3"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","25,722","±808","79.6%","±2.5"
"                Different state","1,398,292","±9,460","20.0%","±0.1","3,293","±507","10.2%","±1.6"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","327","±161","1.0%","±0.5"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","2,971","±693","9.2%","±2.1"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","2,971","±693","2,971","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","2,018","±512","67.9%","±11.2"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","953","±431","32.1%","±11.2"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","3,298","±759","3,298","(X)"
"        Native","209,292","±4,176","209,292","(X)","327","±161","327","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","35","±46","10.7%","±13.2"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","292","±151","89.3%","±13.2"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","2,971","±693","2,971","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","675","±378","22.7%","±10.6"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","2,296","±548","77.3%","±10.6"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","2,971","±693","2,971","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","519","±294","17.5%","±8.5"
"        Asia","372,717","±3,581","30.8%","±0.3","741","±211","24.9%","±7.8"
"        Africa","113,823","±3,313","9.4%","±0.3","912","±483","30.7%","±11.9"
"        Oceania","4,098","±490","0.3%","±0.1","5","±8","0.2%","±0.3"
"        Latin America","456,601","±7,328","37.7%","±0.5","762","±308","25.6%","±10.2"
"        Northern America","28,855","±1,370","2.4%","±0.1","32","±32","1.1%","±1.1"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","30,990","±369","30,990","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","26,723","±795","86.2%","±2.5"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","4,267","±771","13.8%","±2.5"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","965","±387","3.1%","±1.2"
"        Spanish","623,189","±4,858","9.4%","±0.1","792","±269","2.6%","±0.9"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","123","±68","0.4%","±0.2"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","2,355","±565","7.6%","±1.8"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","319","±177","1.0%","±0.6"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","515","±196","1.7%","±0.6"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","211","±133","0.7%","±0.4"
"        Other languages","99,560","±3,943","1.5%","±0.1","605","±386","2.0%","±1.2"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","312","±267","1.0%","±0.9"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","32,313","±111","32,313","(X)"
"        American","260,364","±6,504","3.7%","±0.1","1,102","±355","3.4%","±1.1"
"        Arab","72,487","±3,641","1.0%","±0.1","718","±405","2.2%","±1.3"
"        Czech","12,119","±1,098","0.2%","±0.1","76","±76","0.2%","±0.2"
"        Danish","14,346","±1,162","0.2%","±0.1","26","±32","0.1%","±0.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","95","±88","0.3%","±0.3"
"        English","655,283","±8,406","9.4%","±0.1","2,282","±506","7.1%","±1.6"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","3,424","±764","10.6%","±2.4"
"        French Canadian","235,524","±4,384","3.4%","±0.1","2,276","±479","7.0%","±1.5"
"        German","387,135","±7,027","5.5%","±0.1","789","±213","2.4%","±0.7"
"        Greek","76,566","±3,218","1.1%","±0.1","1,270","±473","3.9%","±1.5"
"        Hungarian","19,068","±1,432","0.3%","±0.1","17","±27","0.1%","±0.1"
"        Irish","1,345,219","±11,619","19.2%","±0.2","9,177","±1,290","28.4%","±4.0"
"        Italian","815,794","±9,186","11.7%","±0.1","3,621","±627","11.2%","±1.9"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","103","±107","0.3%","±0.3"
"        Norwegian","35,032","±1,997","0.5%","±0.1","87","±64","0.3%","±0.2"
"        Polish","283,050","±4,814","4.0%","±0.1","1,219","±333","3.8%","±1.0"
"        Portuguese","270,183","±5,260","3.9%","±0.1","1,821","±654","5.6%","±2.0"
"        Russian","91,511","±3,161","1.3%","±0.1","78","±88","0.2%","±0.3"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","132","±98","0.4%","±0.3"
"        Scottish","134,503","±3,385","1.9%","±0.1","455","±185","1.4%","±0.6"
"        Slovak","7,069","±828","0.1%","±0.1","16","±26","0.0%","±0.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","297","±238","0.9%","±0.7"
"        Swedish","102,031","±2,873","1.5%","±0.1","207","±166","0.6%","±0.5"
"        Swiss","10,126","±912","0.1%","±0.1","0","±28","0.0%","±0.1"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","39","±38","0.1%","±0.1"
"        Welsh","23,388","±1,506","0.3%","±0.1","126","±136","0.4%","±0.4"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","21","±33","0.1%","±0.1"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","12,350","±428","12,350","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","11,448","±443","92.7%","±2.2"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","10,983","±405","88.9%","±2.5"
