"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01063!!Estimate","ZCTA5 01063!!Margin of Error","ZCTA5 01063!!Percent","ZCTA5 01063!!Percent Margin of Error"
"    Males 15 years and over","2,831,580","±492","2,831,580","(X)","15","±14","15","(X)"
"        Never married","1,113,128","±7,242","39.3%","±0.3","15","±14","100.0%","±84.9"
"        Now married, except separated","1,388,255","±8,794","49.0%","±0.3","0","±13","0.0%","±84.9"
"        Separated","37,600","±1,670","1.3%","±0.1","0","±13","0.0%","±84.9"
"        Widowed","65,484","±1,934","2.3%","±0.1","0","±13","0.0%","±84.9"
"        Divorced","227,113","±4,005","8.0%","±0.1","0","±13","0.0%","±84.9"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","2,517","±386","2,517","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","2,517","±386","100.0%","±1.6"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","0","±13","0.0%","±1.6"
"        Separated","55,256","±1,859","1.8%","±0.1","0","±13","0.0%","±1.6"
"        Widowed","239,073","±3,906","7.9%","±0.1","0","±13","0.0%","±1.6"
"        Divorced","324,764","±4,024","10.7%","±0.1","0","±13","0.0%","±1.6"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","0","±13","0","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","0","±13","-","**"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","0","±16","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","0","±16","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±33","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","0","±29","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","-","**","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","0","±13","0","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","0","±13","-","**"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±13","-","**"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±13","-","**"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±13","-","**"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±13","-","**"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","0","±13","0","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","0","±13","-","**"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±13","-","**"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","2,527","±381","2,527","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","0","±13","0.0%","±1.6"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","0","±13","0.0%","±1.6"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","0","±13","0.0%","±1.6"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","0","±13","0.0%","±1.6"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","2,527","±381","100.0%","±1.6"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","5","±9","5","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","0","±13","0.0%","±100.0"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","0","±13","0.0%","±100.0"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","0","±13","0.0%","±100.0"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","0","±13","0.0%","±100.0"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","0","±13","0.0%","±100.0"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","0","±13","0.0%","±100.0"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","5","±9","100.0%","±100.0"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","5","±9","100.0%","±100.0"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","5","±9","100.0%","±100.0"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","2,507","±384","2,507","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","0","±13","0.0%","±1.6"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","2,532","±382","2,532","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","119","±91","4.7%","±3.4"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","25","±26","25","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","8","±17","32.0%","±53.6"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","2,507","±384","2,507","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","111","±89","4.4%","±3.4"
"    65 years and over","1,122,280","±664","1,122,280","(X)","0","±13","0","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","0","±13","-","**"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","2,532","±382","2,532","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","1,195","±342","47.2%","±7.7"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","1,337","±152","52.8%","±7.7"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","1,233","±133","48.7%","±7.3"
"                Same county","446,141","±8,933","6.4%","±0.1","516","±107","20.4%","±4.8"
"                Different county","354,693","±6,215","5.1%","±0.1","717","±119","28.3%","±5.5"
"                    Same state","205,752","±5,091","3.0%","±0.1","369","±100","14.6%","±4.7"
"                    Different state","148,941","±3,990","2.2%","±0.1","348","±94","13.7%","±3.4"
"            Abroad","61,536","±2,941","0.9%","±0.1","104","±70","4.1%","±2.7"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","2,532","±382","2,532","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","2,109","±350","83.3%","±4.3"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","2,077","±354","82.0%","±4.6"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","642","±119","25.4%","±5.5"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,435","±342","56.7%","±6.6"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","32","±32","1.3%","±1.3"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","423","±119","16.7%","±4.3"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","423","±119","423","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","91","±59","21.5%","±12.6"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","332","±107","78.5%","±12.6"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","455","±124","455","(X)"
"        Native","209,292","±4,176","209,292","(X)","32","±32","32","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","15","±24","46.9%","±53.1"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","17","±21","53.1%","±53.1"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","423","±119","423","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","304","±96","71.9%","±12.0"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","119","±62","28.1%","±12.0"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","423","±119","423","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","58","±48","13.7%","±10.5"
"        Asia","372,717","±3,581","30.8%","±0.3","323","±102","76.4%","±14.2"
"        Africa","113,823","±3,313","9.4%","±0.3","12","±15","2.8%","±3.6"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±9.0"
"        Latin America","456,601","±7,328","37.7%","±0.5","21","±28","5.0%","±6.2"
"        Northern America","28,855","±1,370","2.4%","±0.1","9","±18","2.1%","±4.1"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","2,532","±382","2,532","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","1,847","±311","72.9%","±5.1"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","685","±163","27.1%","±5.1"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","128","±62","5.1%","±2.6"
"        Spanish","623,189","±4,858","9.4%","±0.1","109","±61","4.3%","±2.1"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","0","±13","0.0%","±1.6"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","220","±80","8.7%","±2.9"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","12","±14","0.5%","±0.6"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","311","±103","12.3%","±3.9"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","113","±59","4.5%","±2.5"
"        Other languages","99,560","±3,943","1.5%","±0.1","45","±35","1.8%","±1.4"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","3","±6","0.1%","±0.2"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","2,532","±382","2,532","(X)"
"        American","260,364","±6,504","3.7%","±0.1","57","±43","2.3%","±1.7"
"        Arab","72,487","±3,641","1.0%","±0.1","16","±23","0.6%","±0.9"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±13","0.0%","±1.6"
"        Danish","14,346","±1,162","0.2%","±0.1","26","±33","1.0%","±1.3"
"        Dutch","34,354","±1,922","0.5%","±0.1","10","±14","0.4%","±0.5"
"        English","655,283","±8,406","9.4%","±0.1","158","±71","6.2%","±2.7"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","70","±51","2.8%","±1.9"
"        French Canadian","235,524","±4,384","3.4%","±0.1","46","±37","1.8%","±1.5"
"        German","387,135","±7,027","5.5%","±0.1","102","±52","4.0%","±2.0"
"        Greek","76,566","±3,218","1.1%","±0.1","0","±13","0.0%","±1.6"
"        Hungarian","19,068","±1,432","0.3%","±0.1","7","±12","0.3%","±0.5"
"        Irish","1,345,219","±11,619","19.2%","±0.2","206","±83","8.1%","±3.1"
"        Italian","815,794","±9,186","11.7%","±0.1","156","±75","6.2%","±3.0"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","12","±16","0.5%","±0.6"
"        Norwegian","35,032","±1,997","0.5%","±0.1","25","±27","1.0%","±1.0"
"        Polish","283,050","±4,814","4.0%","±0.1","126","±57","5.0%","±2.3"
"        Portuguese","270,183","±5,260","3.9%","±0.1","32","±30","1.3%","±1.2"
"        Russian","91,511","±3,161","1.3%","±0.1","43","±39","1.7%","±1.5"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","11","±23","0.4%","±0.9"
"        Scottish","134,503","±3,385","1.9%","±0.1","28","±35","1.1%","±1.4"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±1.6"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","60","±43","2.4%","±1.7"
"        Swedish","102,031","±2,873","1.5%","±0.1","39","±35","1.5%","±1.4"
"        Swiss","10,126","±912","0.1%","±0.1","0","±13","0.0%","±1.6"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","5","±11","0.2%","±0.4"
"        Welsh","23,388","±1,506","0.3%","±0.1","0","±13","0.0%","±1.6"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","36","±48","1.4%","±1.9"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","5","±9","5","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","5","±9","100.0%","±100.0"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","5","±9","100.0%","±100.0"
