"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01080!!Estimate","ZCTA5 01080!!Margin of Error","ZCTA5 01080!!Percent","ZCTA5 01080!!Percent Margin of Error"
"    Males 15 years and over","2,831,580","±492","2,831,580","(X)","946","±196","946","(X)"
"        Never married","1,113,128","±7,242","39.3%","±0.3","366","±169","38.7%","±13.2"
"        Now married, except separated","1,388,255","±8,794","49.0%","±0.3","428","±137","45.2%","±13.5"
"        Separated","37,600","±1,670","1.3%","±0.1","0","±13","0.0%","±4.1"
"        Widowed","65,484","±1,934","2.3%","±0.1","19","±19","2.0%","±2.1"
"        Divorced","227,113","±4,005","8.0%","±0.1","133","±70","14.1%","±7.6"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","1,011","±263","1,011","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","296","±131","29.3%","±8.1"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","501","±155","49.6%","±7.7"
"        Separated","55,256","±1,859","1.8%","±0.1","17","±19","1.7%","±1.8"
"        Widowed","239,073","±3,906","7.9%","±0.1","82","±44","8.1%","±4.5"
"        Divorced","324,764","±4,024","10.7%","±0.1","115","±62","11.4%","±6.5"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","76","±59","76","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","30","±43","39.5%","±41.6"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","86","±124","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","132","±93","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±320","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","161","±167","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","159","±132","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","0","±13","0","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","0","±13","-","**"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±13","-","**"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±13","-","**"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±13","-","**"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±13","-","**"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","0","±13","0","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","0","±13","-","**"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±13","-","**"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","540","±218","540","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","0","±13","0.0%","±7.1"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","0","±13","0.0%","±7.1"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","182","±124","33.7%","±16.0"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","163","±86","30.2%","±12.0"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","195","±115","36.1%","±18.6"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","1,595","±369","1,595","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","68","±69","4.3%","±4.5"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","89","±54","5.6%","±3.4"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","744","±251","46.6%","±7.5"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","286","±122","17.9%","±5.4"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","113","±68","7.1%","±4.4"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","223","±110","14.0%","±6.7"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","72","±55","4.5%","±3.5"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","1,438","±368","90.2%","±6.3"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","295","±122","18.5%","±7.6"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","1,800","±369","1,800","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","96","±62","5.3%","±3.6"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","2,276","±507","2,276","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","365","±127","16.0%","±4.5"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","476","±246","476","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","83","±63","17.4%","±6.6"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","1,539","±372","1,539","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","203","±89","13.2%","±5.6"
"    65 years and over","1,122,280","±664","1,122,280","(X)","261","±93","261","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","79","±38","30.3%","±13.5"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","2,227","±484","2,227","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","2,076","±478","93.2%","±5.0"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","151","±109","6.8%","±5.0"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","151","±109","6.8%","±5.0"
"                Same county","446,141","±8,933","6.4%","±0.1","9","±14","0.4%","±0.7"
"                Different county","354,693","±6,215","5.1%","±0.1","142","±111","6.4%","±5.1"
"                    Same state","205,752","±5,091","3.0%","±0.1","131","±114","5.9%","±5.2"
"                    Different state","148,941","±3,990","2.2%","±0.1","11","±18","0.5%","±0.8"
"            Abroad","61,536","±2,941","0.9%","±0.1","0","±13","0.0%","±1.8"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","2,276","±507","2,276","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","2,232","±506","98.1%","±1.8"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","2,119","±473","93.1%","±4.6"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","1,960","±456","86.1%","±5.0"
"                Different state","1,398,292","±9,460","20.0%","±0.1","159","±82","7.0%","±3.5"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","113","±112","5.0%","±4.7"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","44","±41","1.9%","±1.8"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","44","±41","44","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","10","±14","22.7%","±26.9"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","34","±33","77.3%","±26.9"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","157","±112","157","(X)"
"        Native","209,292","±4,176","209,292","(X)","113","±112","113","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","0","±13","0.0%","±29.0"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","113","±112","100.0%","±29.0"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","44","±41","44","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","0","±13","0.0%","±49.6"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","44","±41","100.0%","±49.6"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","44","±41","44","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","23","±29","52.3%","±52.3"
"        Asia","372,717","±3,581","30.8%","±0.3","21","±30","47.7%","±52.3"
"        Africa","113,823","±3,313","9.4%","±0.3","0","±13","0.0%","±49.6"
"        Oceania","4,098","±490","0.3%","±0.1","0","±13","0.0%","±49.6"
"        Latin America","456,601","±7,328","37.7%","±0.5","0","±13","0.0%","±49.6"
"        Northern America","28,855","±1,370","2.4%","±0.1","0","±13","0.0%","±49.6"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","2,163","±465","2,163","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","1,988","±440","91.9%","±5.1"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","175","±114","8.1%","±5.1"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","55","±57","2.5%","±2.6"
"        Spanish","623,189","±4,858","9.4%","±0.1","73","±106","3.4%","±4.8"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","0","±13","0.0%","±1.8"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","66","±50","3.1%","±2.3"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","34","±47","1.6%","±2.2"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","36","±51","1.7%","±2.4"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","21","±30","1.0%","±1.4"
"        Other languages","99,560","±3,943","1.5%","±0.1","0","±13","0.0%","±1.8"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±13","0.0%","±1.8"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","2,276","±507","2,276","(X)"
"        American","260,364","±6,504","3.7%","±0.1","295","±184","13.0%","±8.1"
"        Arab","72,487","±3,641","1.0%","±0.1","0","±13","0.0%","±1.7"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±13","0.0%","±1.7"
"        Danish","14,346","±1,162","0.2%","±0.1","0","±13","0.0%","±1.7"
"        Dutch","34,354","±1,922","0.5%","±0.1","0","±13","0.0%","±1.7"
"        English","655,283","±8,406","9.4%","±0.1","102","±72","4.5%","±3.2"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","252","±121","11.1%","±5.8"
"        French Canadian","235,524","±4,384","3.4%","±0.1","147","±87","6.5%","±3.9"
"        German","387,135","±7,027","5.5%","±0.1","177","±102","7.8%","±4.4"
"        Greek","76,566","±3,218","1.1%","±0.1","0","±13","0.0%","±1.7"
"        Hungarian","19,068","±1,432","0.3%","±0.1","0","±13","0.0%","±1.7"
"        Irish","1,345,219","±11,619","19.2%","±0.2","255","±143","11.2%","±6.0"
"        Italian","815,794","±9,186","11.7%","±0.1","330","±226","14.5%","±8.9"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","0","±13","0.0%","±1.7"
"        Norwegian","35,032","±1,997","0.5%","±0.1","0","±13","0.0%","±1.7"
"        Polish","283,050","±4,814","4.0%","±0.1","496","±321","21.8%","±12.1"
"        Portuguese","270,183","±5,260","3.9%","±0.1","24","±24","1.1%","±1.2"
"        Russian","91,511","±3,161","1.3%","±0.1","0","±13","0.0%","±1.7"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","0","±13","0.0%","±1.7"
"        Scottish","134,503","±3,385","1.9%","±0.1","37","±43","1.6%","±1.9"
"        Slovak","7,069","±828","0.1%","±0.1","0","±13","0.0%","±1.7"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","0","±13","0.0%","±1.7"
"        Swedish","102,031","±2,873","1.5%","±0.1","54","±50","2.4%","±2.2"
"        Swiss","10,126","±912","0.1%","±0.1","0","±13","0.0%","±1.7"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","0","±13","0.0%","±1.7"
"        Welsh","23,388","±1,506","0.3%","±0.1","0","±13","0.0%","±1.7"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","0","±13","0.0%","±1.7"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","895","±157","895","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","834","±154","93.2%","±4.9"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","791","±153","88.4%","±6.7"
