"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02169!!Estimate","ZCTA5 02169!!Margin of Error","ZCTA5 02169!!Percent","ZCTA5 02169!!Percent Margin of Error"
"            5 or more years","13,647","±1,024","10.9%","±0.8","129","±85","9.3%","±5.9"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","277","±129","277","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","161","±98","58.1%","±22.0"
"        Who are married","19,550","±1,487","64.5%","±2.5","143","±88","51.6%","±23.3"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","11,244","±955","11,244","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","1,353","±368","12.0%","±3.0"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","645","±234","5.7%","±1.9"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","3,470","±435","30.9%","±4.0"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","1,469","±274","13.1%","±2.2"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","4,307","±633","38.3%","±3.9"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","46,929","±1,276","46,929","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","2,487","±386","5.3%","±0.8"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","1,593","±310","3.4%","±0.6"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","11,160","±1,083","23.8%","±2.2"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","6,733","±827","14.3%","±1.7"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","3,579","±480","7.6%","±1.0"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","12,344","±971","26.3%","±2.0"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","9,033","±914","19.2%","±1.9"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","42,849","±1,312","91.3%","±1.1"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","21,377","±1,186","45.6%","±2.3"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","51,072","±1,354","51,072","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","2,398","±414","4.7%","±0.8"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","60,158","±1,487","60,158","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","7,139","±987","11.9%","±1.6"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","9,335","±601","9,335","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","426","±175","4.6%","±1.8"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","41,201","±1,308","41,201","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","3,392","±616","8.2%","±1.5"
"    65 years and over","1,122,280","±664","1,122,280","(X)","9,622","±682","9,622","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","3,321","±542","34.5%","±4.5"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","59,739","±1,458","59,739","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","48,840","±1,910","81.8%","±2.4"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","10,899","±1,412","18.2%","±2.4"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","10,234","±1,361","17.1%","±2.3"
"                Same county","446,141","±8,933","6.4%","±0.1","3,879","±799","6.5%","±1.3"
"                Different county","354,693","±6,215","5.1%","±0.1","6,355","±1,027","10.6%","±1.7"
"                    Same state","205,752","±5,091","3.0%","±0.1","4,253","±978","7.1%","±1.7"
"                    Different state","148,941","±3,990","2.2%","±0.1","2,102","±606","3.5%","±1.0"
"            Abroad","61,536","±2,941","0.9%","±0.1","665","±252","1.1%","±0.4"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","60,459","±1,479","60,459","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","41,741","±1,521","69.0%","±2.1"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","40,548","±1,495","67.1%","±2.1"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","32,100","±1,502","53.1%","±2.1"
"                Different state","1,398,292","±9,460","20.0%","±0.1","8,448","±826","14.0%","±1.4"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","1,193","±340","2.0%","±0.6"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","18,718","±1,438","31.0%","±2.1"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","18,718","±1,438","18,718","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","10,225","±915","54.6%","±3.9"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","8,493","±1,095","45.4%","±3.9"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","19,911","±1,435","19,911","(X)"
"        Native","209,292","±4,176","209,292","(X)","1,193","±340","1,193","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","376","±240","31.5%","±15.9"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","817","±256","68.5%","±15.9"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","18,718","±1,438","18,718","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","7,003","±950","37.4%","±3.7"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","11,715","±1,035","62.6%","±3.7"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","18,718","±1,438","18,718","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","3,257","±567","17.4%","±2.8"
"        Asia","372,717","±3,581","30.8%","±0.3","11,524","±1,261","61.6%","±4.2"
"        Africa","113,823","±3,313","9.4%","±0.3","1,725","±643","9.2%","±3.3"
"        Oceania","4,098","±490","0.3%","±0.1","26","±40","0.1%","±0.2"
"        Latin America","456,601","±7,328","37.7%","±0.5","1,990","±428","10.6%","±2.3"
"        Northern America","28,855","±1,370","2.4%","±0.1","196","±126","1.0%","±0.7"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","56,559","±1,463","56,559","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","36,258","±1,472","64.1%","±2.5"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","20,301","±1,633","35.9%","±2.5"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","9,870","±1,158","17.5%","±1.9"
"        Spanish","623,189","±4,858","9.4%","±0.1","1,875","±490","3.3%","±0.9"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","576","±230","1.0%","±0.4"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","6,392","±1,072","11.3%","±1.8"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","2,247","±531","4.0%","±0.9"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","10,927","±1,298","19.3%","±2.1"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","6,580","±963","11.6%","±1.6"
"        Other languages","99,560","±3,943","1.5%","±0.1","1,107","±414","2.0%","±0.7"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","467","±290","0.8%","±0.5"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","60,459","±1,479","60,459","(X)"
"        American","260,364","±6,504","3.7%","±0.1","1,323","±420","2.2%","±0.7"
"        Arab","72,487","±3,641","1.0%","±0.1","876","±233","1.4%","±0.4"
"        Czech","12,119","±1,098","0.2%","±0.1","233","±219","0.4%","±0.4"
"        Danish","14,346","±1,162","0.2%","±0.1","188","±120","0.3%","±0.2"
"        Dutch","34,354","±1,922","0.5%","±0.1","170","±109","0.3%","±0.2"
"        English","655,283","±8,406","9.4%","±0.1","3,913","±708","6.5%","±1.1"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","1,347","±395","2.2%","±0.7"
"        French Canadian","235,524","±4,384","3.4%","±0.1","745","±264","1.2%","±0.4"
"        German","387,135","±7,027","5.5%","±0.1","2,188","±361","3.6%","±0.6"
"        Greek","76,566","±3,218","1.1%","±0.1","397","±262","0.7%","±0.4"
"        Hungarian","19,068","±1,432","0.3%","±0.1","79","±103","0.1%","±0.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","14,907","±1,435","24.7%","±2.4"
"        Italian","815,794","±9,186","11.7%","±0.1","7,135","±811","11.8%","±1.3"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","268","±110","0.4%","±0.2"
"        Norwegian","35,032","±1,997","0.5%","±0.1","441","±249","0.7%","±0.4"
"        Polish","283,050","±4,814","4.0%","±0.1","1,318","±326","2.2%","±0.5"
"        Portuguese","270,183","±5,260","3.9%","±0.1","699","±379","1.2%","±0.6"
"        Russian","91,511","±3,161","1.3%","±0.1","464","±215","0.8%","±0.4"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","221","±106","0.4%","±0.2"
"        Scottish","134,503","±3,385","1.9%","±0.1","921","±289","1.5%","±0.5"
"        Slovak","7,069","±828","0.1%","±0.1","47","±60","0.1%","±0.1"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","2,208","±901","3.7%","±1.5"
"        Swedish","102,031","±2,873","1.5%","±0.1","485","±198","0.8%","±0.3"
"        Swiss","10,126","±912","0.1%","±0.1","88","±133","0.1%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","49","±44","0.1%","±0.1"
"        Welsh","23,388","±1,506","0.3%","±0.1","117","±122","0.2%","±0.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","912","±475","1.5%","±0.8"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","27,629","±723","27,629","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","26,036","±824","94.2%","±1.3"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","25,253","±799","91.4%","±1.2"
