"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01776!!Estimate","ZCTA5 01776!!Margin of Error","ZCTA5 01776!!Percent","ZCTA5 01776!!Percent Margin of Error"
"        Widowed","65,484","±1,934","2.3%","±0.1","75","±47","1.1%","±0.7"
"        Divorced","227,113","±4,005","8.0%","±0.1","208","±87","3.0%","±1.2"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","7,444","±305","7,444","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","1,466","±338","19.7%","±3.9"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","4,980","±163","66.9%","±3.7"
"        Separated","55,256","±1,859","1.8%","±0.1","52","±43","0.7%","±0.6"
"        Widowed","239,073","±3,906","7.9%","±0.1","491","±144","6.6%","±1.9"
"        Divorced","324,764","±4,024","10.7%","±0.1","455","±146","6.1%","±1.9"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","309","±140","309","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","0","±21","0.0%","±12.1"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","0","±30","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","83","±38","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±52","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","158","±95","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","84","±54","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","249","±129","249","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","9","±14","3.6%","±6.2"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±21","0.0%","±14.8"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±21","0.0%","±14.8"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±21","0.0%","±14.8"
"            5 or more years","13,647","±1,024","10.9%","±0.8","9","±14","3.6%","±6.2"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","9","±14","9","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","9","±14","100.0%","±100.0"
"        Who are married","19,550","±1,487","64.5%","±2.5","9","±14","100.0%","±100.0"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","5,812","±377","5,812","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","582","±279","10.0%","±4.8"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","180","±79","3.1%","±1.4"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","2,613","±333","45.0%","±5.8"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","1,706","±347","29.4%","±5.3"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","731","±251","12.6%","±4.1"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","12,258","±319","12,258","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","57","±51","0.5%","±0.4"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","70","±47","0.6%","±0.4"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","1,022","±252","8.3%","±2.0"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","683","±207","5.6%","±1.7"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","344","±113","2.8%","±0.9"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","4,383","±392","35.8%","±3.1"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","5,699","±523","46.5%","±4.0"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","12,131","±321","99.0%","±0.6"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","10,082","±433","82.2%","±2.7"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","13,264","±369","13,264","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","290","±91","2.2%","±0.7"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","18,752","±77","18,752","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","1,120","±245","6.0%","±1.3"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","5,648","±368","5,648","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","90","±70","1.6%","±1.2"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","10,406","±396","10,406","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","420","±138","4.0%","±1.3"
"    65 years and over","1,122,280","±664","1,122,280","(X)","2,698","±406","2,698","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","610","±181","22.6%","±6.0"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","18,649","±117","18,649","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","17,394","±390","93.3%","±2.0"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","1,255","±381","6.7%","±2.0"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","1,203","±381","6.5%","±2.0"
"                Same county","446,141","±8,933","6.4%","±0.1","726","±334","3.9%","±1.8"
"                Different county","354,693","±6,215","5.1%","±0.1","477","±225","2.6%","±1.2"
"                    Same state","205,752","±5,091","3.0%","±0.1","115","±118","0.6%","±0.6"
"                    Different state","148,941","±3,990","2.2%","±0.1","362","±207","1.9%","±1.1"
"            Abroad","61,536","±2,941","0.9%","±0.1","52","±49","0.3%","±0.3"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","18,912","±36","18,912","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","16,578","±428","87.7%","±2.3"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","16,313","±454","86.3%","±2.4"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","9,795","±575","51.8%","±3.1"
"                Different state","1,398,292","±9,460","20.0%","±0.1","6,518","±567","34.5%","±3.0"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","265","±106","1.4%","±0.6"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","2,334","±427","12.3%","±2.3"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","2,334","±427","2,334","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","1,544","±282","66.2%","±10.2"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","790","±324","33.8%","±10.2"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","2,599","±453","2,599","(X)"
"        Native","209,292","±4,176","209,292","(X)","265","±106","265","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","0","±21","0.0%","±14.0"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","265","±106","100.0%","±14.0"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","2,334","±427","2,334","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","537","±257","23.0%","±8.7"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","1,797","±302","77.0%","±8.7"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","2,334","±427","2,334","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","651","±220","27.9%","±8.3"
"        Asia","372,717","±3,581","30.8%","±0.3","1,234","±324","52.9%","±8.4"
"        Africa","113,823","±3,313","9.4%","±0.3","135","±84","5.8%","±3.4"
"        Oceania","4,098","±490","0.3%","±0.1","27","±30","1.2%","±1.3"
"        Latin America","456,601","±7,328","37.7%","±0.5","229","±122","9.8%","±5.1"
"        Northern America","28,855","±1,370","2.4%","±0.1","58","±47","2.5%","±2.0"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","17,665","±299","17,665","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","15,231","±564","86.2%","±2.6"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","2,434","±454","13.8%","±2.6"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","410","±141","2.3%","±0.8"
"        Spanish","623,189","±4,858","9.4%","±0.1","373","±232","2.1%","±1.3"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","73","±63","0.4%","±0.4"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","1,031","±304","5.8%","±1.7"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","169","±109","1.0%","±0.6"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","978","±384","5.5%","±2.2"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","168","±94","1.0%","±0.5"
"        Other languages","99,560","±3,943","1.5%","±0.1","52","±56","0.3%","±0.3"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±21","0.0%","±0.2"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","18,912","±36","18,912","(X)"
"        American","260,364","±6,504","3.7%","±0.1","550","±239","2.9%","±1.3"
"        Arab","72,487","±3,641","1.0%","±0.1","165","±138","0.9%","±0.7"
"        Czech","12,119","±1,098","0.2%","±0.1","39","±34","0.2%","±0.2"
"        Danish","14,346","±1,162","0.2%","±0.1","276","±282","1.5%","±1.5"
"        Dutch","34,354","±1,922","0.5%","±0.1","207","±155","1.1%","±0.8"
"        English","655,283","±8,406","9.4%","±0.1","2,548","±562","13.5%","±3.0"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","468","±193","2.5%","±1.0"
"        French Canadian","235,524","±4,384","3.4%","±0.1","392","±145","2.1%","±0.8"
"        German","387,135","±7,027","5.5%","±0.1","1,287","±331","6.8%","±1.7"
"        Greek","76,566","±3,218","1.1%","±0.1","176","±123","0.9%","±0.6"
"        Hungarian","19,068","±1,432","0.3%","±0.1","65","±49","0.3%","±0.3"
"        Irish","1,345,219","±11,619","19.2%","±0.2","3,550","±551","18.8%","±2.9"
"        Italian","815,794","±9,186","11.7%","±0.1","1,711","±422","9.0%","±2.2"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","60","±41","0.3%","±0.2"
"        Norwegian","35,032","±1,997","0.5%","±0.1","81","±56","0.4%","±0.3"
"        Polish","283,050","±4,814","4.0%","±0.1","616","±243","3.3%","±1.3"
"        Portuguese","270,183","±5,260","3.9%","±0.1","149","±118","0.8%","±0.6"
"        Russian","91,511","±3,161","1.3%","±0.1","442","±169","2.3%","±0.9"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","154","±155","0.8%","±0.8"
"        Scottish","134,503","±3,385","1.9%","±0.1","631","±238","3.3%","±1.3"
"        Slovak","7,069","±828","0.1%","±0.1","37","±37","0.2%","±0.2"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","77","±66","0.4%","±0.3"
"        Swedish","102,031","±2,873","1.5%","±0.1","229","±115","1.2%","±0.6"
"        Swiss","10,126","±912","0.1%","±0.1","9","±14","0.0%","±0.1"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","41","±38","0.2%","±0.2"
"        Welsh","23,388","±1,506","0.3%","±0.1","134","±94","0.7%","±0.5"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","54","±85","0.3%","±0.4"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","6,208","±190","6,208","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","6,084","±184","98.0%","±1.2"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","6,067","±184","97.7%","±1.2"
