"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 01373!!Estimate","ZCTA5 01373!!Margin of Error","ZCTA5 01373!!Percent","ZCTA5 01373!!Percent Margin of Error"
"        Now married, except separated","1,388,255","±8,794","49.0%","±0.3","1,173","±186","50.8%","±6.8"
"        Separated","37,600","±1,670","1.3%","±0.1","57","±49","2.5%","±2.1"
"        Widowed","65,484","±1,934","2.3%","±0.1","18","±26","0.8%","±1.1"
"        Divorced","227,113","±4,005","8.0%","±0.1","235","±120","10.2%","±5.0"
"    Females 15 years and over","3,024,592","±465","3,024,592","(X)","2,221","±213","2,221","(X)"
"        Never married","1,055,131","±6,774","34.9%","±0.2","612","±224","27.6%","±8.7"
"        Now married, except separated","1,350,368","±8,695","44.6%","±0.3","1,080","±158","48.6%","±8.1"
"        Separated","55,256","±1,859","1.8%","±0.1","36","±40","1.6%","±1.8"
"        Widowed","239,073","±3,906","7.9%","±0.1","195","±116","8.8%","±5.0"
"        Divorced","324,764","±4,024","10.7%","±0.1","298","±106","13.4%","±4.6"
"FERTILITY","","","","","","","",""
"    Number of women 15 to 50 years old who had a birth in the past 12 months","75,648","±2,253","75,648","(X)","22","±31","22","(X)"
"        Unmarried women (widowed, divorced, and never married)","21,673","±1,166","28.6%","±1.4","0","±19","0.0%","±70.1"
"            Per 1,000 unmarried women","21","±1","(X)","(X)","0","±86","(X)","(X)"
"        Per 1,000 women 15 to 50 years old","45","±1","(X)","(X)","29","±40","(X)","(X)"
"        Per 1,000 women 15 to 19 years old","4","±1","(X)","(X)","0","±255","(X)","(X)"
"        Per 1,000 women 20 to 34 years old","66","±3","(X)","(X)","0","±197","(X)","(X)"
"        Per 1,000 women 35 to 50 years old","36","±2","(X)","(X)","48","±68","(X)","(X)"
"GRANDPARENTS","","","","","","","",""
"    Number of grandparents living with own grandchildren under 18 years","125,752","±3,505","125,752","(X)","24","±42","24","(X)"
"        Grandparents responsible for grandchildren","30,300","±1,689","24.1%","±1.2","0","±19","0.0%","±67.2"
"        Years responsible for grandchildren","","","","","","","",""
"            Less than 1 year","4,707","±698","3.7%","±0.5","0","±19","0.0%","±67.2"
"            1 or 2 years","6,316","±677","5.0%","±0.5","0","±19","0.0%","±67.2"
"            3 or 4 years","5,630","±671","4.5%","±0.5","0","±19","0.0%","±67.2"
"            5 or more years","13,647","±1,024","10.9%","±0.8","0","±19","0.0%","±67.2"
"    Number of grandparents responsible for own grandchildren under 18 years","30,300","±1,689","30,300","(X)","0","±19","0","(X)"
"        Who are female","20,516","±1,259","67.7%","±1.5","0","±19","-","**"
"        Who are married","19,550","±1,487","64.5%","±2.5","0","±19","-","**"
"SCHOOL ENROLLMENT","","","","","","","",""
"    Population 3 years and over enrolled in school","1,720,058","±5,824","1,720,058","(X)","927","±219","927","(X)"
"        Nursery school, preschool","102,274","±2,603","5.9%","±0.1","40","±35","4.3%","±3.9"
"        Kindergarten","75,256","±2,443","4.4%","±0.1","24","±33","2.6%","±3.5"
"        Elementary school (grades 1-8)","616,062","±3,164","35.8%","±0.2","395","±134","42.6%","±11.6"
"        High school (grades 9-12)","346,224","±2,810","20.1%","±0.2","307","±143","33.1%","±12.0"
"        College or graduate school","580,242","±4,987","33.7%","±0.2","161","±80","17.4%","±7.9"
"EDUCATIONAL ATTAINMENT","","","","","","","",""
"    Population 25 years and over","4,902,868","±589","4,902,868","(X)","4,040","±307","4,040","(X)"
"        Less than 9th grade","207,481","±3,821","4.2%","±0.1","6","±7","0.1%","±0.2"
"        9th to 12th grade, no diploma","225,734","±3,923","4.6%","±0.1","182","±112","4.5%","±2.7"
"        High school graduate (includes equivalency)","1,137,085","±9,926","23.2%","±0.2","739","±254","18.3%","±6.1"
"        Some college, no degree","739,611","±7,345","15.1%","±0.2","758","±315","18.8%","±7.4"
"        Associate's degree","376,608","±4,932","7.7%","±0.1","558","±199","13.8%","±4.8"
"        Bachelor's degree","1,215,939","±8,658","24.8%","±0.2","839","±203","20.8%","±5.0"
"        Graduate or professional degree","1,000,410","±8,572","20.4%","±0.2","958","±191","23.7%","±4.8"
"        High school graduate or higher","4,469,653","±5,853","91.2%","±0.1","3,852","±308","95.3%","±2.7"
"        Bachelor's degree or higher","2,216,349","±12,650","45.2%","±0.3","1,797","±277","44.5%","±6.9"
"VETERAN STATUS","","","","","","","",""
"    Civilian population 18 years and over","5,596,622","±698","5,596,622","(X)","4,266","±322","4,266","(X)"
"        Civilian veterans","277,442","±3,409","5.0%","±0.1","178","±82","4.2%","±1.9"
"DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION","","","","","","","",""
"    Total Civilian Noninstitutionalized Population","6,922,305","±655","6,922,305","(X)","5,076","±365","5,076","(X)"
"        With a disability","803,600","±8,111","11.6%","±0.1","689","±243","13.6%","±4.8"
"    Under 18 years","1,386,984","±319","1,386,984","(X)","810","±198","810","(X)"
"        With a disability","64,995","±2,247","4.7%","±0.2","24","±29","3.0%","±3.6"
"    18 to 64 years","4,413,041","±997","4,413,041","(X)","3,180","±308","3,180","(X)"
"        With a disability","393,175","±6,150","8.9%","±0.1","311","±201","9.8%","±6.3"
"    65 years and over","1,122,280","±664","1,122,280","(X)","1,086","±163","1,086","(X)"
"        With a disability","345,430","±3,933","30.8%","±0.3","354","±121","32.6%","±9.2"
"RESIDENCE 1 YEAR AGO","","","","","","","",""
"    Population 1 year and over","6,925,117","±1,896","6,925,117","(X)","5,074","±365","5,074","(X)"
"        Same house","6,062,747","±11,850","87.5%","±0.2","4,719","±368","93.0%","±2.3"
"        Different house (in the U.S. or abroad)","862,370","±11,510","12.5%","±0.2","355","±119","7.0%","±2.3"
"            Different house in the U.S.","800,834","±10,863","11.6%","±0.2","353","±119","7.0%","±2.3"
"                Same county","446,141","±8,933","6.4%","±0.1","190","±109","3.7%","±2.1"
"                Different county","354,693","±6,215","5.1%","±0.1","163","±73","3.2%","±1.4"
"                    Same state","205,752","±5,091","3.0%","±0.1","110","±60","2.2%","±1.2"
"                    Different state","148,941","±3,990","2.2%","±0.1","53","±42","1.0%","±0.8"
"            Abroad","61,536","±2,941","0.9%","±0.1","2","±5","0.0%","±0.1"
"PLACE OF BIRTH","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","5,076","±365","5,076","(X)"
"        Native","5,782,135","±10,227","82.7%","±0.1","4,805","±369","94.7%","±2.3"
"            Born in United States","5,572,843","±10,550","79.7%","±0.2","4,794","±368","94.4%","±2.3"
"                State of residence","4,174,551","±11,954","59.7%","±0.2","3,496","±419","68.9%","±6.7"
"                Different state","1,398,292","±9,460","20.0%","±0.1","1,298","±357","25.6%","±6.7"
"            Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","209,292","±4,176","3.0%","±0.1","11","±13","0.2%","±0.3"
"        Foreign born","1,209,717","±10,227","17.3%","±0.1","271","±119","5.3%","±2.3"
"U.S. CITIZENSHIP STATUS","","","","","","","",""
"    Foreign-born population","1,209,717","±10,227","1,209,717","(X)","271","±119","271","(X)"
"        Naturalized U.S. citizen","657,058","±6,826","54.3%","±0.5","160","±89","59.0%","±25.7"
"        Not a U.S. citizen","552,659","±8,065","45.7%","±0.5","111","±92","41.0%","±25.7"
"YEAR OF ENTRY","","","","","","","",""
"    Population born outside the United States","1,419,009","±10,550","1,419,009","(X)","282","±119","282","(X)"
"        Native","209,292","±4,176","209,292","(X)","11","±13","11","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","9","±12","81.8%","±34.3"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","2","±4","18.2%","±34.3"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","271","±119","271","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","51","±66","18.8%","±21.6"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","220","±112","81.2%","±21.6"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","271","±119","271","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","189","±102","69.7%","±18.1"
"        Asia","372,717","±3,581","30.8%","±0.3","22","±23","8.1%","±8.0"
"        Africa","113,823","±3,313","9.4%","±0.3","23","±35","8.5%","±13.3"
"        Oceania","4,098","±490","0.3%","±0.1","0","±19","0.0%","±13.7"
"        Latin America","456,601","±7,328","37.7%","±0.5","15","±20","5.5%","±6.7"
"        Northern America","28,855","±1,370","2.4%","±0.1","22","±36","8.1%","±13.1"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","4,974","±349","4,974","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","4,774","±368","96.0%","±2.7"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","200","±133","4.0%","±2.7"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","34","±31","0.7%","±0.6"
"        Spanish","623,189","±4,858","9.4%","±0.1","71","±56","1.4%","±1.1"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","22","±27","0.4%","±0.5"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","114","±106","2.3%","±2.1"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","12","±15","0.2%","±0.3"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","3","±6","0.1%","±0.1"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","0","±19","0.0%","±0.8"
"        Other languages","99,560","±3,943","1.5%","±0.1","12","±19","0.2%","±0.4"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","0","±19","0.0%","±0.8"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","5,076","±365","5,076","(X)"
"        American","260,364","±6,504","3.7%","±0.1","230","±147","4.5%","±2.9"
"        Arab","72,487","±3,641","1.0%","±0.1","16","±20","0.3%","±0.4"
"        Czech","12,119","±1,098","0.2%","±0.1","0","±19","0.0%","±0.8"
"        Danish","14,346","±1,162","0.2%","±0.1","2","±4","0.0%","±0.1"
"        Dutch","34,354","±1,922","0.5%","±0.1","28","±36","0.6%","±0.7"
"        English","655,283","±8,406","9.4%","±0.1","893","±210","17.6%","±4.0"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","192","±111","3.8%","±2.2"
"        French Canadian","235,524","±4,384","3.4%","±0.1","238","±141","4.7%","±2.7"
"        German","387,135","±7,027","5.5%","±0.1","547","±223","10.8%","±4.2"
"        Greek","76,566","±3,218","1.1%","±0.1","10","±16","0.2%","±0.3"
"        Hungarian","19,068","±1,432","0.3%","±0.1","39","±60","0.8%","±1.2"
"        Irish","1,345,219","±11,619","19.2%","±0.2","1,242","±289","24.5%","±5.5"
"        Italian","815,794","±9,186","11.7%","±0.1","551","±216","10.9%","±4.2"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","61","±45","1.2%","±0.9"
"        Norwegian","35,032","±1,997","0.5%","±0.1","137","±126","2.7%","±2.5"
"        Polish","283,050","±4,814","4.0%","±0.1","916","±277","18.0%","±5.2"
"        Portuguese","270,183","±5,260","3.9%","±0.1","64","±74","1.3%","±1.4"
"        Russian","91,511","±3,161","1.3%","±0.1","54","±63","1.1%","±1.2"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","74","±61","1.5%","±1.2"
"        Scottish","134,503","±3,385","1.9%","±0.1","142","±74","2.8%","±1.5"
"        Slovak","7,069","±828","0.1%","±0.1","12","±20","0.2%","±0.4"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","23","±35","0.5%","±0.7"
"        Swedish","102,031","±2,873","1.5%","±0.1","105","±80","2.1%","±1.6"
"        Swiss","10,126","±912","0.1%","±0.1","3","±4","0.1%","±0.1"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","26","±25","0.5%","±0.5"
"        Welsh","23,388","±1,506","0.3%","±0.1","79","±92","1.6%","±1.8"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","25","±45","0.5%","±0.9"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","2,355","±229","2,355","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","2,089","±238","88.7%","±5.4"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","1,936","±228","82.2%","±6.5"
