"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Massachusetts!!Percent","Massachusetts!!Percent Margin of Error","ZCTA5 02138!!Estimate","ZCTA5 02138!!Margin of Error","ZCTA5 02138!!Percent","ZCTA5 02138!!Percent Margin of Error"
"        Native","209,292","±4,176","209,292","(X)","1,131","±221","1,131","(X)"
"            Entered 2010 or later","61,308","±2,860","29.3%","±1.1","347","±139","30.7%","±10.2"
"            Entered before 2010","147,984","±3,102","70.7%","±1.1","784","±184","69.3%","±10.2"
"        Foreign born","1,209,717","±10,227","1,209,717","(X)","10,300","±858","10,300","(X)"
"            Entered 2010 or later","385,828","±7,484","31.9%","±0.5","5,747","±571","55.8%","±3.5"
"            Entered before 2010","823,889","±8,082","68.1%","±0.5","4,553","±546","44.2%","±3.5"
"WORLD REGION OF BIRTH OF FOREIGN BORN","","","","","","","",""
"    Foreign-born population, excluding population born at sea","1,209,717","±10,227","1,209,717","(X)","10,300","±858","10,300","(X)"
"        Europe","233,623","±4,981","19.3%","±0.4","2,618","±461","25.4%","±3.6"
"        Asia","372,717","±3,581","30.8%","±0.3","4,762","±613","46.2%","±4.5"
"        Africa","113,823","±3,313","9.4%","±0.3","572","±215","5.6%","±2.0"
"        Oceania","4,098","±490","0.3%","±0.1","137","±85","1.3%","±0.8"
"        Latin America","456,601","±7,328","37.7%","±0.5","1,757","±388","17.1%","±3.8"
"        Northern America","28,855","±1,370","2.4%","±0.1","454","±156","4.4%","±1.5"
"LANGUAGE SPOKEN AT HOME","","","","","","","",""
"    Population 5 years and over","6,633,909","±261","6,633,909","(X)","37,600","±1,617","37,600","(X)"
"        English only","5,018,331","±10,572","75.6%","±0.2","25,289","±1,213","67.3%","±2.1"
"        Language other than English","1,615,578","±10,535","24.4%","±0.2","12,311","±1,012","32.7%","±2.1"
"            Speak English less than ""very well""","631,900","±9,016","9.5%","±0.1","2,044","±430","5.4%","±1.1"
"        Spanish","623,189","±4,858","9.4%","±0.1","2,648","±460","7.0%","±1.2"
"            Speak English less than ""very well""","262,100","±4,775","4.0%","±0.1","352","±143","0.9%","±0.4"
"        Other Indo-European languages","601,764","±8,787","9.1%","±0.1","4,312","±588","11.5%","±1.5"
"            Speak English less than ""very well""","210,816","±5,330","3.2%","±0.1","527","±218","1.4%","±0.6"
"        Asian and Pacific Islander languages","291,065","±4,510","4.4%","±0.1","4,097","±594","10.9%","±1.5"
"            Speak English less than ""very well""","130,881","±3,152","2.0%","±0.1","956","±264","2.5%","±0.7"
"        Other languages","99,560","±3,943","1.5%","±0.1","1,254","±424","3.3%","±1.1"
"            Speak English less than ""very well""","28,103","±1,866","0.4%","±0.1","209","±133","0.6%","±0.3"
"ANCESTRY","","","","","","","",""
"    Total population","6,991,852","*****","6,991,852","(X)","39,370","±1,733","39,370","(X)"
"        American","260,364","±6,504","3.7%","±0.1","1,263","±286","3.2%","±0.7"
"        Arab","72,487","±3,641","1.0%","±0.1","1,120","±416","2.8%","±1.0"
"        Czech","12,119","±1,098","0.2%","±0.1","242","±110","0.6%","±0.3"
"        Danish","14,346","±1,162","0.2%","±0.1","216","±92","0.5%","±0.2"
"        Dutch","34,354","±1,922","0.5%","±0.1","245","±86","0.6%","±0.2"
"        English","655,283","±8,406","9.4%","±0.1","2,869","±346","7.3%","±0.9"
"        French (except Basque)","375,415","±6,388","5.4%","±0.1","912","±254","2.3%","±0.6"
"        French Canadian","235,524","±4,384","3.4%","±0.1","434","±125","1.1%","±0.3"
"        German","387,135","±7,027","5.5%","±0.1","3,460","±630","8.8%","±1.6"
"        Greek","76,566","±3,218","1.1%","±0.1","447","±167","1.1%","±0.4"
"        Hungarian","19,068","±1,432","0.3%","±0.1","503","±305","1.3%","±0.8"
"        Irish","1,345,219","±11,619","19.2%","±0.2","3,768","±466","9.6%","±1.2"
"        Italian","815,794","±9,186","11.7%","±0.1","2,830","±482","7.2%","±1.2"
"        Lithuanian","43,215","±2,035","0.6%","±0.1","199","±79","0.5%","±0.2"
"        Norwegian","35,032","±1,997","0.5%","±0.1","251","±98","0.6%","±0.3"
"        Polish","283,050","±4,814","4.0%","±0.1","1,177","±242","3.0%","±0.6"
"        Portuguese","270,183","±5,260","3.9%","±0.1","623","±419","1.6%","±1.0"
"        Russian","91,511","±3,161","1.3%","±0.1","746","±177","1.9%","±0.4"
"        Scotch-Irish","41,714","±2,151","0.6%","±0.1","169","±88","0.4%","±0.2"
"        Scottish","134,503","±3,385","1.9%","±0.1","651","±147","1.7%","±0.4"
"        Slovak","7,069","±828","0.1%","±0.1","104","±121","0.3%","±0.3"
"        Subsaharan African","158,921","±4,752","2.3%","±0.1","652","±236","1.7%","±0.6"
"        Swedish","102,031","±2,873","1.5%","±0.1","630","±250","1.6%","±0.6"
"        Swiss","10,126","±912","0.1%","±0.1","120","±74","0.3%","±0.2"
"        Ukrainian","24,760","±1,792","0.4%","±0.1","433","±158","1.1%","±0.4"
"        Welsh","23,388","±1,506","0.3%","±0.1","159","±85","0.4%","±0.2"
"        West Indian (excluding Hispanic origin groups)","139,627","±4,694","2.0%","±0.1","369","±145","0.9%","±0.4"
"COMPUTERS AND INTERNET USE","","","","","","","",""
"    Total households","2,714,448","±4,158","2,714,448","(X)","14,377","±556","14,377","(X)"
"        With a computer","2,538,022","±5,269","93.5%","±0.1","13,996","±564","97.3%","±1.0"
"        With a broadband Internet subscription","2,431,466","±6,695","89.6%","±0.2","12,711","±510","88.4%","±1.9"
